ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"   16,   64,    1","   32,    8,    1","430,048",0.32,"38,355.88",0.96,"2,506,752",1.33,256,"1,024",3.64
80,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[19496] python3.8,"    2,    8,   36","  128,    1,    1","6,594,002",4.83,"581,533.75",2.26,"89,491,968",1.36,128,576,8.44
81,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"    1,  512,    1","  256,    1,    1","194,110",0.15,"17,037.50",2.21,"2,560,000",1.32,256,512,4.85
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8," 6272,    1,    1","   64,    1,    1","237,963",0.18,"20,772.85",2.75,"3,888,640",1.35,64,"6,272",6.01
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8," 6272,    1,    1","   64,    1,    1","93,652",0.07,"8,180.16",0.63,"351,232",1.32,64,"6,272",1.58
84,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"    1,  512,    1","  256,    1,    1","304,790",0.22,"26,735.94",1.41,"2,564,096",1.40,256,512,3.91
85,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"   16,   64,    1","   32,    8,    1","433,206",0.32,"38,207.47",0.96,"2,506,752",1.33,256,"1,024",3.62
86,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[19496] python3.8,"    2,    8,   36","  128,    1,    1","6,593,994",4.83,"581,134.16",2.26,"89,491,968",1.37,128,576,8.44
87,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"    1,  512,    1","  256,    1,    1","196,624",0.14,"16,955.75",2.22,"2,560,000",1.36,256,512,4.79
88,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8," 6272,    1,    1","   64,    1,    1","238,123",0.18,"20,808.03",2.75,"3,888,640",1.36,64,"6,272",6.01
89,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8," 6272,    1,    1","   64,    1,    1","92,569",0.08,"8,095.19",0.64,"351,232",1.23,64,"6,272",1.59
90,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[19496] python3.8,"    1,  512,    1","  256,    1,    1","304,184",0.22,"26,122.41",1.44,"2,564,096",1.36,256,512,3.92
91,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[19496] python3.8,"   16,   64,    1","   32,    8,    1","433,490",0.32,"37,688.66",0.98,"2,506,752",1.36,256,"1,024",3.61
92,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[19496] python3.8,"    2,    8,   36","  128,    1,    1","6,594,300",4.83,"581,591.88",2.26,"89,491,968",1.36,128,576,8.44
93,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[19496] python3.8,"    1,  512,    1","  256,    1,    1","196,199",0.15,"16,926.59",2.22,"2,560,000",1.34,256,512,4.80
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8," 6272,    1,    1","   64,    1,    1","238,679",0.18,"20,916.21",2.73,"3,888,640",1.36,64,"6,272",5.99
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8," 6272,    1,    1","   64,    1,    1","95,878",0.07,"8,095.96",0.64,"351,232",1.34,64,"6,272",1.54
96,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[19496] python3.8," 1568,    1,    1","  256,    1,    1","174,298",0.13,"15,265.34",2.50,"2,596,608",1.33,256,"1,568",5.48
97,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[19496] python3.8," 8192,    1,    1","   32,    8,    1","1,236,897",0.91,"108,994.35",2.72,"20,169,638",1.36,256,"8,192",6.05
98,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"  256,    1,    1","   64,    1,    1","10,318",0.01,718.87,2.26,"110,592",1.19,64,256,4.01
99,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[19496] python3.8,"   32,    1,    4","  256,    1,    1","12,184,130",8.93,"1,048,654.71",1.81,"129,275,136",1.36,256,128,6.21
100,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"  256,    1,    1","   64,    1,    1","6,900",0.01,444.04,0.47,"14,336",1.02,64,256,0.87
101,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[19496] python3.8,"   24,    1,    1","  256,    1,    1","9,179",0.01,591.85,1.89,"76,032",1.29,256,24,3.08
102,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"  256,    1,    1","   64,    1,    1","10,151",0.01,722.24,2.25,"110,592",1.16,64,256,4.08
103,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[19496] python3.8,"   32,    1,    2","  256,    1,    1","2,066,674",1.51,"175,548.63",1.80,"21,451,008",1.36,256,64,6.00
104,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[19496] python3.8,"  256,    1,    1","   64,    1,    1","6,897",0.01,418.49,0.50,"14,336",1.16,64,256,0.87
105,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[19496] python3.8,"   24,    1,    1","  256,    1,    1","8,638",0.01,585.01,1.91,"76,032",1.21,256,24,3.27
106,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[19496] python3.8,"   63,    1,    1","   64,    1,    1","5,246",0.00,269.28,1.48,"27,030",1.06,64,63,2.00
107,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[19496] python3.8,"    8,    1,    1","  256,    1,    1","687,619",0.50,"41,845.18",1.86,"5,296,704",1.36,256,8,4.49
