ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[18892] python3.8,"25088,    1,    1","  256,    1,    1","450,392",0.33,"329,358.40",1.86,"41,545,728",1.34,256,"25,088",34.14,0.11,315.06,77.07,230.65,"1,416,178","602,112","2,042,464","3,294,050","2,408,448","2,865,574","3,226,441","452,948","3,211,264","3,211,721","2,327,764",47.76,34.61,"3,211,721","2,327,764"
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    8,  256,    1","  256,    1,    1","251,651",0.19,"185,109.97",0.77,"9,691,136",1.33,256,"2,048",17.77,0.05,242.73,57.80,307.72,"598,206","658,919","1,263,739","1,424,760","1,806,336","2,627,766","805,003","818,016","804,278","804,597","1,723,010",21.40,45.82,"804,597","1,723,010"
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"    8,   64,    1","   32,    8,    1","80,170",0.05,"46,024.87",0.40,"1,253,376",1.47,256,512,9.81,0.00,86.69,18.87,346.75,"36,864","147,456","186,070","147,456","589,824","591,475","151,952",0,"147,456","149,290","564,278",12.47,47.14,"149,290","564,278"
49,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"   13,    8,   36","  128,    1,    1","2,682,196",1.97,"1,939,750.44",2.26,"297,513,216",1.36,128,"3,744",68.09,0.71,359.75,115.61,58.83,"11,254,386","903,168","12,227,558","22,092,438","3,612,672","23,576,055","2,558,023","19,954,688","2,435,152","2,594,807","3,525,773",6.48,8.80,"2,594,807","3,525,773"
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","422,725",0.31,"299,472.32",0.99,"20,114,432",1.36,256,"4,096",17.61,0.12,373.09,66.06,213.20,"1,378,941","972,173","2,361,079","3,612,672","2,064,384","2,066,456","3,624,377",0,"3,612,672","3,628,315","1,533,197",57.48,24.29,"3,628,315","1,533,197"
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","275,595",0.19,"190,013.34",2.41,"31,109,120",1.42,64,"50,176",41.82,0.05,268.55,51.38,266.05,"415,837","401,408","840,159","1,620,130","1,605,632","1,622,131","1,605,704","14,288","1,605,696","1,606,182","1,516,641",39.00,36.83,"1,606,182","1,516,641"
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","251,662",0.19,"182,135.04",0.23,"2,809,856",1.33,64,"50,176",4.71,0.05,271.31,51.38,271.31,"401,408","401,408","804,230","1,605,632","1,605,632","1,607,653","1,614,310",0,"1,605,632","1,606,204","1,516,682",42.75,40.37,"1,606,204","1,516,682"
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","489,869",0.36,"351,717.69",0.81,"19,382,272",1.34,256,"4,096",18.23,0.09,251.71,115.61,317.68,"1,201,095","1,318,030","2,521,353","2,862,657","3,612,672","5,267,185","1,609,763","1,651,392","1,608,396","1,636,873","3,605,719",22.37,49.28,"1,636,873","3,605,719"
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","141,663",0.10,"96,846.03",0.38,"2,506,752",1.39,256,"1,024",11.10,0.01,93.03,37.75,372.13,"73,728","294,912","371,083","294,912","1,179,648","1,181,287","295,364",0,"294,912","299,406","1,152,237",14.15,54.46,"299,406","1,152,237"
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"   13,    8,   36","  128,    1,    1","5,226,460",3.83,"3,783,326.41",2.26,"581,697,792",1.36,128,"3,744",69.64,1.41,369.36,115.61,30.18,"22,536,189","903,168","23,557,949","44,212,228","3,612,672","40,184,607","8,754,267","36,401,648","8,535,168","8,719,589","3,607,519",11.17,4.62,"8,719,589","3,607,519"
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","412,292",0.31,"297,787.51",0.99,"20,114,432",1.32,256,"4,096",18.03,0.12,372.67,66.06,212.95,"1,380,117","972,224","2,356,129","3,612,672","2,064,384","2,066,528","3,740,403",0,"3,612,672","3,628,079","1,531,757",58.89,24.86,"3,628,079","1,531,757"
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","259,843",0.19,"187,400.04",2.44,"31,109,120",1.34,64,"50,176",44.35,0.05,269.43,51.38,266.98,"415,615","401,408","824,238","1,619,926","1,605,632","1,622,290","1,607,236","14,286","1,605,696","1,612,558","1,517,093",41.51,39.05,"1,612,558","1,517,093"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","251,517",0.19,"182,798.63",0.23,"2,809,856",1.32,64,"50,176",4.71,0.05,270.67,51.38,270.67,"401,408","401,408","808,202","1,605,632","1,605,632","1,607,653","1,606,396",0,"1,605,632","1,631,148","1,516,303",43.43,40.38,"1,631,148","1,516,303"
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","489,718",0.36,"353,924.60",0.81,"19,382,272",1.35,256,"4,096",18.24,0.09,253.80,115.61,320.44,"1,198,576","1,319,385","2,533,628","2,861,087","3,612,672","5,265,540","1,633,371","1,650,811","1,607,612","1,629,773","3,527,905",22.29,48.24,"1,629,773","3,527,905"
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","144,816",0.11,"92,494.41",0.40,"2,506,752",1.34,256,"1,024",10.87,0.01,87.69,37.75,350.77,"73,728","294,912","371,976","294,912","1,179,648","1,181,660","295,754",0,"294,912","297,614","1,079,575",13.76,49.91,"297,614","1,079,575"
61,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"   13,    8,   36","  128,    1,    1","5,226,430",3.84,"3,783,186.91",2.26,"581,697,792",1.35,128,"3,744",69.64,1.41,368.86,115.61,30.14,"22,535,834","903,168","23,517,446","44,211,885","3,612,672","39,823,937","8,764,939","36,510,096","8,473,718","8,735,869","3,610,388",11.19,4.63,"8,735,869","3,610,388"
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","423,879",0.31,"299,610.13",0.99,"20,114,432",1.36,256,"4,096",17.57,0.12,373.83,66.06,213.62,"1,379,642","972,127","2,356,264","3,612,672","2,064,384","2,066,548","3,635,409",0,"3,612,672","3,623,433","1,533,438",57.25,24.23,"3,623,433","1,533,438"
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","261,902",0.19,"187,220.38",2.44,"31,109,120",1.35,64,"50,176",43.99,0.05,268.54,51.38,266.14,"415,893","401,408","823,756","1,620,220","1,605,632","1,622,658","1,605,966","14,770","1,605,696","1,661,960","1,517,587",42.48,38.79,"1,661,960","1,517,587"
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","251,036",0.19,"182,785.03",0.23,"2,809,856",1.33,64,"50,176",4.72,0.05,273.77,51.38,273.77,"401,408","401,408","808,351","1,605,632","1,605,632","1,607,325","1,616,666",0,"1,605,632","1,606,356","1,518,035",42.85,40.50,"1,606,356","1,518,035"
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","481,725",0.36,"347,398.01",0.82,"19,382,272",1.35,256,"4,096",18.56,0.09,257.13,115.61,324.53,"1,197,669","1,320,368","2,547,231","2,862,075","3,612,672","5,263,218","1,639,979","1,651,941","1,608,850","1,653,679","3,605,243",22.99,50.12,"1,653,679","3,605,243"
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","133,202",0.10,"93,280.82",0.40,"2,506,752",1.28,256,"1,024",11.82,0.01,91.39,37.75,365.56,"73,728","294,912","370,507","294,912","1,179,648","1,181,663","295,078",0,"294,912","306,106","1,078,431",15.37,54.15,"306,106","1,078,431"
67,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"   13,    8,   36","  128,    1,    1","5,222,164",3.83,"3,783,386.12",2.26,"581,697,792",1.36,128,"3,744",69.57,1.41,368.95,115.61,30.15,"22,535,954","903,168","23,582,873","44,212,022","3,612,672","40,139,890","8,619,823","36,596,145","8,465,492","8,708,739","3,530,715",11.17,4.53,"8,708,739","3,530,715"
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    8,  512,    1","  256,    1,    1","410,928",0.31,"298,452.76",0.99,"20,114,432",1.33,256,"4,096",18.09,0.12,377.18,66.06,215.53,"1,378,899","972,272","2,353,700","3,612,672","2,064,384","2,066,407","3,613,651",0,"3,612,672","3,619,577","1,609,191",58.95,26.21,"3,619,577","1,609,191"
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","259,638",0.19,"187,795.49",2.44,"31,109,120",1.34,64,"50,176",44.36,0.05,268.73,51.38,266.32,"415,858","401,408","822,141","1,620,158","1,605,632","1,622,490","1,636,336","14,300","1,605,696","1,612,566","1,594,358",41.55,41.08,"1,612,566","1,594,358"
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"50176,    1,    1","   64,    1,    1","251,527",0.19,"182,079.46",0.23,"2,809,856",1.33,64,"50,176",4.71,0.05,272.51,51.38,272.51,"401,408","401,408","805,226","1,605,632","1,605,632","1,607,322","1,612,052",0,"1,605,632","1,613,196","1,516,699",42.95,40.38,"1,613,196","1,516,699"
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[18892] python3.8,"12544,    1,    1","  256,    1,    1","225,584",0.17,"163,219.13",1.87,"20,772,864",1.33,256,"12,544",34.10,0.05,313.61,38.54,228.64,"866,165","301,056","1,173,030","1,653,233","1,204,224","1,542,223","1,631,179","336,352","1,605,632","1,609,417","1,200,507",47.77,35.63,"1,609,417","1,200,507"
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","152,353",0.11,"102,524.81",0.74,"5,128,192",1.35,256,"1,024",15.74,0.01,117.54,37.75,337.04,"164,101","294,912","464,036","411,165","1,179,648","1,233,471","405,111","51,290","401,444","413,203","1,084,123",18.16,47.65,"413,203","1,084,123"
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","146,570",0.11,"102,489.53",0.36,"2,506,752",1.31,256,"1,024",10.73,0.01,84.96,37.75,339.86,"73,728","294,912","373,884","294,912","1,179,648","1,181,297","298,870",0,"294,912","297,120","1,081,077",13.56,49.32,"297,120","1,081,077"
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"    4,    8,   36","  128,    1,    1","1,653,626",1.21,"1,169,055.04",2.25,"178,983,936",1.35,128,"1,152",67.66,0.45,372.26,37.75,31.07,"7,053,341","294,912","7,376,268","14,131,260","1,179,648","13,368,971","2,649,481","12,212,381","2,556,968","2,652,545","1,095,119",10.74,4.43,"2,652,545","1,095,119"
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","123,769",0.10,"87,546.01",0.86,"5,120,000",1.28,256,"1,024",15.33,0.04,392.56,14.67,152.57,"294,912","200,102","497,201","1,179,648","458,421","460,102","1,187,205",0,"1,179,648","1,198,595","397,606",64.75,21.48,"1,198,595","397,606"
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","68,420",0.05,"46,675.82",2.45,"7,777,280",1.30,64,"12,544",42.44,0.01,250.19,12.85,247.32,"104,990","100,352","207,721","406,114","401,408","407,855","402,632","4,636","401,472","410,352","313,739",40.02,30.60,"410,352","313,739"
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","64,954",0.05,"41,256.47",0.25,"702,464",1.40,64,"12,544",4.57,0.01,277.60,12.85,277.60,"100,352","100,352","202,480","401,408","401,408","403,977","401,414",0,"401,408","407,420","303,512",42.00,31.29,"407,420","303,512"
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","148,841",0.11,"102,466.46",0.74,"5,128,192",1.35,256,"1,024",16.12,0.01,120.24,37.75,344.72,"163,684","294,912","464,431","411,365","1,179,648","1,232,652","404,149","52,055","401,456","402,237","1,084,768",18.09,48.80,"402,237","1,084,768"
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","159,432",0.11,"104,831.49",0.35,"2,506,752",1.41,256,"1,024",9.87,0.01,84.07,37.75,336.27,"73,728","294,912","370,918","294,912","1,179,648","1,181,309","297,906",0,"294,912","306,632","1,080,378",12.88,45.37,"306,632","1,080,378"
80,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"    4,    8,   36","  128,    1,    1","1,655,558",1.22,"1,169,836.71",2.25,"178,983,936",1.35,128,"1,152",67.53,0.45,371.54,37.75,31.02,"7,053,792","294,912","7,376,774","14,131,727","1,179,648","13,368,396","2,670,231","12,200,387","2,544,648","2,572,309","1,168,319",10.41,4.73,"2,572,309","1,168,319"
81,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","128,265",0.10,"86,584.24",0.87,"5,120,000",1.34,256,"1,024",14.83,0.04,396.39,14.67,154.04,"294,912","200,194","498,090","1,179,648","458,425","460,150","1,180,575",0,"1,179,648","1,186,163","331,081",61.92,17.28,"1,186,163","331,081"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","66,572",0.05,"46,023",2.49,"7,777,280",1.27,64,"12,544",43.62,0.01,251.01,12.85,248.09,"105,020","100,352","207,154","406,132","401,408","408,040","404,406","4,816","401,472","402,784","384,153",40.35,38.49,"402,784","384,153"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","58,758",0.05,"40,802.82",0.25,"702,464",1.26,64,"12,544",5.05,0.01,277.02,12.85,277.02,"100,352","100,352","203,214","401,408","401,408","403,095","404,068",0,"401,408","404,960","389,584",46.16,44.41,"404,960","389,584"
84,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","145,872",0.11,"102,316.10",0.74,"5,128,192",1.32,256,"1,024",16.45,0.01,119.69,37.75,343.32,"164,111","294,912","459,496","411,332","1,179,648","1,233,043","402,635","50,445","401,472","409,691","1,082,573",18.80,49.68,"409,691","1,082,573"
85,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","146,330",0.12,"102,477.12",0.36,"2,506,752",1.25,256,"1,024",10.76,0.01,81.02,37.75,324.08,"73,728","294,912","371,149","294,912","1,179,648","1,181,715","297,238",0,"294,912","302,252","1,081,435",13.82,49.44,"302,252","1,081,435"
86,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"    4,    8,   36","  128,    1,    1","1,654,196",1.21,"1,168,831.38",2.25,"178,983,936",1.35,128,"1,152",67.72,0.45,372.33,37.75,31.08,"7,053,871","294,912","7,359,081","14,131,784","1,179,648","13,383,464","2,595,617","12,204,587","2,567,368","2,643,103","1,170,975",10.70,4.74,"2,643,103","1,170,975"
87,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","123,490",0.10,"87,747.25",0.86,"5,120,000",1.29,256,"1,024",15.38,0.04,396.92,14.67,154.23,"294,912","200,041","496,361","1,179,648","458,423","460,550","1,180,497",0,"1,179,648","1,184,273","332,628",64.12,18.01,"1,184,273","332,628"
88,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","66,980",0.05,"46,605.65",2.45,"7,777,280",1.28,64,"12,544",43.36,0.01,252.25,12.85,249.32,"105,076","100,352","207,210","406,178","401,408","408,251","402,734","4,740","401,472","401,642","312,412",40.01,31.12,"401,642","312,412"
89,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","58,542",0.05,"40,908.59",0.25,"702,464",1.18,64,"12,544",5.07,0.01,261.50,12.85,261.50,"100,352","100,352","203,554","401,408","401,408","403,087","404,952",0,"401,408","407,480","309,626",46.58,35.40,"407,480","309,626"
90,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","149,199",0.11,"106,512.63",0.71,"5,128,192",1.29,256,"1,024",16.09,0.01,114.83,37.75,329.23,"165,211","294,912","462,911","411,535","1,179,648","1,234,130","412,197","51,795","401,440","406,171","1,083,401",18.22,48.61,"406,171","1,083,401"
91,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[18892] python3.8,"   16,   64,    1","   32,    8,    1","159,600",0.12,"101,022.79",0.36,"2,506,752",1.37,256,"1,024",9.86,0.01,81.63,37.75,326.50,"73,728","294,912","370,104","294,912","1,179,648","1,181,306","299,928",0,"294,912","297,718","1,081,512",12.49,45.38,"297,718","1,081,512"
92,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[18892] python3.8,"    4,    8,   36","  128,    1,    1","1,654,276",1.22,"1,169,090.82",2.25,"178,983,936",1.35,128,"1,152",67.71,0.45,371.25,37.75,30.99,"7,053,846","294,912","7,390,356","14,131,748","1,179,648","13,377,361","2,612,363","12,200,499","2,547,240","2,646,975","1,169,875",10.71,4.74,"2,646,975","1,169,875"
93,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[18892] python3.8,"    2,  512,    1","  256,    1,    1","130,012",0.09,"87,230.76",0.86,"5,120,000",1.38,256,"1,024",14.61,0.04,403.44,14.67,156.75,"294,912","200,142","497,254","1,179,648","458,404","460,075","1,183,971",0,"1,179,648","1,181,907","331,321",60.88,17.07,"1,181,907","331,321"
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","69,307",0.05,"46,376.50",2.47,"7,777,280",1.31,64,"12,544",41.87,0.01,248.19,12.85,245.36,"105,071","100,352","210,877","406,187","401,408","408,029","402,570","4,696","401,472","404,898","384,386",39.02,37.05,"404,898","384,386"
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[18892] python3.8,"12544,    1,    1","   64,    1,    1","65,507",0.05,"40,865.69",0.25,"702,464",1.42,64,"12,544",4.53,0.01,278.76,12.85,278.76,"100,352","100,352","202,640","401,408","401,408","403,135","401,412",0,"401,408","403,910","312,620",41.29,31.96,"403,910","312,620"
