ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    4,  256,    1","  256,    1,    1","221,756",0.16,"50,899.47",1.40,"4,845,568",1.37,256,"1,024",10.02,0.02,142.31,28.90,179.16,"299,454","330,920","637,737","717,487","903,168","1,316,063","409,065","411,460","401,408","412,829","897,210",12.47,27.10,"412,829","897,210"
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"    8,   64,    1","   32,    8,    1","84,970",0.07,"19,145.43",0.96,"1,253,376",1.27,256,512,9.22,0.00,70.82,18.87,283.30,"36,864","147,456","186,590","147,456","589,824","590,791","153,636",0,"147,456","148,332","501,023",11.69,39.50,"148,332","501,023"
49,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    7,    8,   36","  128,    1,    1","4,434,236",3.25,"1,042,395.54",2.26,"160,199,424",1.36,128,"2,016",22.01,0.36,111.65,57.80,17.77,"6,254,450","561,362","6,893,335","11,347,977","1,806,336","11,961,719","1,637,065","10,149,957","1,492,992","1,603,753","1,722,791",2.42,2.60,"1,603,753","1,722,791"
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","318,964",0.24,"74,363.88",1.99,"10,057,216",1.35,256,"2,048",11.60,0.06,243.90,33.03,139.37,"696,521","483,980","1,180,585","1,806,336","1,032,192","1,033,579","1,807,667",0,"1,806,336","1,860,637","742,666",39.08,15.60,"1,860,637","742,666"
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","355,824",0.26,"83,223.59",2.75,"15,554,560",1.36,64,"25,088",16.08,0.03,99.71,25.69,98.10,"214,077","200,704","425,859","816,249","802,816","822,054","812,428","13,126","802,880","803,820","713,815",15.13,13.44,"803,820","713,815"
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","152,269",0.11,"35,696.51",0.58,"1,404,928",1.36,64,"25,088",3.88,0.03,228.85,25.69,228.85,"200,704","200,704","403,690","802,816","802,816","804,274","812,086",0,"802,816","808,084","714,082",35.55,31.41,"808,084","714,082"
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","435,434",0.32,"100,765.50",1.41,"9,691,136",1.37,256,"2,048",10.21,0.05,144.65,57.80,181.65,"600,359","662,802","1,263,947","1,438,049","1,806,336","2,632,591","813,015","825,781","802,816","815,417","1,797,019",12.54,27.64,"815,417","1,797,019"
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","167,446",0.13,"39,261.82",0.94,"2,506,752",1.34,256,"1,024",9.36,0.01,75.46,37.75,301.85,"73,728","294,912","372,009","294,912","1,179,648","1,181,630","308,328",0,"294,912","301,358","1,091,225",12.06,43.65,"301,358","1,091,225"
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    7,    8,   36","  128,    1,    1","8,637,585",6.33,"2,030,946.13",2.27,"313,221,888",1.36,128,"2,016",22.55,0.73,114.77,57.80,9.13,"12,485,478","560,874","13,176,760","22,702,211","1,806,336","22,113,712","3,478,517","20,306,011","2,986,280","3,204,161","1,740,319",2.48,1.35,"3,204,161","1,740,319"
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","316,534",0.24,"73,856.46",2.00,"10,057,216",1.35,256,"2,048",11.69,0.06,245.69,33.03,140.40,"695,181","483,801","1,184,909","1,806,336","1,032,192","1,033,546","1,814,909",0,"1,806,336","1,817,049","746,236",38.45,15.79,"1,817,049","746,236"
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","355,876",0.26,"83,287.96",2.75,"15,554,560",1.36,64,"25,088",16.08,0.03,99.70,25.69,98.07,"213,973","200,704","422,398","816,149","802,816","817,776","820,206","12,984","802,880","815,738","713,942",15.35,13.44,"815,738","713,942"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","151,393",0.11,"35,481.44",0.58,"1,404,928",1.33,64,"25,088",3.90,0.03,226.46,25.69,226.46,"200,704","200,704","402,592","802,816","802,816","803,790","803,342",0,"802,816","806,894","713,959",35.70,31.59,"806,894","713,959"
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","434,605",0.32,"101,679.22",1.40,"9,691,136",1.36,256,"2,048",10.23,0.05,144.25,57.80,181.09,"600,401","662,213","1,268,835","1,438,858","1,806,336","2,633,429","815,997","827,621","802,816","818,838","1,723,859",12.62,26.57,"818,838","1,723,859"
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","167,861",0.13,"38,246.71",0.96,"2,506,752",1.32,256,"1,024",9.33,0.01,73.97,37.75,295.87,"73,728","294,912","372,579","294,912","1,179,648","1,180,638","299,384",0,"294,912","309,782","1,090,887",12.36,43.53,"309,782","1,090,887"
61,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    7,    8,   36","  128,    1,    1","8,639,009",6.33,"2,029,987.01",2.27,"313,221,888",1.36,128,"2,016",22.54,0.73,114.77,57.80,9.13,"12,485,742","561,036","13,157,217","22,702,590","1,806,336","22,114,157","3,290,515","20,306,168","2,986,308","3,488,665","1,741,884",2.70,1.35,"3,488,665","1,741,884"
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","317,352",0.24,"73,767.84",2.00,"10,057,216",1.34,256,"2,048",11.66,0.06,244.30,33.03,139.60,"695,638","484,013","1,188,332","1,806,336","1,032,192","1,035,301","1,815,277",0,"1,806,336","1,815,777","744,729",38.32,15.72,"1,815,777","744,729"
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","356,198",0.26,"83,266.76",2.75,"15,554,560",1.36,64,"25,088",16.06,0.03,99.62,25.69,98.02,"213,783","200,704","419,373","815,959","802,816","823,131","803,720","13,358","802,880","843,120","716,973",15.86,13.48,"843,120","716,973"
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","155,299",0.11,"35,109.78",0.59,"1,404,928",1.36,64,"25,088",3.80,0.03,225.13,25.69,225.13,"200,704","200,704","406,110","802,816","802,816","803,822","803,396",0,"802,816","805,638","713,974",34.75,30.79,"805,638","713,974"
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","434,933",0.32,"101,022.40",1.41,"9,691,136",1.36,256,"2,048",10.22,0.05,143.88,57.80,180.71,"600,198","661,385","1,303,683","1,438,257","1,806,336","2,635,215","816,295","825,490","802,816","821,513","1,722,599",12.65,26.53,"821,513","1,722,599"
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","170,158",0.12,"38,303.37",0.96,"2,506,752",1.37,256,"1,024",9.21,0.01,76.15,37.75,304.58,"73,728","294,912","371,803","294,912","1,179,648","1,180,951","343,628",0,"294,912","302,166","1,091,054",11.90,42.95,"302,166","1,091,054"
67,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    7,    8,   36","  128,    1,    1","8,639,086",6.33,"2,030,077.10",2.27,"313,221,888",1.36,128,"2,016",22.54,0.73,114.74,57.80,9.13,"12,485,484","560,974","13,195,366","22,702,419","1,806,336","22,117,097","3,201,953","20,305,924","2,986,308","3,245,569","1,742,428",2.52,1.35,"3,245,569","1,742,428"
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    4,  512,    1","  256,    1,    1","316,890",0.24,"73,887.41",2.00,"10,057,216",1.34,256,"2,048",11.67,0.06,244.86,33.03,139.92,"695,120","483,732","1,183,327","1,806,336","1,032,192","1,033,565","1,827,745",0,"1,806,336","1,894,973","822,012",40.06,17.38,"1,894,973","822,012"
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","357,914",0.26,"83,247.21",2.75,"15,554,560",1.37,64,"25,088",15.98,0.03,99.67,25.69,98.06,"213,844","200,704","421,842","816,011","802,816","817,730","810,830","13,175","802,880","817,946","785,667",15.31,14.70,"817,946","785,667"
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8,"25088,    1,    1","   64,    1,    1","152,533",0.11,"35,188.75",0.59,"1,404,928",1.34,64,"25,088",3.87,0.03,225.83,25.69,225.83,"200,704","200,704","420,844","802,816","802,816","804,234","804,346",0,"802,816","804,420","713,798",35.33,31.35,"804,420","713,798"
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[15482] python3.8," 6272,    1,    1","  256,    1,    1","282,847",0.21,"66,164.32",2.31,"10,386,432",1.34,256,"6,272",13.50,0.03,124.68,19.27,91.56,"430,522","150,528","587,730","819,177","602,112","764,416","815,315","161,476","802,816","817,429","526,759",19.36,12.47,"817,429","526,759"
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","119,449",0.09,"27,564.03",1.37,"2,564,096",1.38,256,512,9.99,0.01,76.53,18.87,218.13,"90,248","147,456","241,727","206,888","589,824","622,988","206,811","32,119","200,704","204,149","501,994",11.45,28.15,"204,149","501,994"
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","168,137",0.13,"38,165.81",0.97,"2,506,752",1.32,256,"1,024",9.32,0.01,74.10,37.75,296.39,"73,728","294,912","371,865","294,912","1,179,648","1,181,994","295,554",0,"294,912","301,442","1,090,899",12.01,43.47,"301,442","1,090,899"
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    2,    8,   36","  128,    1,    1","2,480,537",1.82,"583,163.04",2.26,"89,491,968",1.36,128,576,22.43,0.23,124.31,18.87,10.37,"3,530,135","147,456","3,715,406","7,069,079","589,824","6,480,960","1,826,889","5,889,680","1,769,472","1,860,671","532,100",5.02,1.44,"1,860,671","532,100"
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","81,216",0.06,"18,378.35",2.05,"2,560,000",1.31,256,512,11.62,0.02,303.88,7.33,117.96,"147,456","99,498","247,530","589,824","228,982","230,187","591,199",0,"589,824","592,489","225,302",48.87,18.58,"592,489","225,302"
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","94,112",0.07,"21,061.26",2.72,"3,888,640",1.38,64,"6,272",15.21,0.01,94.94,6.42,93.96,"52,045","50,176","104,844","202,602","200,704","203,876","204,594","1,910","200,768","202,824","184,365",14.44,13.12,"202,824","184,365"
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","42,257",0.03,"8,496.29",0.61,"351,232",1.40,64,"6,272",3.49,0.01,212.61,6.42,212.61,"50,176","50,176","101,464","200,704","200,704","201,598","200,820",0,"200,704","201,060","111,847",31.87,17.73,"201,060","111,847"
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","121,994",0.09,"27,742.29",1.36,"2,564,096",1.39,256,512,9.78,0.01,75.31,18.87,214.64,"91,245","147,456","238,821","206,940","589,824","626,216","205,341","31,911","200,704","204,057","501,077",11.20,27.51,"204,057","501,077"
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","166,577",0.13,"38,496.01",0.96,"2,506,752",1.33,256,"1,024",9.41,0.01,75.29,37.75,301.16,"73,728","294,912","371,616","294,912","1,179,648","1,180,617","297,702",0,"294,912","297,910","1,092,067",11.98,43.91,"297,910","1,092,067"
80,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    2,    8,   36","  128,    1,    1","2,480,892",1.82,"583,376.69",2.26,"89,491,968",1.36,128,576,22.43,0.23,124.28,18.87,10.37,"3,529,879","147,456","3,809,495","7,068,829","589,824","6,480,968","2,095,843","5,889,495","1,769,472","1,865,183","609,404",5.04,1.65,"1,865,183","609,404"
81,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","80,915",0.06,"18,356.35",2.05,"2,560,000",1.32,256,512,11.66,0.02,308.49,7.32,119.67,"147,456","99,461","248,369","589,824","228,946","230,162","592,059",0,"589,824","597,049","148,876",49.44,12.33,"597,049","148,876"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","91,529",0.07,"21,023.82",2.72,"3,888,640",1.34,64,"6,272",15.65,0.01,95.15,6.42,94.23,"52,029","50,176","103,241","202,575","200,704","204,082","202,072","1,890","200,768","206,140","189,140",15.08,13.84,"206,140","189,140"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","38,445",0.03,"9,225.01",0.56,"351,232",1.25,64,"6,272",3.84,0.01,208.20,6.42,208.20,"50,176","50,176","110,686","200,704","200,704","202,185","202,150",0,"200,704","203,740","111,876",35.50,19.49,"203,740","111,876"
84,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","119,842",0.09,"27,805.22",1.36,"2,564,096",1.36,256,512,9.95,0.01,75.19,18.87,214.33,"90,932","147,456","238,764","206,876","589,824","624,648","200,965","31,914","200,704","206,595","501,580",11.55,28.03,"206,595","501,580"
85,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","165,456",0.13,"38,363.34",0.96,"2,506,752",1.31,256,"1,024",9.47,0.01,74.66,37.75,298.65,"73,728","294,912","371,302","294,912","1,179,648","1,180,625","296,810",0,"294,912","300,422","1,090,843",12.16,44.16,"300,422","1,090,843"
86,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    2,    8,   36","  128,    1,    1","2,481,391",1.82,"583,386.40",2.26,"89,491,968",1.36,128,576,22.43,0.23,124.33,18.87,10.37,"3,530,038","147,456","3,814,595","7,068,994","589,824","6,485,294","1,858,301","5,889,365","1,769,472","1,860,519","531,788",5.02,1.44,"1,860,519","531,788"
87,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","82,823",0.06,"18,298.06",2.06,"2,560,000",1.33,256,512,11.39,0.02,303.88,7.32,117.92,"147,456","99,630","262,362","589,824","228,989","233,261","590,779",0,"589,824","592,529","148,083",47.93,11.98,"592,529","148,083"
88,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","91,788",0.07,"21,071.81",2.71,"3,888,640",1.33,64,"6,272",15.60,0.01,93.83,6.42,92.88,"52,105","50,176","104,805","202,654","200,704","208,432","204,200","1,820","200,768","203,296","111,937",14.84,8.17,"203,296","111,937"
89,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","38,901",0.03,"8,704.21",0.59,"351,232",1.30,64,"6,272",3.80,0.01,214.66,6.42,214.66,"50,176","50,176","108,944","200,704","200,704","201,563","201,734",0,"200,704","204,932","112,735",35.30,19.42,"204,932","112,735"
90,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","120,716",0.09,"27,625.29",1.36,"2,564,096",1.38,256,512,9.88,0.01,75.40,18.87,215.42,"90,953","147,456","245,678","206,980","589,824","623,328","205,731","32,018","200,704","200,905","502,620",11.15,27.89,"200,905","502,620"
91,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[15482] python3.8,"   16,   64,    1","   32,    8,    1","165,349",0.13,"39,627.76",0.93,"2,506,752",1.29,256,"1,024",9.47,0.01,73.86,37.75,295.43,"73,728","294,912","371,633","294,912","1,179,648","1,182,074","299,476",0,"294,912","299,702","1,162,850",12.14,47.11,"299,702","1,162,850"
92,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[15482] python3.8,"    2,    8,   36","  128,    1,    1","2,480,801",1.82,"583,235.25",2.26,"89,491,968",1.36,128,576,22.43,0.23,124.35,18.87,10.38,"3,530,097","147,456","3,715,309","7,069,041","589,824","6,481,227","1,873,361","5,889,494","1,769,472","2,039,441","531,851",5.51,1.44,"2,039,441","531,851"
93,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[15482] python3.8,"    1,  512,    1","  256,    1,    1","80,635",0.06,"18,333.46",2.05,"2,560,000",1.30,256,512,11.70,0.02,304.66,7.32,118.23,"147,456","99,410","249,380","589,824","228,873","231,865","591,865",0,"589,824","590,625","149,054",49.07,12.38,"590,625","149,054"
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","94,005",0.07,"21,045.78",2.72,"3,888,640",1.38,64,"6,272",15.23,0.01,95.16,6.42,94.27,"52,112","50,176","104,701","202,664","200,704","203,932","201,768","1,895","200,768","203,420","113,342",14.49,8.07,"203,420","113,342"
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[15482] python3.8," 6272,    1,    1","   64,    1,    1","41,346",0.03,"8,436.75",0.61,"351,232",1.38,64,"6,272",3.57,0.01,215.12,6.42,215.12,"50,176","50,176","101,938","200,704","200,704","201,715","200,892",0,"200,704","203,408","112,284",32.97,18.20,"203,408","112,284"
96,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[15482] python3.8," 1568,    1,    1","  256,    1,    1","70,155",0.05,"15,931.04",2.40,"2,596,608",1.29,256,"1,568",13.62,0.01,121.12,4.82,88.91,"109,311","37,632","149,592","205,113","150,528","216,879","226,071","65,297","200,704","200,741","74,812",19.17,7.15,"200,741","74,812"
97,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[15482] python3.8," 8192,    1,    1","   32,    8,    1","465,551",0.34,"108,542.94",2.71,"20,012,340",1.37,256,"8,192",15.95,0.00,5.35,3.04,8.92,"44,154","58,688","103,887","56,921","94,870","121,847","64,844","23,786","50,176","62,704","44,033",0.90,0.63,"62,704","44,033"
98,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[15482] python3.8,"  256,    1,    1","   64,    1,    1","5,594",0.01,812.88,2.00,"110,592",1.03,64,256,7.60,0.00,9.47,0.26,48.47,400,"2,048","4,245","1,600","8,192","10,208",515,"1,088",512,659,0,0.79,0,659,0
