ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[10881] python3.8,"    4,  256,    1","  256,    1,    1","127,746",0.10,"62,013.97",1.15,"4,845,568",1.33,256,"1,024",17.43,0.02,237.62,28.90,301.96,"300,055","332,239","635,278","710,592","903,168","1,313,658","407,311","406,603","401,484","405,223","819,049",21.25,42.95,"405,223","819,049"
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[10881] python3.8,"    8,   64,    1","   32,    8,    1","69,291",0.05,"31,860.96",0.58,"1,253,376",1.27,256,512,11.32,0.00,86.59,18.87,346.34,"36,864","147,456","187,690","147,456","589,824","591,164","147,934",0,"147,456","148,820","491,192",14.39,47.48,"148,820","491,192"
49,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[10881] python3.8,"    7,    8,   36","  128,    1,    1","2,117,716",1.55,"1,045,444.47",2.25,"160,199,424",1.36,128,"2,016",46.12,0.36,233.68,57.80,37.22,"6,247,662","560,593","6,829,024","11,341,472","1,806,336","11,953,910","1,546,885","10,143,096","1,493,080","1,541,731","1,721,718",4.88,5.45,"1,541,731","1,721,718"
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[10881] python3.8,"    4,  512,    1","  256,    1,    1","208,118",0.15,"101,771.26",1.45,"10,057,216",1.34,256,"2,048",17.81,0.06,373.44,33.03,213.40,"690,868","485,482","1,178,890","1,806,336","1,032,192","1,033,922","1,808,335",0,"1,806,336","1,813,651","734,748",58.37,23.65,"1,813,651","734,748"
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8,"25088,    1,    1","   64,    1,    1","171,114",0.13,"83,921.99",2.73,"15,554,560",1.35,64,"25,088",33.49,0.03,205.26,25.69,202.78,"210,485","200,704","414,498","812,678","802,816","819,327","808,810","9,731","802,880","817,274","714,239",32.00,27.96,"817,274","714,239"
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8,"25088,    1,    1","   64,    1,    1","124,005",0.09,"60,841.88",0.34,"1,404,928",1.31,64,"25,088",4.76,0.03,272.23,25.69,272.23,"200,704","200,704","404,340","802,816","802,816","804,260","805,870",0,"802,816","804,276","713,912",43.44,38.56,"804,276","713,912"
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[10881] python3.8,"    4,  512,    1","  256,    1,    1","240,600",0.18,"117,544.96",1.21,"9,691,136",1.36,256,"2,048",18.50,0.05,258.81,57.80,326.94,"601,546","663,735","1,271,085","1,430,021","1,806,336","2,632,544","812,371","822,892","803,026","810,011","1,724,107",22.55,48.00,"810,011","1,724,107"
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[10881] python3.8,"   16,   64,    1","   32,    8,    1","162,309",0.11,"85,051.07",0.43,"2,506,752",1.42,256,"1,024",9.66,0.01,82.42,37.75,329.69,"73,728","294,912","372,000","294,912","1,179,648","1,181,350","301,132",0,"294,912","297,768","1,159,377",12.29,47.85,"297,768","1,159,377"
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[10881] python3.8,"    7,    8,   36","  128,    1,    1","4,120,071",3.02,"2,034,779.76",2.26,"313,221,888",1.36,128,"2,016",47.28,0.73,240.45,57.80,19.14,"12,479,963","561,236","13,090,038","22,695,811","1,806,336","22,047,126","3,153,108","20,238,468","3,047,558","3,426,495","1,732,154",5.57,2.82,"3,426,495","1,732,154"
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[10881] python3.8,"    4,  512,    1","  256,    1,    1","208,821",0.16,"102,021",1.45,"10,057,216",1.32,256,"2,048",17.75,0.06,365.66,33.03,208.95,"691,075","485,673","1,181,512","1,806,336","1,032,192","1,033,858","1,813,677",0,"1,806,336","1,813,051","734,097",58.15,23.55,"1,813,051","734,097"
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8,"25088,    1,    1","   64,    1,    1","172,486",0.13,"83,877.06",2.73,"15,554,560",1.37,64,"25,088",33.23,0.03,206.52,25.69,204.02,"210,484","200,704","415,835","812,643","802,816","814,196","803,808","10,015","802,880","808,282","714,404",31.39,27.75,"808,282","714,404"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8,"25088,    1,    1","   64,    1,    1","130,308",0.09,"60,769.16",0.34,"1,404,928",1.37,64,"25,088",4.53,0.03,270.58,25.69,270.58,"200,704","200,704","404,698","802,816","802,816","804,267","810,406",0,"802,816","809,204","790,549",41.59,40.63,"809,204","790,549"
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[10881] python3.8,"    4,  512,    1","  256,    1,    1","258,101",0.18,"117,357.35",1.21,"9,691,136",1.46,256,"2,048",17.25,0.05,259.62,57.80,327.77,"601,538","664,777","1,271,002","1,430,697","1,806,336","2,632,466","809,377","825,683","802,924","817,885","1,800,509",21.23,46.73,"817,885","1,800,509"
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[10881] python3.8,"   16,   64,    1","   32,    8,    1","156,935",0.12,"75,461.44",0.49,"2,506,752",1.29,256,"1,024",9.99,0.01,77.59,37.75,310.35,"73,728","294,912","372,602","294,912","1,179,648","1,180,966","302,216",0,"294,912","297,460","1,084,419",12.70,46.29,"297,460","1,084,419"
61,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[10881] python3.8,"    7,    8,   36","  128,    1,    1","4,120,135",3.02,"2,034,143.88",2.26,"313,221,888",1.36,128,"2,016",47.28,0.73,240.53,57.80,19.14,"12,480,307","560,681","13,111,709","22,696,147","1,806,336","22,045,954","3,146,865","20,240,216","3,050,838","3,180,237","1,732,052",5.17,2.82,"3,180,237","1,732,052"
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[10881] python3.8,"    4,  512,    1","  256,    1,    1","213,000",0.16,"102,331.24",1.45,"10,057,216",1.36,256,"2,048",17.40,0.06,368.72,33.03,210.69,"690,174","485,526","1,180,397","1,806,336","1,032,192","1,033,565","1,811,115",0,"1,806,336","1,813,741","735,380",57.04,23.13,"1,813,741","735,380"
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8,"25088,    1,    1","   64,    1,    1","170,352",0.13,"84,184.49",2.72,"15,554,560",1.35,64,"25,088",33.65,0.03,206.62,25.69,204.07,"210,463","200,704","416,892","812,633","802,816","820,798","809,474","9,920","802,880","810,816","714,338",31.89,28.09,"810,816","714,338"
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8,"25088,    1,    1","   64,    1,    1","131,247",0.09,"60,538.94",0.34,"1,404,928",1.39,64,"25,088",4.50,0.03,272.88,25.69,272.88,"200,704","200,704","402,438","802,816","802,816","804,159","806,750",0,"802,816","808,210","713,913",41.24,36.43,"808,210","713,913"
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[10881] python3.8,"    4,  512,    1","  256,    1,    1","240,970",0.18,"116,847.78",1.22,"9,691,136",1.36,256,"2,048",18.46,0.05,258.26,57.80,326.23,"601,646","664,502","1,272,026","1,430,121","1,806,336","2,630,537","814,033","823,843","802,916","869,445","1,722,176",24.17,47.87,"869,445","1,722,176"
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[10881] python3.8,"   16,   64,    1","   32,    8,    1","156,344",0.12,"75,835.53",0.49,"2,506,752",1.29,256,"1,024",10.03,0.01,78.21,37.75,312.82,"73,728","294,912","372,795","294,912","1,179,648","1,181,313","303,346",0,"294,912","298,986","1,161,336",12.81,49.75,"298,986","1,161,336"
67,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[10881] python3.8,"    7,    8,   36","  128,    1,    1","4,118,750",3.02,"2,034,808.15",2.26,"313,221,888",1.36,128,"2,016",47.31,0.73,240.51,57.80,19.14,"12,479,588","560,642","13,108,390","22,695,772","1,806,336","22,044,357","3,191,115","20,234,852","3,052,528","3,202,969","1,733,334",5.21,2.82,"3,202,969","1,733,334"
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[10881] python3.8,"    4,  512,    1","  256,    1,    1","208,787",0.16,"102,180.74",1.45,"10,057,216",1.33,256,"2,048",17.76,0.06,368.34,33.03,210.48,"690,512","485,871","1,179,148","1,806,336","1,032,192","1,033,906","1,810,187",0,"1,806,336","1,807,081","734,018",57.98,23.55,"1,807,081","734,018"
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8,"25088,    1,    1","   64,    1,    1","170,127",0.13,"83,882.93",2.73,"15,554,560",1.35,64,"25,088",33.69,0.03,206.75,25.69,204.17,"210,472","200,704","413,125","812,657","802,816","814,179","806,494","9,874","802,880","808,320","715,235",31.83,28.16,"808,320","715,235"
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8,"25088,    1,    1","   64,    1,    1","123,858",0.09,"60,680.78",0.34,"1,404,928",1.31,64,"25,088",4.77,0.03,271.13,25.69,271.13,"200,704","200,704","402,956","802,816","802,816","804,167","806,654",0,"802,816","831,696","711,042",44.98,38.45,"831,696","711,042"
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[10881] python3.8," 6272,    1,    1","  256,    1,    1","146,287",0.11,"69,987.09",2.18,"10,386,432",1.37,256,"6,272",26.14,0.03,245.44,19.27,179.95,"431,205","150,528","585,203","821,241","602,112","766,835","809,605","163,569","802,816","808,835","594,003",37.04,27.20,"808,835","594,003"
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[10881] python3.8,"    1,  512,    1","  256,    1,    1","72,787",0.06,"34,095.79",1.11,"2,564,096",1.31,256,512,16.42,0.01,118.30,18.87,340.55,"87,424","147,456","236,430","204,818","589,824","619,821","205,477","28,284","200,710","204,859","494,813",18.86,45.54,"204,859","494,813"
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[10881] python3.8,"   16,   64,    1","   32,    8,    1","133,992",0.10,"73,244.56",0.50,"2,506,752",1.30,256,"1,024",11.70,0.01,91.36,37.75,365.44,"73,728","294,912","371,284","294,912","1,179,648","1,180,955","295,928",0,"294,912","295,166","1,080,033",14.75,53.98,"295,166","1,080,033"
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[10881] python3.8,"    2,    8,   36","  128,    1,    1","1,181,218",0.87,"586,402.15",2.24,"89,491,968",1.36,128,576,47.16,0.23,260.60,18.87,21.78,"3,519,393","147,456","3,687,235","7,058,343","589,824","6,357,738","1,971,219","5,767,084","1,925,730","2,093,485","519,067",11.87,2.94,"2,093,485","519,067"
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[10881] python3.8,"    1,  512,    1","  256,    1,    1","68,763",0.05,"29,990.37",1.26,"2,560,000",1.40,256,512,13.76,0.02,384.25,7.33,149.23,"147,456","99,928","249,165","589,824","229,120","230,389","589,825",0,"589,824","596,021","139,058",58.09,13.55,"596,021","139,058"
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8," 6272,    1,    1","   64,    1,    1","45,451",0.03,"21,604.81",2.65,"3,888,640",1.31,64,"6,272",31.71,0.01,189.14,6.42,186.70,"52,715","50,176","103,872","203,277","200,704","204,765","202,608","2,533","200,768","205,122","112,040",30.24,16.52,"205,122","112,040"
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8," 6272,    1,    1","   64,    1,    1","33,839",0.03,"12,332.47",0.42,"351,232",1.34,64,"6,272",4.37,0.01,254.06,6.42,254.06,"50,176","50,176","101,836","200,704","200,704","202,039","201,560",0,"200,704","202,104","189,292",40.01,37.48,"202,104","189,292"
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[10881] python3.8,"    1,  512,    1","  256,    1,    1","75,918",0.06,"34,288.12",1.10,"2,564,096",1.37,256,512,15.74,0.01,118.91,18.87,342.13,"87,288","147,456","237,057","204,921","589,824","618,923","200,707","28,694","200,706","203,777","493,964",17.98,43.60,"203,777","493,964"
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[10881] python3.8,"   16,   64,    1","   32,    8,    1","139,354",0.10,"65,078.41",0.57,"2,506,752",1.42,256,"1,024",11.25,0.01,96.13,37.75,384.50,"73,728","294,912","372,374","294,912","1,179,648","1,181,332","297,208",0,"294,912","295,070","1,080,565",14.18,51.94,"295,070","1,080,565"
80,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[10881] python3.8,"    2,    8,   36","  128,    1,    1","1,180,298",0.87,"586,334.44",2.24,"89,491,968",1.36,128,576,47.18,0.23,260.76,18.87,21.79,"3,519,255","147,456","3,786,311","7,058,208","589,824","6,355,511","1,981,247","5,767,422","1,926,828","1,974,621","519,592",11.21,2.95,"1,974,621","519,592"
81,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[10881] python3.8,"    1,  512,    1","  256,    1,    1","63,728",0.05,"33,976.34",1.11,"2,560,000",1.28,256,512,14.86,0.02,381.52,7.33,148.21,"147,456","100,001","248,900","589,824","229,147","233,419","589,969",0,"589,824","593,249","133,891",62.38,14.08,"593,249","133,891"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8," 6272,    1,    1","   64,    1,    1","45,180",0.04,"21,630.97",2.64,"3,888,640",1.27,64,"6,272",31.91,0.01,183.25,6.42,180.98,"52,806","50,176","106,887","203,379","200,704","209,560","201,888","2,572","200,768","202,570","111,747",30.04,16.57,"202,570","111,747"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8," 6272,    1,    1","   64,    1,    1","28,211",0.02,"12,657.10",0.41,"351,232",1.17,64,"6,272",5.25,0.01,267.25,6.42,267.25,"50,176","50,176","101,566","200,704","200,704","202,047","201,644",0,"200,704","201,396","111,911",47.82,26.57,"201,396","111,911"
84,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[10881] python3.8,"    1,  512,    1","  256,    1,    1","72,447",0.06,"34,119.43",1.11,"2,564,096",1.27,256,512,16.50,0.01,115.49,18.87,332.67,"87,188","147,456","236,348","204,841","589,824","620,823","200,885","28,701","200,718","200,921","494,681",18.58,45.75,"200,921","494,681"
85,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[10881] python3.8,"   16,   64,    1","   32,    8,    1","133,728",0.10,"63,548.88",0.58,"2,506,752",1.31,256,"1,024",11.73,0.01,92.48,37.75,369.91,"73,728","294,912","371,884","294,912","1,179,648","1,180,950","298,378",0,"294,912","296,944","1,082,623",14.88,54.24,"296,944","1,082,623"
86,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[10881] python3.8,"    2,    8,   36","  128,    1,    1","1,181,437",0.87,"586,991.06",2.24,"89,491,968",1.36,128,576,47.12,0.23,260.75,18.87,21.79,"3,518,703","147,456","3,684,963","7,057,655","589,824","6,357,902","1,975,989","5,762,537","1,923,848","1,986,447","519,597",11.26,2.95,"1,986,447","519,597"
87,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[10881] python3.8,"    1,  512,    1","  256,    1,    1","67,716",0.05,"29,964.34",1.26,"2,560,000",1.37,256,512,13.97,0.02,384,7.33,149.15,"147,456","99,957","248,826","589,824","229,161","230,512","590,693",0,"589,824","596,151","139,582",58.98,13.81,"596,151","139,582"
88,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8," 6272,    1,    1","   64,    1,    1","45,311",0.03,"21,647.60",2.64,"3,888,640",1.30,64,"6,272",31.82,0.01,187.73,6.42,185.32,"52,653","50,176","105,906","203,213","200,704","209,878","203,232","2,562","200,768","201,168","111,860",29.75,16.54,"201,168","111,860"
89,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8," 6272,    1,    1","   64,    1,    1","27,445",0.03,"12,555.13",0.41,"351,232",1.03,64,"6,272",5.40,0.01,242.69,6.42,242.69,"50,176","50,176","102,072","200,704","200,704","202,515","200,748",0,"200,704","200,876","111,660",49.01,27.24,"200,876","111,660"
90,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[10881] python3.8,"    1,  512,    1","  256,    1,    1","72,508",0.06,"35,666.87",1.06,"2,564,096",1.24,256,512,16.49,0.01,112.46,18.87,323.90,"86,899","147,456","237,124","204,793","589,824","620,681","206,031","27,690","200,704","200,739","495,150",18.55,45.75,"200,739","495,150"
91,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[10881] python3.8,"   16,   64,    1","   32,    8,    1","132,962",0.10,"64,815.71",0.57,"2,506,752",1.31,256,"1,024",11.79,0.01,92.94,37.75,371.78,"73,728","294,912","372,388","294,912","1,179,648","1,181,307","300,240",0,"294,912","298,742","1,159,744",15.05,58.42,"298,742","1,159,744"
92,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[10881] python3.8,"    2,    8,   36","  128,    1,    1","1,181,378",0.87,"586,616.54",2.24,"89,491,968",1.36,128,576,47.14,0.23,260.60,18.87,21.78,"3,519,394","147,456","3,692,872","7,058,342","589,824","6,356,066","1,969,095","5,766,164","1,927,394","1,962,413","593,044",11.13,3.36,"1,962,413","593,044"
93,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[10881] python3.8,"    1,  512,    1","  256,    1,    1","64,038",0.05,"30,097.03",1.25,"2,560,000",1.25,256,512,14.79,0.02,370.49,7.33,143.97,"147,456","100,054","249,805","589,824","229,112","230,441","590,467",0,"589,824","589,825","134,467",61.74,14.07,"589,825","134,467"
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8," 6272,    1,    1","   64,    1,    1","45,064",0.03,"21,431.04",2.67,"3,888,640",1.30,64,"6,272",31.98,0.01,189.37,6.42,186.88,"52,809","50,176","105,966","203,372","200,704","204,841","202,304","2,574","200,768","200,800","111,755",29.85,16.61,"200,800","111,755"
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[10881] python3.8," 6272,    1,    1","   64,    1,    1","27,697",0.03,"12,481.60",0.41,"351,232",1.09,64,"6,272",5.34,0.01,253.41,6.42,253.41,"50,176","50,176","101,582","200,704","200,704","202,047","203,132",0,"200,704","201,444","112,039",48.75,27.12,"201,444","112,039"
96,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[10881] python3.8," 1568,    1,    1","  256,    1,    1","40,027",0.03,"17,252.53",2.21,"2,596,608",1.36,256,"1,568",23.96,0.01,223.87,4.82,163.80,"109,400","37,632","149,045","205,404","150,528","217,691","201,133","66,864","200,704","202,243","148,430",33.85,24.84,"202,243","148,430"
97,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[10881] python3.8," 8192,    1,    1","   32,    8,    1","222,529",0.16,"110,022.84",2.70,"20,195,784",1.35,256,"8,192",33.68,0.00,11.09,3.04,18.50,"44,328","58,842","107,466","56,983","94,992","122,837","50,184","23,848","50,176","57,780",0,1.74,0,"57,780",0
98,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[10881] python3.8,"  256,    1,    1","   64,    1,    1","5,032",0.00,"1,877.84",0.87,"110,592",1.02,64,256,8.53,0.00,46.96,0.26,53.19,"1,808","2,048","5,936","7,232","8,192","22,864",675,"6,720",512,515,0,0.68,0,515,0
