ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[9453] python3.8,"25088,    1,    1","  256,    1,    1","1,166,303",0.86,"272,789.87",2.24,"41,545,728",1.36,256,"25,088",13.12,0.10,122.14,77.07,90.03,"1,409,479","602,112","2,052,987","3,268,107","2,408,448","2,842,518","3,345,761","432,673","3,211,264","3,233,635","2,370,368",18.57,13.61,"3,233,635","2,370,368"
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9453] python3.8,"    8,  256,    1","  256,    1,    1","432,566",0.32,"101,400.22",1.41,"9,691,136",1.35,256,"2,048",10.30,0.05,144.22,57.80,181.03,"599,928","660,766","1,272,290","1,438,924","1,806,336","2,636,002","804,201","827,058","802,816","802,823","1,723,360",12.43,26.69,"802,823","1,723,360"
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9453] python3.8,"    8,   64,    1","   32,    8,    1","86,439",0.07,"19,746.09",0.93,"1,253,376",1.30,256,512,9.10,0.00,71.20,18.87,284.80,"36,864","147,456","185,170","147,456","589,824","591,089","148,068",0,"147,456","155,694","500,912",12.07,38.82,"155,694","500,912"
49,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[9453] python3.8,"   13,    4,   36","  256,    1,    1","8,283,164",6.08,"1,944,322.01",2.21,"292,511,232",1.36,256,"1,872",21.93,0.48,78.43,115.61,19.03,"9,470,577","903,168","10,460,281","14,889,585","3,612,672","16,400,539","2,751,521","12,786,274","2,399,016","2,779,937","3,526,463",2.25,2.85,"2,779,937","3,526,463"
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9453] python3.8,"    8,  512,    1","  256,    1,    1","632,520",0.47,"148,136.01",2.00,"20,114,432",1.35,256,"4,096",11.73,0.12,247.38,66.06,141.36,"1,393,100","968,070","2,385,797","3,612,672","2,064,384","2,067,333","3,624,263",0,"3,612,672","3,623,263","1,546,176",38.37,16.37,"3,623,263","1,546,176"
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"50176,    1,    1","   64,    1,    1","710,614",0.52,"166,160.25",2.75,"31,109,120",1.36,64,"50,176",16.13,0.05,100.10,51.38,98.47,"427,586","401,408","833,388","1,631,905","1,605,632","1,633,698","1,617,035","26,358","1,605,696","1,710,882","1,517,254",16.13,14.30,"1,710,882","1,517,254"
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"50176,    1,    1","   64,    1,    1","304,345",0.23,"71,217.81",0.58,"2,809,856",1.34,64,"50,176",3.89,0.05,227.56,51.38,227.56,"401,408","401,408","810,071","1,605,632","1,605,632","1,606,937","1,619,164",0,"1,605,632","1,631,002","1,517,333",35.89,33.39,"1,631,002","1,517,333"
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9453] python3.8,"    8,  512,    1","  256,    1,    1","864,345",0.63,"202,063.51",1.41,"19,382,272",1.36,256,"4,096",10.31,0.09,145.40,115.61,182.28,"1,200,444","1,323,758","2,537,038","2,881,736","3,612,672","5,270,859","1,620,285","1,657,577","1,605,632","1,608,559","3,601,550",12.46,27.91,"1,608,559","3,601,550"
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9453] python3.8,"   16,   64,    1","   32,    8,    1","168,954",0.13,"38,998.76",0.95,"2,506,752",1.31,256,"1,024",9.30,0.01,73.54,37.75,294.18,"73,728","294,912","373,301","294,912","1,179,648","1,181,084","304,812",0,"294,912","302,606","1,091,003",12.00,43.25,"302,606","1,091,003"
55,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[9453] python3.8,"   13,    4,   36","  256,    1,    1","16,091,831",11.81,"3,766,434.16",2.23,"571,903,488",1.36,256,"1,872",22.49,0.95,80.68,115.61,9.79,"18,944,490","903,168","20,157,263","29,782,506","3,612,672","28,621,959","6,159,905","24,863,113","5,424,332","6,168,493","3,549,499",2.57,1.48,"6,168,493","3,549,499"
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9453] python3.8,"    8,  512,    1","  256,    1,    1","634,738",0.47,"147,666.10",2.00,"20,114,432",1.35,256,"4,096",11.69,0.12,246.55,66.06,140.88,"1,392,598","968,167","2,364,557","3,612,672","2,064,384","2,065,795","3,628,961",0,"3,612,672","3,617,694","1,545,299",38.18,16.31,"3,617,694","1,545,299"
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"50176,    1,    1","   64,    1,    1","709,731",0.52,"166,219.06",2.75,"31,109,120",1.36,64,"50,176",16.15,0.05,100.27,51.38,98.63,"427,732","401,408","836,249","1,632,060","1,605,632","1,634,210","1,620,750","26,715","1,605,696","1,610,740","1,518,384",15.20,14.33,"1,610,740","1,518,384"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"50176,    1,    1","   64,    1,    1","307,181",0.22,"70,552.74",0.59,"2,809,856",1.37,64,"50,176",3.85,0.05,229.08,51.38,229.08,"401,408","401,408","805,895","1,605,632","1,605,632","1,606,937","1,616,476",0,"1,605,632","1,606,714","1,516,685",35.03,33.07,"1,606,714","1,516,685"
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9453] python3.8,"    8,  512,    1","  256,    1,    1","862,437",0.64,"202,280.12",1.41,"19,382,272",1.35,256,"4,096",10.33,0.09,144.88,115.61,181.66,"1,201,593","1,322,174","2,545,709","2,881,423","3,612,672","5,271,471","1,649,369","1,656,885","1,605,632","1,741,073","3,601,378",13.52,27.97,"1,741,073","3,601,378"
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9453] python3.8,"   16,   64,    1","   32,    8,    1","166,548",0.13,"38,479.79",0.96,"2,506,752",1.31,256,"1,024",9.44,0.01,74.60,37.75,298.42,"73,728","294,912","369,548","294,912","1,179,648","1,181,654","301,044",0,"294,912","296,844","1,090,895",11.94,43.87,"296,844","1,090,895"
61,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[9453] python3.8,"   13,    4,   36","  256,    1,    1","16,045,071",11.82,"3,766,357.32",2.23,"571,903,488",1.36,256,"1,872",22.56,0.95,80.65,115.61,9.78,"18,944,698","903,168","20,172,488","29,782,714","3,612,672","28,607,436","6,183,285","24,931,229","5,363,816","5,990,521","3,549,623",2.50,1.48,"5,990,521","3,549,623"
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9453] python3.8,"    8,  512,    1","  256,    1,    1","635,936",0.47,"148,057.46",2.00,"20,114,432",1.36,256,"4,096",11.68,0.12,248.57,66.06,142.04,"1,392,378","968,518","2,363,327","3,612,672","2,064,384","2,065,657","3,675,081",0,"3,612,672","3,641,297","1,623,057",38.35,17.09,"3,641,297","1,623,057"
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"50176,    1,    1","   64,    1,    1","710,813",0.52,"166,270.54",2.75,"31,109,120",1.36,64,"50,176",16.13,0.05,99.99,51.38,98.38,"427,309","401,408","840,685","1,631,655","1,605,632","1,634,047","1,638,366","26,028","1,605,696","1,637,392","1,594,234",15.43,15.02,"1,637,392","1,594,234"
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"50176,    1,    1","   64,    1,    1","302,761",0.22,"70,801.54",0.58,"2,809,856",1.35,64,"50,176",3.91,0.05,230.30,51.38,230.30,"401,408","401,408","803,601","1,605,632","1,605,632","1,606,921","1,620,114",0,"1,605,632","1,617,228","1,594,025",35.78,35.27,"1,617,228","1,594,025"
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9453] python3.8,"    8,  512,    1","  256,    1,    1","862,760",0.64,"201,919.76",1.41,"19,382,272",1.35,256,"4,096",10.33,0.09,144.94,115.61,181.70,"1,201,188","1,324,996","2,570,991","2,881,625","3,612,672","5,269,850","1,738,199","1,659,147","1,605,632","1,621,561","3,529,539",12.59,27.40,"1,621,561","3,529,539"
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9453] python3.8,"   16,   64,    1","   32,    8,    1","166,040",0.13,"38,505.63",0.96,"2,506,752",1.32,256,"1,024",9.47,0.01,75.02,37.75,300.09,"73,728","294,912","373,002","294,912","1,179,648","1,181,998","298,016",0,"294,912","295,546","1,090,607",11.92,44.00,"295,546","1,090,607"
67,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[9453] python3.8,"   13,    4,   36","  256,    1,    1","16,100,436",11.81,"3,765,224.38",2.23,"571,903,488",1.36,256,"1,872",22.49,0.95,80.72,115.61,9.79,"18,944,527","903,168","20,189,609","29,782,543","3,612,672","28,559,798","6,208,749","24,957,125","5,450,920","5,999,769","3,551,026",2.50,1.48,"5,999,769","3,551,026"
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9453] python3.8,"    8,  512,    1","  256,    1,    1","633,517",0.47,"147,702.69",2.00,"20,114,432",1.35,256,"4,096",11.72,0.12,247.56,66.06,141.46,"1,391,852","967,910","2,361,145","3,612,672","2,064,384","2,065,724","3,652,341",0,"3,612,672","3,633,167","1,544,308",38.41,16.33,"3,633,167","1,544,308"
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"50176,    1,    1","   64,    1,    1","709,620",0.52,"166,239.44",2.75,"31,109,120",1.36,64,"50,176",16.16,0.05,100.20,51.38,98.58,"427,859","401,408","854,169","1,632,176","1,605,632","1,633,753","1,633,372","26,314","1,605,696","1,635,440","1,517,233",15.44,14.32,"1,635,440","1,517,233"
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"50176,    1,    1","   64,    1,    1","304,404",0.22,"71,829.66",0.58,"2,809,856",1.36,64,"50,176",3.89,0.05,229.31,51.38,229.31,"401,408","401,408","808,546","1,605,632","1,605,632","1,607,526","1,611,598",0,"1,605,632","1,635,340","1,590,320",35.98,34.99,"1,635,340","1,590,320"
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[9453] python3.8,"12544,    1,    1","  256,    1,    1","569,447",0.42,"132,323.38",2.31,"20,772,864",1.36,256,"12,544",13.44,0.05,125.62,38.54,92.31,"861,136","301,056","1,173,873","1,639,061","1,204,224","1,527,574","1,622,965","321,468","1,605,632","1,607,785","1,201,048",18.91,14.13,"1,607,785","1,201,048"
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9453] python3.8,"    2,  512,    1","  256,    1,    1","232,713",0.17,"53,699.34",1.40,"5,128,192",1.37,256,"1,024",10.28,0.01,78.21,37.75,222.66,"182,074","294,912","477,924","414,164","1,179,648","1,245,344","407,295","64,448","401,408","407,239","1,090,964",11.72,31.40,"407,239","1,090,964"
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9453] python3.8,"   16,   64,    1","   32,    8,    1","166,884",0.13,"39,105.21",0.94,"2,506,752",1.32,256,"1,024",9.41,0.01,74.89,37.75,299.56,"73,728","294,912","373,290","294,912","1,179,648","1,180,995","299,602",0,"294,912","299,926","1,090,689",12.04,43.78,"299,926","1,090,689"
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[9453] python3.8,"    4,    8,   36","  128,    1,    1","4,973,192",3.65,"1,162,934.76",2.26,"178,983,936",1.36,128,"1,152",22.41,0.45,124.15,37.75,10.35,"7,069,927","294,912","7,468,341","14,147,847","1,179,648","13,560,713","2,646,091","12,378,868","2,359,296","2,563,265","1,113,698",3.45,1.50,"2,563,265","1,113,698"
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9453] python3.8,"    2,  512,    1","  256,    1,    1","157,803",0.12,"36,233.85",2.08,"5,120,000",1.32,256,"1,024",12.00,0.04,317.11,14.66,123.17,"294,912","199,855","498,674","1,179,648","458,168","458,975","1,184,121",0,"1,179,648","1,182,129","351,078",50.19,14.90,"1,182,129","351,078"
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"12544,    1,    1","   64,    1,    1","180,103",0.13,"41,749.57",2.74,"7,777,280",1.34,64,"12,544",15.93,0.01,96.55,12.85,95.76,"103,540","100,352","209,070","404,624","401,408","405,968","409,170","3,251","401,472","414,672","313,022",15.42,11.64,"414,672","313,022"
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"12544,    1,    1","   64,    1,    1","79,452",0.06,"17,318.41",0.60,"702,464",1.37,64,"12,544",3.73,0.01,222.02,12.85,222.02,"100,352","100,352","202,762","401,408","401,408","402,302","403,216",0,"401,408","404,102","312,548",34.06,26.34,"404,102","312,548"
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9453] python3.8,"    2,  512,    1","  256,    1,    1","232,393",0.17,"53,719.32",1.40,"5,128,192",1.36,256,"1,024",10.29,0.01,77.73,37.75,221.32,"181,660","294,912","497,363","414,262","1,179,648","1,247,515","444,537","64,475","401,408","418,281","1,091,476",12.06,31.46,"418,281","1,091,476"
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9453] python3.8,"   16,   64,    1","   32,    8,    1","167,462",0.13,"38,709.03",0.95,"2,506,752",1.33,256,"1,024",9.39,0.01,75.21,37.75,300.85,"73,728","294,912","370,397","294,912","1,179,648","1,181,994","300,118",0,"294,912","295,342","1,090,674",11.81,43.63,"295,342","1,090,674"
80,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[9453] python3.8,"    4,    8,   36","  128,    1,    1","4,950,388",3.66,"1,162,890.43",2.26,"178,983,936",1.35,128,"1,152",22.49,0.45,123.78,37.75,10.32,"7,070,204","294,912","7,466,297","14,148,093","1,179,648","13,560,575","2,490,825","12,378,841","2,359,296","2,501,467","1,113,416",3.38,1.51,"2,501,467","1,113,416"
81,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9453] python3.8,"    2,  512,    1","  256,    1,    1","157,939",0.12,"36,143.59",2.08,"5,120,000",1.35,256,"1,024",11.99,0.04,323.37,14.66,125.58,"294,912","199,744","496,648","1,179,648","458,232","461,600","1,183,933",0,"1,179,648","1,180,507","350,122",50.07,14.85,"1,180,507","350,122"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"12544,    1,    1","   64,    1,    1","180,123",0.13,"41,777.82",2.74,"7,777,280",1.34,64,"12,544",15.93,0.01,96.60,12.85,95.85,"103,652","100,352","208,718","404,726","401,408","405,772","416,232","3,146","401,472","406,910","312,727",15.14,11.63,"406,910","312,727"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"12544,    1,    1","   64,    1,    1","79,692",0.06,"17,321.06",0.60,"702,464",1.38,64,"12,544",3.72,0.01,222.39,12.85,222.39,"100,352","100,352","201,882","401,408","401,408","402,302","402,790",0,"401,408","403,814","388,999",33.94,32.70,"403,814","388,999"
84,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9453] python3.8,"    2,  512,    1","  256,    1,    1","232,477",0.17,"52,654.13",1.43,"5,128,192",1.37,256,"1,024",10.29,0.01,78.37,37.75,223.16,"181,768","294,912","480,641","414,351","1,179,648","1,245,903","412,671","64,514","401,408","409,819","1,090,859",11.81,31.43,"409,819","1,090,859"
85,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9453] python3.8,"   16,   64,    1","   32,    8,    1","168,016",0.13,"38,512.54",0.96,"2,506,752",1.31,256,"1,024",9.35,0.01,73.95,37.75,295.80,"73,728","294,912","377,591","294,912","1,179,648","1,183,434","296,278",0,"294,912","302,754","1,090,763",12.07,43.49,"302,754","1,090,763"
86,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[9453] python3.8,"    4,    8,   36","  128,    1,    1","4,986,202",3.65,"1,162,620.10",2.26,"178,983,936",1.36,128,"1,152",22.36,0.45,123.87,37.75,10.33,"7,070,137","294,912","7,419,350","14,148,034","1,179,648","13,559,434","2,525,125","12,378,806","2,359,296","2,597,349","1,115,313",3.49,1.50,"2,597,349","1,115,313"
87,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9453] python3.8,"    2,  512,    1","  256,    1,    1","157,342",0.12,"36,549.40",2.06,"5,120,000",1.33,256,"1,024",12.03,0.04,320.30,14.66,124.37,"294,912","199,713","496,441","1,179,648","458,099","460,722","1,194,017",0,"1,179,648","1,194,961","351,083",50.88,14.95,"1,194,961","351,083"
88,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"12544,    1,    1","   64,    1,    1","180,087",0.13,"41,772.35",2.74,"7,777,280",1.35,64,"12,544",15.95,0.01,97.16,12.85,96.33,"103,569","100,352","207,807","404,652","401,408","410,430","405,800","3,237","401,472","405,852","312,675",15.10,11.63,"405,852","312,675"
89,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"12544,    1,    1","   64,    1,    1","76,945",0.06,"17,386.91",0.59,"702,464",1.33,64,"12,544",3.85,0.01,222.88,12.85,222.88,"100,352","100,352","201,340","401,408","401,408","402,419","403,846",0,"401,408","401,572","384,052",34.95,33.43,"401,572","384,052"
90,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[9453] python3.8,"    2,  512,    1","  256,    1,    1","228,560",0.17,"53,870.04",1.40,"5,128,192",1.35,256,"1,024",10.46,0.01,78.27,37.75,222.87,"181,484","294,912","482,762","414,470","1,179,648","1,245,810","401,863","64,431","401,408","410,439","1,168,223",12.03,34.24,"410,439","1,168,223"
91,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[9453] python3.8,"   16,   64,    1","   32,    8,    1","166,286",0.13,"38,653.59",0.95,"2,506,752",1.31,256,"1,024",9.45,0.01,74.57,37.75,298.27,"73,728","294,912","371,367","294,912","1,179,648","1,180,633","295,330",0,"294,912","303,474","1,090,709",12.23,43.94,"303,474","1,090,709"
92,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[9453] python3.8,"    4,    8,   36","  128,    1,    1","4,982,708",3.66,"1,162,556.81",2.26,"178,983,936",1.36,128,"1,152",22.38,0.45,123.83,37.75,10.33,"7,070,264","294,912","7,418,839","14,148,154","1,179,648","13,562,915","2,506,781","12,378,423","2,359,296","2,619,739","1,113,720",3.52,1.50,"2,619,739","1,113,720"
93,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[9453] python3.8,"    2,  512,    1","  256,    1,    1","157,150",0.12,"36,183.24",2.08,"5,120,000",1.33,256,"1,024",12.03,0.04,320.91,14.66,124.66,"294,912","199,706","504,112","1,179,648","458,170","459,453","1,184,889",0,"1,179,648","1,192,547","350,503",50.83,14.94,"1,192,547","350,503"
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[9453] python3.8,"12544,    1,    1","   64,    1,    1","179,945",0.13,"41,771.62",2.74,"7,777,280",1.34,64,"12,544",15.95,0.01,96.60,12.85,95.82,"103,539","100,352","207,235","404,614","401,408","406,485","436,858","3,092","401,472","418,408","314,385",15.57,11.70,"418,408","314,385"
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[9453] python3.8,"12544,    1,    1","   64,    1,    1","77,153",0.06,"17,610.07",0.59,"702,464",1.28,64,"12,544",3.84,0.01,214.66,12.85,214.66,"100,352","100,352","202,146","401,408","401,408","403,231","402,654",0,"401,408","401,620","312,424",34.86,27.12,"401,620","312,424"
