ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[22861] python3.8,"25088,    1,    1","  256,    1,    1","442,982",0.33,"439,546.82",1.39,"41,545,728",1.33,256,"25,088",34.71,0.11,320.96,77.07,233.44,"1,413,166","602,112","2,049,740","3,313,195","2,408,448","2,880,878","3,211,843","466,410","3,211,264","3,212,951","2,322,143",48.56,35.09,"3,212,951","2,322,143"
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[22861] python3.8,"    8,  256,    1","  256,    1,    1","265,952",0.20,"256,012.28",0.56,"9,691,136",1.35,256,"2,048",16.82,0.05,231.70,57.80,294.67,"586,185","655,024","1,247,856","1,420,316","1,806,336","2,617,167","810,627","809,525","809,096","814,467","1,801,237",20.50,45.33,"814,467","1,801,237"
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[22861] python3.8,"    8,   64,    1","   32,    8,    1","70,677",0.06,"64,066.25",0.29,"1,253,376",1.26,256,512,11.14,0.00,84.41,18.87,337.62,"36,864","147,456","186,662","147,456","589,824","591,875","150,526",0,"147,456","147,838","486,007",13.96,45.88,"147,838","486,007"
49,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[22861] python3.8,"   13,    8,   36","  128,    1,    1","1,980,457",1.45,"1,943,935.76",2.25,"297,513,216",1.35,128,"3,744",92.22,0.71,486.47,115.61,79.58,"11,244,720","903,168","12,183,979","22,082,825","3,612,672","23,316,040","2,768,663","19,693,684","2,687,954","2,750,105","3,523,882",9.30,11.91,"2,750,105","3,523,882"
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[22861] python3.8,"    8,  512,    1","  256,    1,    1","418,196",0.31,"410,879.78",0.72,"20,114,432",1.34,256,"4,096",17.78,0.12,371.10,66.06,212.06,"1,378,740","971,167","2,352,074","3,612,672","2,064,384","2,066,804","3,614,219",0,"3,612,672","3,625,793","1,611,781",58.02,25.79,"3,625,793","1,611,781"
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[22861] python3.8,"50176,    1,    1","   64,    1,    1","255,200",0.19,"250,607.19",1.83,"31,109,120",1.33,64,"50,176",45.08,0.05,271.88,51.38,268.91,"418,847","401,408","827,482","1,623,221","1,605,632","1,625,568","1,607,584","17,516","1,605,696","1,611,704","1,553,845",42.19,40.68,"1,611,704","1,553,845"
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22861] python3.8,"50176,    1,    1","   64,    1,    1","251,019",0.19,"246,774.72",0.17,"2,809,856",1.33,64,"50,176",4.72,0.05,272.60,51.38,272.60,"401,408","401,408","806,704","1,605,632","1,605,632","1,608,050","1,618,926",0,"1,605,632","1,612,700","1,515,842",43.02,40.44,"1,612,700","1,515,842"
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[22861] python3.8,"    8,  512,    1","  256,    1,    1","516,087",0.38,"495,830.26",0.57,"19,382,272",1.37,256,"4,096",17.28,0.09,243.87,115.61,308.27,"1,180,321","1,308,865","2,499,710","2,858,064","3,612,672","5,255,266","1,618,357","1,638,077","1,617,274","1,618,127","3,528,645",20.99,45.78,"1,618,127","3,528,645"
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[22861] python3.8,"   16,   64,    1","   32,    8,    1","133,689",0.11,"139,044.51",0.27,"2,506,752",1.21,256,"1,024",11.77,0.01,86.08,37.75,344.32,"73,728","294,912","374,068","294,912","1,179,648","1,182,059","299,674",0,"294,912","298,006","1,078,952",14.90,53.93,"298,006","1,078,952"
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[22861] python3.8,"   13,    8,   36","  128,    1,    1","3,857,068",2.83,"3,789,682.63",2.26,"581,697,792",1.35,128,"3,744",94.45,1.41,500.06,115.61,40.87,"22,526,189","903,168","23,536,968","44,202,281","3,612,672","39,406,207","9,178,801","35,763,725","9,070,334","9,395,739","3,526,195",16.31,6.12,"9,395,739","3,526,195"
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[22861] python3.8,"    8,  512,    1","  256,    1,    1","418,814",0.31,"407,812.28",0.73,"20,114,432",1.34,256,"4,096",17.78,0.12,373.29,66.06,213.31,"1,378,974","972,195","2,365,885","3,612,672","2,064,384","2,066,861","3,628,933",0,"3,612,672","3,648,469","1,532,259",58.33,24.50,"3,648,469","1,532,259"
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[22861] python3.8,"50176,    1,    1","   64,    1,    1","260,320",0.19,"249,657.79",1.83,"31,109,120",1.35,64,"50,176",44.29,0.05,272.23,51.38,269.36,"418,824","401,408","826,724","1,623,194","1,605,632","1,625,880","1,613,954","17,626","1,605,696","1,611,984","1,588,760",41.41,40.81,"1,611,984","1,588,760"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22861] python3.8,"50176,    1,    1","   64,    1,    1","260,221",0.19,"246,833.62",0.17,"2,809,856",1.38,64,"50,176",4.55,0.05,274.05,51.38,274.05,"401,408","401,408","805,652","1,605,632","1,605,632","1,607,824","1,693,192",0,"1,605,632","1,611,650","1,590,718",41.48,40.94,"1,611,650","1,590,718"
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[22861] python3.8,"    8,  512,    1","  256,    1,    1","500,966",0.37,"487,399.22",0.58,"19,382,272",1.35,256,"4,096",17.82,0.09,247.07,115.61,312.41,"1,178,207","1,311,827","2,542,542","2,857,091","3,612,672","5,253,403","1,621,783","1,638,734","1,613,062","1,746,443","3,529,066",23.34,47.15,"1,746,443","3,529,066"
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[22861] python3.8,"   16,   64,    1","   32,    8,    1","143,040",0.11,"135,391.75",0.27,"2,506,752",1.32,256,"1,024",11.01,0.01,87.67,37.75,350.67,"73,728","294,912","372,574","294,912","1,179,648","1,182,104","296,546",0,"294,912","310,106","1,079,790",14.51,50.54,"310,106","1,079,790"
61,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[22861] python3.8,"   13,    8,   36","  128,    1,    1","3,857,154",2.83,"3,789,449.13",2.26,"581,697,792",1.35,128,"3,744",94.46,1.41,500.10,115.61,40.87,"22,526,100","903,168","23,502,336","44,202,193","3,612,672","39,379,262","9,262,749","35,820,556","9,074,382","9,208,029","3,525,226",15.99,6.12,"9,208,029","3,525,226"
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[22861] python3.8,"    8,  512,    1","  256,    1,    1","417,060",0.31,"410,083.07",0.72,"20,114,432",1.34,256,"4,096",17.83,0.12,372.98,66.06,213.13,"1,378,030","971,773","2,352,659","3,612,672","2,064,384","2,069,684","3,740,249",0,"3,612,672","3,636,451","1,534,494",58.34,24.62,"3,636,451","1,534,494"
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[22861] python3.8,"50176,    1,    1","   64,    1,    1","260,864",0.19,"249,601.32",1.83,"31,109,120",1.35,64,"50,176",44.17,0.05,270.84,51.38,267.92,"419,049","401,408","827,514","1,623,393","1,605,632","1,625,646","1,614,304","17,546","1,605,696","1,606,230","1,516,633",41.18,38.88,"1,606,230","1,516,633"
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22861] python3.8,"50176,    1,    1","   64,    1,    1","251,543",0.19,"246,296.88",0.17,"2,809,856",1.34,64,"50,176",4.71,0.05,273.72,51.38,273.72,"401,408","401,408","812,302","1,605,632","1,605,632","1,607,713","1,611,076",0,"1,605,632","1,606,434","1,516,014",42.77,40.36,"1,606,434","1,516,014"
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[22861] python3.8,"    8,  512,    1","  256,    1,    1","515,342",0.37,"490,601.22",0.58,"19,382,272",1.38,256,"4,096",17.33,0.09,246.57,115.61,311.65,"1,177,981","1,307,376","2,500,035","2,857,652","3,612,672","5,253,978","1,685,499","1,636,875","1,616,614","1,623,811","3,526,260",21.10,45.82,"1,623,811","3,526,260"
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[22861] python3.8,"   16,   64,    1","   32,    8,    1","146,318",0.11,"130,042.72",0.28,"2,506,752",1.34,256,"1,024",10.76,0.01,87.15,37.75,348.60,"73,728","294,912","371,716","294,912","1,179,648","1,181,686","302,558",0,"294,912","299,562","1,078,170",13.70,49.31,"299,562","1,078,170"
67,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[22861] python3.8,"   13,    8,   36","  128,    1,    1","3,856,043",2.83,"3,790,013.38",2.26,"581,697,792",1.35,128,"3,744",94.43,1.41,500.11,115.61,40.87,"22,526,944","903,168","23,497,920","44,203,019","3,612,672","39,375,953","9,206,567","35,814,927","9,024,436","9,192,687","3,526,189",15.96,6.12,"9,192,687","3,526,189"
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[22861] python3.8,"    8,  512,    1","  256,    1,    1","419,742",0.31,"406,356.38",0.73,"20,114,432",1.34,256,"4,096",17.76,0.12,372.44,66.06,212.82,"1,378,578","971,720","2,362,780","3,612,672","2,064,384","2,066,860","3,628,017",0,"3,612,672","3,658,713","1,609,851",58.37,25.68,"3,658,713","1,609,851"
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[22861] python3.8,"50176,    1,    1","   64,    1,    1","256,716",0.19,"250,906.76",1.82,"31,109,120",1.32,64,"50,176",44.89,0.05,269.56,51.38,266.63,"419,075","401,408","826,042","1,623,432","1,605,632","1,625,724","1,615,098","17,514","1,605,696","1,610,902","1,588,576",41.93,41.35,"1,610,902","1,588,576"
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22861] python3.8,"50176,    1,    1","   64,    1,    1","251,580",0.19,"247,139.74",0.17,"2,809,856",1.33,64,"50,176",4.71,0.05,272.88,51.38,272.88,"401,408","401,408","804,745","1,605,632","1,605,632","1,608,635","1,616,890",0,"1,605,632","1,618,298","1,516,694",43.07,40.37,"1,618,298","1,516,694"
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[22861] python3.8,"12544,    1,    1","  256,    1,    1","222,224",0.17,"217,028.57",1.41,"20,772,864",1.33,256,"12,544",34.58,0.05,321.17,38.54,231.72,"867,819","301,056","1,177,096","1,665,507","1,204,224","1,555,103","1,611,195","352,973","1,605,632","1,619,005","1,118,091",48.74,33.66,"1,619,005","1,118,091"
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[22861] python3.8,"    2,  512,    1","  256,    1,    1","154,056",0.11,"142,073.12",0.53,"5,128,192",1.41,256,"1,024",15.56,0.01,121.31,37.75,347.57,"156,605","294,912","455,140","411,652","1,179,648","1,227,910","408,173","45,744","401,716","404,965","1,083,236",17.59,47.05,"404,965","1,083,236"
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[22861] python3.8,"   16,   64,    1","   32,    8,    1","169,121",0.12,"154,130.06",0.24,"2,506,752",1.44,256,"1,024",9.30,0.01,80.51,37.75,322.04,"73,728","294,912","370,800","294,912","1,179,648","1,181,691","306,378",0,"294,912","308,582","1,078,356",12.22,42.69,"308,582","1,078,356"
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[22861] python3.8,"    4,    8,   36","  128,    1,    1","1,227,726",0.90,"1,173,906.66",2.24,"178,983,936",1.35,128,"1,152",91.37,0.45,500.31,37.75,41.79,"7,044,040","294,912","7,364,401","14,121,989","1,179,648","13,229,606","2,801,751","12,055,561","2,739,452","2,795,725","1,094,883",15.24,5.97,"2,795,725","1,094,883"
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[22861] python3.8,"    2,  512,    1","  256,    1,    1","123,142",0.09,"119,029.90",0.63,"5,120,000",1.29,256,"1,024",15.42,0.04,397.99,14.66,154.59,"294,912","199,999","497,439","1,179,648","458,319","460,599","1,185,153",0,"1,179,648","1,184,397","403,039",64.26,21.87,"1,184,397","403,039"
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[22861] python3.8,"12544,    1,    1","   64,    1,    1","62,312",0.05,"58,855.75",1.94,"7,777,280",1.24,64,"12,544",46.46,0.01,261.93,12.85,258.47,"105,559","100,352","207,965","406,736","401,408","408,735","412,078","5,221","401,472","403,696","312,727",42.98,33.29,"403,696","312,727"
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22861] python3.8,"12544,    1,    1","   64,    1,    1","64,830",0.05,"54,669.25",0.19,"702,464",1.41,64,"12,544",4.58,0.01,280.12,12.85,280.12,"100,352","100,352","202,416","401,408","401,408","403,483","401,604",0,"401,408","403,492","311,783",41.66,32.19,"403,492","311,783"
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[22861] python3.8,"    2,  512,    1","  256,    1,    1","150,738",0.11,"142,753.34",0.53,"5,128,192",1.36,256,"1,024",15.92,0.01,119.73,37.75,342.92,"154,905","294,912","453,156","412,096","1,179,648","1,227,311","403,173","46,398","401,606","404,409","1,155,028",17.95,51.25,"404,409","1,155,028"
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[22861] python3.8,"   16,   64,    1","   32,    8,    1","154,788",0.12,"144,895.87",0.25,"2,506,752",1.33,256,"1,024",10.16,0.01,81.38,37.75,325.51,"73,728","294,912","372,290","294,912","1,179,648","1,182,099","305,634",0,"294,912","296,054","1,078,553",12.78,46.57,"296,054","1,078,553"
80,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[22861] python3.8,"    4,    8,   36","  128,    1,    1","1,229,134",0.90,"1,173,980.81",2.24,"178,983,936",1.35,128,"1,152",91.27,0.45,501.63,37.75,41.90,"7,043,498","294,912","7,376,529","14,121,442","1,179,648","13,239,627","2,787,765","12,054,579","2,734,588","2,783,303","1,094,722",15.16,5.96,"2,783,303","1,094,722"
81,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[22861] python3.8,"    2,  512,    1","  256,    1,    1","121,715",0.09,"117,067.06",0.64,"5,120,000",1.29,256,"1,024",15.61,0.04,401.65,14.66,156.03,"294,912","199,998","497,698","1,179,648","458,198","460,449","1,186,323",0,"1,179,648","1,186,137","398,592",65.14,21.89,"1,186,137","398,592"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[22861] python3.8,"12544,    1,    1","   64,    1,    1","68,461",0.05,"58,952.62",1.94,"7,777,280",1.35,64,"12,544",42.31,0.01,260.14,12.85,256.65,"105,561","100,352","208,587","406,696","401,408","409,000","403,472","5,245","401,472","402,216","312,473",39.11,30.39,"402,216","312,473"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22861] python3.8,"12544,    1,    1","   64,    1,    1","58,125",0.05,"56,112.21",0.18,"702,464",1.25,64,"12,544",5.11,0.01,277.41,12.85,277.41,"100,352","100,352","206,126","401,408","401,408","403,438","402,324",0,"401,408","402,468","388,124",46.38,44.72,"402,468","388,124"
84,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[22861] python3.8,"    2,  512,    1","  256,    1,    1","146,575",0.11,"139,174.99",0.54,"5,128,192",1.32,256,"1,024",16.35,0.01,119.00,37.75,340.94,"155,240","294,912","459,827","411,930","1,179,648","1,228,323","415,719","45,758","401,746","406,665","1,086,514",18.55,49.57,"406,665","1,086,514"
85,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[22861] python3.8,"   16,   64,    1","   32,    8,    1","150,495",0.12,"147,781.53",0.25,"2,506,752",1.28,256,"1,024",10.46,0.01,80.67,37.75,322.66,"73,728","294,912","374,470","294,912","1,179,648","1,182,061","300,190",0,"294,912","308,420","1,155,243",13.70,51.30,"308,420","1,155,243"
86,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[22861] python3.8,"    4,    8,   36","  128,    1,    1","1,230,917",0.90,"1,173,273.32",2.24,"178,983,936",1.35,128,"1,152",91.16,0.45,499.92,37.75,41.76,"7,043,863","294,912","7,403,183","14,121,799","1,179,648","13,232,956","2,797,284","12,049,526","2,734,664","2,866,841","1,094,684",15.59,5.95,"2,866,841","1,094,684"
87,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[22861] python3.8,"    2,  512,    1","  256,    1,    1","123,470",0.10,"118,677.90",0.63,"5,120,000",1.27,256,"1,024",15.39,0.04,392.04,14.67,152.31,"294,912","199,761","497,263","1,179,648","458,116","460,290","1,185,121",0,"1,179,648","1,186,137","329,703",64.19,17.84,"1,186,137","329,703"
88,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[22861] python3.8,"12544,    1,    1","   64,    1,    1","62,903",0.05,"58,549.06",1.95,"7,777,280",1.25,64,"12,544",46.04,0.01,261.91,12.85,258.47,"105,541","100,352","208,581","406,716","401,408","408,842","406,722","5,246","401,472","402,120","312,459",42.36,32.92,"402,120","312,459"
89,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22861] python3.8,"12544,    1,    1","   64,    1,    1","58,158",0.05,"54,717.74",0.19,"702,464",1.20,64,"12,544",5.11,0.01,266.01,12.85,266.01,"100,352","100,352","202,418","401,408","401,408","404,390","401,540",0,"401,408","401,836","312,007",46.26,35.92,"401,836","312,007"
90,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[22861] python3.8,"    2,  512,    1","  256,    1,    1","147,179",0.11,"139,118.56",0.54,"5,128,192",1.32,256,"1,024",16.30,0.01,118.66,37.75,339.96,"155,608","294,912","453,888","411,867","1,179,648","1,227,931","404,027","45,874","401,648","405,675","1,083,488",18.43,49.23,"405,675","1,083,488"
91,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[22861] python3.8,"   16,   64,    1","   32,    8,    1","153,528",0.12,"143,420.34",0.26,"2,506,752",1.25,256,"1,024",10.25,0.01,77.22,37.75,308.89,"73,728","294,912","370,490","294,912","1,179,648","1,181,690","298,432",0,"294,912","295,246","1,079,862",12.86,47.03,"295,246","1,079,862"
92,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[22861] python3.8,"    4,    8,   36","  128,    1,    1","1,230,283",0.90,"1,173,416.66",2.24,"178,983,936",1.35,128,"1,152",91.20,0.45,501.29,37.75,41.87,"7,043,884","294,912","7,341,798","14,121,813","1,179,648","13,230,814","2,867,073","12,049,273","2,735,774","2,816,115","1,171,947",15.32,6.38,"2,816,115","1,171,947"
93,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[22861] python3.8,"    2,  512,    1","  256,    1,    1","121,450",0.09,"116,699.91",0.65,"5,120,000",1.29,256,"1,024",15.64,0.04,402.34,14.66,156.28,"294,912","199,974","497,777","1,179,648","458,297","462,466","1,189,705",0,"1,179,648","1,213,095","326,396",66.75,17.96,"1,213,095","326,396"
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[22861] python3.8,"12544,    1,    1","   64,    1,    1","66,731",0.05,"58,755.49",1.95,"7,777,280",1.31,64,"12,544",43.44,0.01,257.94,12.85,254.54,"105,534","100,352","208,368","406,693","401,408","408,883","401,696","5,195","401,472","401,480","312,402",40.06,31.17,"401,480","312,402"
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[22861] python3.8,"12544,    1,    1","   64,    1,    1","58,202",0.05,"54,668.57",0.19,"702,464",1.18,64,"12,544",5.10,0.01,262.02,12.85,262.02,"100,352","100,352","203,100","401,408","401,408","403,474","402,212",0,"401,408","401,828","311,539",46.22,35.83,"401,828","311,539"
