ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
49,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[14187] python3.8,"  392,    1,    1","    8,    8,    1","142,416",0.11,"32,174.47",1.81,"3,952,144",1.33,64,392,12.04,10.62,99.50,6.42,60.16,"193,204","75,103","269,861","333,982","200,704","312,123","227,442","107,422","226,368","227,044","12,164",10.68,0.57,"227,044","12,164"
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,138",0.00,18.54,0.05,65,0.77,64,1,0.01,0.00,0.01,0.00,0.01,1,1,238,1,1,994,118,0,2,78,0,0.17,0,78,0
51,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[14187] python3.8,"   32,    1,    1","  512,    1,    1","20,251",0.02,"4,289.81",1.73,"505,664",1.14,512,32,9.34,3.17,180.51,1.61,91.63,"33,655","15,125","50,817","99,072","50,304","100,029","51,065","48,926","50,192","50,613",0,16.73,0,"50,613",0
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[14187] python3.8,"    7,    1,    1","  128,    1,    1","4,814",0.00,102.72,0.28,"1,979",1.81,128,7,0.17,0,0,0.00,1.88,0,46,276,0,156,708,49,0,0,1,0,0.00,0,1,0
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[14187] python3.8,"   98,    3,    1","  128,    1,    1","133,804",0.10,"30,079.84",2.13,"4,365,312",1.35,128,294,14.26,6.59,66.62,9.63,97.43,"102,138","109,374","214,467","206,173","301,056","441,422","70,318","139,376","66,794","93,178","217,867",4.67,10.91,"93,178","217,867"
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,131",0.00,18.53,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,257,1,1,446,6,0,2,78,0,0.17,0,78,0
55,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[14187] python3.8,"  192,    1,    1","  512,    1,    1","112,951",0.08,"25,661.57",1.74,"3,033,984",1.32,512,192,9.99,18.82,221.72,9.66,113.77,"193,476","89,488","286,018","585,422","301,824","584,221","309,519","280,058","305,780","306,025","221,631",18.15,13.15,"306,025","221,631"
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8," 9408,    1,    1","   64,    1,    1","61,362",0.04,"12,875.97",0.69,"602,112",1.38,64,"9,408",4.53,9.63,217.37,9.63,217.37,"75,264","75,264","154,142","301,056","301,056","301,994","301,908",0,"301,056","302,532","288,681",33.04,31.53,"302,532","288,681"
57,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[14187] python3.8," 2352,    1,    1"," 1024,    1,    1","490,292",0.36,"107,261.37",2.05,"14,977,536",1.36,"1,024","2,352",11.25,10.46,28.99,9.63,26.69,"128,187","75,264","205,919","326,751","301,056","368,167","339,189","63,681","301,272","330,849","217,878",4.52,2.98,"330,849","217,878"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,185",0.00,19.76,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,340,1,1,"1,002",54,0,2,38,0,0.08,0,38,0
59,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[14187] python3.8,"  192,    1,    1","  512,    1,    1","114,737",0.09,"26,070.09",1.71,"3,033,984",1.29,512,192,9.83,18.76,211.38,9.66,108.80,"194,644","89,547","286,025","587,250","301,824","584,728","308,909","281,130","306,298","306,159","224,683",17.88,13.12,"306,159","224,683"
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8," 9408,    1,    1","   64,    1,    1","57,679",0.04,"13,048.60",0.68,"602,112",1.28,64,"9,408",4.82,9.63,214.43,9.63,214.43,"75,264","75,264","151,295","301,056","301,056","302,588","302,316",0,"301,056","301,164","212,023",34.98,24.63,"301,164","212,023"
61,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[14187] python3.8,"  392,    1,    1","    8,    8,    1","196,952",0.15,"43,911.78",1.73,"5,156,368",1.34,64,392,11.53,15.15,103.35,6.42,43.82,"288,492","75,473","365,499","476,062","200,704","373,379","304,116","170,788","301,824","321,406","19,345",10.93,0.66,"321,406","19,345"
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,128",0.00,18.54,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,346,1,1,"1,034",62,0,2,38,0,0.08,0,38,0
63,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[14187] python3.8,"   32,    1,    1","  512,    1,    1","20,562",0.02,"4,300.88",1.73,"505,664",1.23,512,32,9.20,3.17,191.58,1.61,97.30,"33,701","14,857","48,875","98,996","50,304","102,682","50,245","48,764","50,192","50,953",0,16.59,0,"50,953",0
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[14187] python3.8," 1568,    1,    1","   64,    1,    1","12,335",0.01,"2,391.75",0.44,"72,128",0.95,64,"1,568",3.77,3.21,250.25,1.61,125.13,"25,088","12,544","38,392","100,352","50,176","52,743","100,356",0,"100,352","100,356",0,54.37,0,"100,356",0
65,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[14187] python3.8,"    7,    1,    1","  128,    1,    1","3,017",0.00,121.15,0.24,"1,979",1.11,128,7,0.26,0,0,0.00,1.84,0,46,248,0,156,692,1,0,0,13,0,0.03,0,13,0
66,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[14187] python3.8,"   98,    3,    1","  128,    1,    1","134,710",0.10,"30,112.60",2.13,"4,365,312",1.34,128,294,14.17,6.61,65.75,9.63,95.82,"102,676","109,424","215,322","206,593","301,056","447,427","69,066","139,991","66,662","67,822","217,321",3.37,10.81,"67,822","217,321"
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,230",0.00,19.69,0.05,65,0.78,64,1,0.01,0.00,0.01,0.00,0.01,1,1,456,1,1,430,6,0,2,48,0,0.10,0,48,0
68,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[14187] python3.8,"  192,    1,    1","  512,    1,    1","113,703",0.09,"25,742.90",1.73,"3,033,984",1.30,512,192,9.92,18.74,215.50,9.66,111.05,"193,396","89,538","285,973","585,498","301,824","583,964","309,081","279,349","305,180","308,393","222,017",18.17,13.08,"308,393","222,017"
69,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8," 9408,    1,    1","   64,    1,    1","59,408",0.04,"13,210.81",0.67,"602,112",1.34,64,"9,408",4.68,9.63,217.53,9.63,217.53,"75,264","75,264","152,259","301,056","301,056","301,951","318,652",0,"301,056","304,316","212,619",34.30,23.96,"304,316","212,619"
70,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[14187] python3.8," 2352,    1,    1"," 1024,    1,    1","489,994",0.36,"107,288.72",2.05,"14,977,536",1.35,"1,024","2,352",11.26,10.46,28.82,9.63,26.54,"128,284","75,264","209,087","326,788","301,056","366,416","305,711","63,763","301,272","306,795","295,465",4.19,4.04,"306,795","295,465"
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,153",0.00,18.78,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,157,1,1,446,6,0,2,42,0,0.09,0,42,0
72,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[14187] python3.8,"  192,    1,    1","  512,    1,    1","113,122",0.09,"25,967.06",1.72,"3,033,984",1.31,512,192,9.97,18.71,217.31,9.66,112.20,"194,349","89,710","286,386","586,090","301,824","583,567","309,573","278,594","305,824","314,875","302,780",18.65,17.93,"314,875","302,780"
73,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8," 9408,    1,    1","   64,    1,    1","58,547",0.04,"12,994.37",0.68,"602,112",1.32,64,"9,408",4.75,9.63,217.53,9.63,217.53,"75,264","75,264","151,078","301,056","301,056","301,951","301,174",0,"301,056","301,316","288,730",34.50,33.06,"301,316","288,730"
74,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[14187] python3.8,"  392,    1,    1","    8,    8,    1","197,782",0.15,"43,790.38",1.73,"5,156,368",1.35,64,392,11.47,15.04,103.04,6.42,44.00,"281,422","74,901","365,255","469,054","200,704","373,960","307,824","166,480","301,824","305,058","19,189",10.33,0.65,"305,058","19,189"
75,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,184",0.00,19.10,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,649,1,1,445,214,0,2,6,0,0.01,0,6,0
76,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[14187] python3.8,"   32,    1,    1","  512,    1,    1","20,921",0.02,"4,333.85",1.72,"505,664",1.23,512,32,9.04,3.19,188.52,1.61,95.27,"33,814","15,108","49,771","99,522","50,304","104,302","50,245","49,332","50,192","50,261",0,16.08,0,"50,261",0
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[14187] python3.8," 1568,    1,    1","   64,    1,    1","15,356",0.01,"2,357.84",0.45,"72,128",1.45,64,"1,568",3.02,3.21,304.10,1.61,152.05,"25,088","12,544","38,204","100,352","50,176","51,067","100,836",0,"100,352","101,432","43,803",44.22,19.10,"101,432","43,803"
78,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[14187] python3.8,"    7,    1,    1","  128,    1,    1","2,910",0.00,102.87,0.28,"1,979",1.09,128,7,0.27,0,0,0.00,1.88,0,46,360,0,156,"1,268",81,0,0,41,0,0.10,0,41,0
79,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[14187] python3.8,"   98,    3,    1","  128,    1,    1","133,538",0.10,"30,130.75",2.13,"4,365,312",1.34,128,294,14.29,6.60,66.60,9.63,97.15,"102,429","109,500","214,179","206,316","301,056","442,213","73,830","140,270","66,790","71,482","217,351",3.59,10.90,"71,482","217,351"
80,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,132",0.00,18.46,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,316,1,1,"1,778",198,0,2,6,0,0.01,0,6,0
81,bn_fw_tr_1C11_kernel_NCHW,"void cudnn::detail::bn_fw_tr_1C11_kernel_NCHW<float, float, (int)512, (bool)1, (int)1>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const T2 *, const T2 *, T2, T2, T2 *, T2 *, T2 *, T2 *, T2, T2)",[14187] python3.8,"  192,    1,    1","  512,    1,    1","113,153",0.09,"25,724.79",1.73,"3,033,984",1.32,512,192,9.96,18.84,219.96,9.66,112.79,"193,514","89,571","288,713","585,790","301,824","584,489","312,311","281,062","305,284","307,107","222,131",18.18,13.15,"307,107","222,131"
82,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8," 9408,    1,    1","   64,    1,    1","57,844",0.04,"13,095.75",0.68,"602,112",1.31,64,"9,408",4.80,9.63,218.79,9.63,218.79,"75,264","75,264","151,490","301,056","301,056","302,481","301,428",0,"301,056","303,052","212,127",35.09,24.56,"303,052","212,127"
83,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[14187] python3.8,"  588,    1,    1"," 1024,    1,    1","168,424",0.12,"34,177.29",1.61,"3,744,384",1.41,"1,024",588,8.20,9.88,82.90,2.41,20.21,"164,328","18,816","184,999","308,747","75,264","141,213","312,687","64,649","301,272","303,371","111,866",12.07,4.45,"303,371","111,866"
84,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,269",0.00,18.53,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,155,1,1,445,334,0,2,102,0,0.21,0,102,0
85,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[14187] python3.8,"  192,    1,    1","  512,    1,    1","46,107",0.04,"10,169.41",2.03,"1,404,864",1.25,512,192,11.39,2.48,67.71,2.57,70.15,"33,969","27,442","62,922","77,449","80,229","96,984","75,362","11,493","75,360","94,970",147,13.80,0.02,"94,970",147
86,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8," 2352,    1,    1","   64,    1,    1","17,430",0.01,"3,103.26",0.71,"150,528",1.33,64,"2,352",3.99,2.41,184.47,2.41,184.47,"18,816","18,816","38,330","75,264","75,264","76,187","75,644",0,"75,264","75,828","61,168",29.07,23.45,"75,828","61,168"
87,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[14187] python3.8,"   98,    2,    1","    8,    8,    1","100,876",0.08,"21,193.71",1.79,"2,578,184",1.34,64,196,11.26,8.24,109.47,3.67,48.73,"163,055","49,853","212,079","258,588","114,449","306,259","78,008","190,636","76,800","79,464",0,5.28,0,"79,464",0
88,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,168",0.00,18.99,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,177,1,1,446,6,0,2,78,0,0.17,0,78,0
89,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[14187] python3.8,"   64,    1,    1","  512,    1,    1","19,241",0.01,"3,561.31",1.93,"468,288",1.43,512,64,9.16,0.83,61.82,0.85,63.14,"11,588","8,613","21,134","25,890","26,462","31,584","25,546","4,084","25,120","25,762","16,498",8.97,5.74,"25,762","16,498"
90,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[14187] python3.8,"    2,    1,    1","  128,    1,    1","2,903",0.00,29.91,0.28,563,1.09,128,2,0.08,0,0,0.00,0.51,0,15,177,0,42,"1,066",1,0,0,153,0,0.36,0,153,0
91,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[14187] python3.8,"   25,    6,    1","  128,    1,    1","114,074",0.08,"25,010.90",2.18,"3,703,200",1.34,128,150,16.49,7.46,87.94,5.42,63.91,"134,250","70,925","208,349","233,117","169,468","379,514","30,978","208,787","28,186","32,810","148,162",1.93,8.70,"32,810","148,162"
92,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,148",0.00,19.69,0.05,65,0.73,64,1,0.01,0.00,0.01,0.00,0.01,1,1,336,1,1,986,6,0,2,54,0,0.11,0,54,0
93,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[14187] python3.8,"  384,    1,    1","  512,    1,    1","89,263",0.07,"20,321.85",2.03,"2,809,728",1.30,512,384,11.73,4.97,72.68,5.17,75.69,"68,900","55,242","126,273","155,119","161,369","189,805","151,930","23,200","150,720","166,524","69,458",12.50,5.21,"166,524","69,458"
94,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8," 4704,    1,    1","   64,    1,    1","29,362",0.02,"6,312.21",0.70,"301,056",1.24,64,"4,704",4.74,4.82,205.08,4.82,205.08,"37,632","37,632","75,940","150,528","150,528","151,539","151,012",0,"150,528","151,356","61,616",34.53,14.06,"151,356","61,616"
95,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[14187] python3.8," 1176,    1,    1"," 1024,    1,    1","246,569",0.18,"53,466.66",2.06,"7,488,768",1.34,"1,024","1,176",11.19,5.25,28.52,4.82,26.17,"85,440","37,632","135,101","163,925","150,528","187,776","155,585","35,800","150,960","162,511","66,496",4.41,1.81,"162,511","66,496"
96,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[14187] python3.8,"    1,    1,    1","   64,    1,    1","3,135",0.00,18.53,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,240,1,1,986,104,0,2,56,0,0.12,0,56,0
97,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[14187] python3.8,"  384,    1,    1","  512,    1,    1","89,834",0.07,"20,240.79",2.04,"2,809,728",1.35,512,384,11.65,4.97,74.78,5.18,78.04,"68,586","56,209","127,342","155,147","161,540","188,274","151,242","23,793","150,720","151,162","68,558",11.27,5.11,"151,162","68,558"
