ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[4274] python3.8,"    4,  256,    1","  256,    1,    1","130,396",0.10,"125,399.07",0.57,"4,845,568",1.32,256,"1,024",17.09,0.02,228.12,28.90,294.19,"291,641","327,093","621,693","700,593","903,168","1,300,667","406,279","394,706","404,022","406,686","821,029",20.89,42.17,"406,686","821,029"
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[4274] python3.8,"    8,   64,    1","   32,    8,    1","75,538",0.06,"64,263.47",0.29,"1,253,376",1.25,256,512,10.39,0.00,78.56,18.87,314.24,"36,864","147,456","186,966","147,456","589,824","591,882","149,784",0,"147,456","148,430","487,605",13.14,43.15,"148,430","487,605"
49,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[4274] python3.8,"    7,    8,   36","  128,    1,    1","1,067,008",0.78,"1,050,813.91",2.24,"160,199,424",1.36,128,"2,016",91.70,0.36,462.54,57.80,73.75,"6,234,806","560,285","6,806,987","11,328,027","1,806,336","11,871,547","1,586,053","10,065,015","1,567,398","1,590,247","1,791,191",9.98,11.24,"1,590,247","1,791,191"
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[4274] python3.8,"    4,  512,    1","  256,    1,    1","214,451",0.15,"199,950.84",0.74,"10,057,216",1.38,256,"2,048",17.29,0.06,373.75,33.03,213.57,"690,516","485,615","1,179,093","1,806,336","1,032,192","1,034,262","1,813,443",0,"1,806,336","1,814,119","728,516",56.67,22.76,"1,814,119","728,516"
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8,"25088,    1,    1","   64,    1,    1","127,067",0.10,"124,280.40",1.84,"15,554,560",1.31,64,"25,088",45.24,0.03,267.97,25.69,265.04,"209,273","200,704","414,052","811,455","802,816","820,132","815,930","8,784","802,880","810,248","714,136",42.64,37.59,"810,248","714,136"
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8,"25088,    1,    1","   64,    1,    1","122,670",0.10,"119,090.25",0.17,"1,404,928",1.28,64,"25,088",4.82,0.03,268.50,25.69,268.50,"200,704","200,704","406,050","802,816","802,816","805,399","803,748",0,"802,816","804,044","711,850",43.90,38.86,"804,044","711,850"
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[4274] python3.8,"    4,  512,    1","  256,    1,    1","255,528",0.20,"256,153.57",0.56,"9,691,136",1.29,256,"2,048",17.43,0.05,229.61,57.80,292.24,"586,882","652,481","1,244,720","1,418,723","1,806,336","2,620,118","825,569","809,032","808,674","819,101","1,721,620",21.47,45.12,"819,101","1,721,620"
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[4274] python3.8,"   16,   64,    1","   32,    8,    1","136,636",0.11,"131,852.84",0.28,"2,506,752",1.22,256,"1,024",11.48,0.01,84.72,37.75,338.88,"73,728","294,912","372,262","294,912","1,179,648","1,182,082","323,824",0,"294,912","304,124","1,077,039",14.89,52.73,"304,124","1,077,039"
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[4274] python3.8,"    7,    8,   36","  128,    1,    1","2,071,941",1.52,"2,043,992.06",2.25,"313,221,888",1.36,128,"2,016",94.15,0.73,477.46,57.80,38.02,"12,465,515","560,540","13,071,508","22,682,523","1,806,336","21,062,066","4,162,475","19,244,256","4,154,186","4,133,681","1,720,970",13.36,5.56,"4,133,681","1,720,970"
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[4274] python3.8,"    4,  512,    1","  256,    1,    1","205,705",0.16,"207,192.13",0.71,"10,057,216",1.32,256,"2,048",18.03,0.06,371.14,33.03,212.08,"690,285","485,773","1,181,894","1,806,336","1,032,192","1,035,974","1,815,635",0,"1,806,336","1,812,909","727,430",58.96,23.66,"1,812,909","727,430"
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8,"25088,    1,    1","   64,    1,    1","127,178",0.10,"123,025.57",1.86,"15,554,560",1.28,64,"25,088",45.18,0.03,263.12,25.69,260.32,"209,527","200,704","433,318","811,796","802,816","813,963","806,378","8,921","802,880","806,659","714,882",42.38,37.56,"806,659","714,882"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8,"25088,    1,    1","   64,    1,    1","122,692",0.10,"119,523.97",0.17,"1,404,928",1.27,64,"25,088",4.82,0.03,266.10,25.69,266.10,"200,704","200,704","404,497","802,816","802,816","805,807","810,068",0,"802,816","803,268","712,799",43.85,38.91,"803,268","712,799"
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[4274] python3.8,"    4,  512,    1","  256,    1,    1","259,376",0.20,"253,549.65",0.56,"9,691,136",1.32,256,"2,048",17.17,0.05,231.57,57.80,294.53,"584,512","653,354","1,242,721","1,419,808","1,806,336","2,619,367","816,507","809,993","807,560","812,515","1,722,462",20.98,44.48,"812,515","1,722,462"
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[4274] python3.8,"   16,   64,    1","   32,    8,    1","138,899",0.11,"130,596.94",0.28,"2,506,752",1.24,256,"1,024",11.30,0.01,84.24,37.75,336.95,"73,728","294,912","373,748","294,912","1,179,648","1,181,678","300,022",0,"294,912","297,427","1,080,302",14.33,52.04,"297,427","1,080,302"
61,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[4274] python3.8,"    7,    8,   36","  128,    1,    1","2,071,970",1.52,"2,043,735.35",2.25,"313,221,888",1.36,128,"2,016",94.17,0.73,477.61,57.80,38.03,"12,465,671","560,456","13,061,467","22,681,923","1,806,336","21,023,290","4,174,771","19,223,855","4,138,594","4,220,545","1,797,115",13.64,5.81,"4,220,545","1,797,115"
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[4274] python3.8,"    4,  512,    1","  256,    1,    1","205,309",0.16,"207,259.01",0.71,"10,057,216",1.30,256,"2,048",18.07,0.06,366.69,33.03,209.54,"690,417","485,487","1,202,475","1,806,336","1,032,192","1,035,979","1,825,643",0,"1,806,336","1,814,197","728,893",59.16,23.77,"1,814,197","728,893"
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8,"25088,    1,    1","   64,    1,    1","127,773",0.10,"122,837.32",1.86,"15,554,560",1.29,64,"25,088",45.00,0.03,262.84,25.69,259.98,"209,361","200,704","413,496","811,602","802,816","813,958","807,944","8,820","802,880","805,322","715,117",42.17,37.45,"805,322","715,117"
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8,"25088,    1,    1","   64,    1,    1","129,054",0.09,"119,257.25",0.17,"1,404,928",1.37,64,"25,088",4.58,0.03,273.81,25.69,273.81,"200,704","200,704","404,297","802,816","802,816","804,824","805,650",0,"802,816","805,654","712,532",41.82,36.99,"805,654","712,532"
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[4274] python3.8,"    4,  512,    1","  256,    1,    1","273,766",0.20,"254,252.71",0.56,"9,691,136",1.40,256,"2,048",16.26,0.05,232.80,57.80,296.31,"583,498","655,060","1,248,805","1,419,346","1,806,336","2,615,244","815,903","809,401","807,790","813,377","1,722,348",19.90,42.14,"813,377","1,722,348"
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[4274] python3.8,"   16,   64,    1","   32,    8,    1","143,870",0.11,"134,241.22",0.27,"2,506,752",1.32,256,"1,024",10.90,0.01,86.43,37.75,345.74,"73,728","294,912","372,994","294,912","1,179,648","1,181,690","302,848",0,"294,912","303,372","1,155,994",14.11,53.77,"303,372","1,155,994"
67,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[4274] python3.8,"    7,    8,   36","  128,    1,    1","2,072,777",1.52,"2,044,176.25",2.25,"313,221,888",1.36,128,"2,016",94.09,0.73,477.57,57.80,38.03,"12,465,574","560,334","13,057,621","22,681,960","1,806,336","21,021,891","4,234,587","19,154,677","4,195,894","4,203,831","1,720,709",13.58,5.56,"4,203,831","1,720,709"
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[4274] python3.8,"    4,  512,    1","  256,    1,    1","205,871",0.15,"200,536.62",0.74,"10,057,216",1.33,256,"2,048",18.02,0.06,373.83,33.03,213.62,"690,031","485,752","1,181,862","1,806,336","1,032,192","1,034,662","1,808,941",0,"1,806,336","1,812,627","727,113",58.94,23.64,"1,812,627","727,113"
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8,"25088,    1,    1","   64,    1,    1","127,809",0.10,"123,484.04",1.85,"15,554,560",1.30,64,"25,088",44.96,0.03,265.36,25.69,262.44,"209,572","200,704","413,623","811,818","802,816","814,038","809,234","8,834","802,880","810,344","714,196",42.37,37.35,"810,344","714,196"
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8,"25088,    1,    1","   64,    1,    1","130,743",0.09,"118,799.69",0.17,"1,404,928",1.40,64,"25,088",4.52,0.03,275.13,25.69,275.13,"200,704","200,704","403,886","802,816","802,816","804,875","809,390",0,"802,816","807,148","781,065",41.36,40.02,"807,148","781,065"
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[4274] python3.8," 6272,    1,    1","  256,    1,    1","115,798",0.08,"106,963.68",1.43,"10,386,432",1.36,256,"6,272",33.10,0.03,314.50,19.27,227.04,"434,403","150,528","586,053","832,989","602,112","777,141","803,179","170,655","802,816","840,657","585,479",48.63,33.87,"840,657","585,479"
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[4274] python3.8,"    1,  512,    1","  256,    1,    1","75,228",0.06,"67,019.15",0.56,"2,564,096",1.22,256,512,15.90,0.01,106.92,18.87,308.00,"80,708","147,456","230,692","204,839","589,824","615,794","201,267","24,325","200,786","207,777","565,460",18.48,50.28,"207,777","565,460"
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[4274] python3.8,"   16,   64,    1","   32,    8,    1","173,687",0.13,"170,451.51",0.22,"2,506,752",1.35,256,"1,024",9.03,0.01,73.69,37.75,294.76,"73,728","294,912","373,724","294,912","1,179,648","1,182,760","299,342",0,"294,912","303,486","1,081,382",11.69,41.67,"303,486","1,081,382"
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[4274] python3.8,"    2,    8,   36","  128,    1,    1","635,494",0.47,"593,927.37",2.22,"89,491,968",1.36,128,576,87.80,0.23,483.90,18.87,40.56,"3,499,393","147,456","3,658,482","7,038,376","589,824","6,177,185","2,280,673","5,585,173","2,251,810","2,272,137","508,136",23.93,5.35,"2,272,137","508,136"
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[4274] python3.8,"    1,  512,    1","  256,    1,    1","60,777",0.05,"56,494.12",0.67,"2,560,000",1.22,256,512,15.64,0.02,380.29,7.33,147.70,"147,456","99,855","250,046","589,824","229,050","231,139","593,497",0,"589,824","591,783","202,857",65.12,22.32,"591,783","202,857"
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8," 6272,    1,    1","   64,    1,    1","30,168",0.03,"27,244.76",2.10,"3,888,640",1.09,64,"6,272",48.35,0.01,240.35,6.42,236.40,"53,477","50,176","105,372","204,044","200,704","212,525","201,786","3,293","200,768","200,808","111,699",44.22,24.60,"200,808","111,699"
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8," 6272,    1,    1","   64,    1,    1","25,596",0.02,"23,094.47",0.22,"351,232",1.11,64,"6,272",5.79,0.01,280.70,6.42,280.70,"50,176","50,176","102,528","200,704","200,704","202,705","201,252",0,"200,704","217,368","174,898",56.87,45.76,"217,368","174,898"
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[4274] python3.8,"    1,  512,    1","  256,    1,    1","77,439",0.06,"68,189.79",0.55,"2,564,096",1.29,256,512,15.45,0.01,109.84,18.87,316.43,"80,857","147,456","231,071","204,649","589,824","616,255","204,913","24,343","200,766","201,745","495,029",17.44,42.78,"201,745","495,029"
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[4274] python3.8,"   16,   64,    1","   32,    8,    1","168,426",0.13,"163,767.57",0.23,"2,506,752",1.30,256,"1,024",9.31,0.01,72.76,37.75,291.06,"73,728","294,912","374,432","294,912","1,179,648","1,183,135","296,942",0,"294,912","295,448","1,079,613",11.74,42.89,"295,448","1,079,613"
80,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[4274] python3.8,"    2,    8,   36","  128,    1,    1","634,386",0.47,"593,917.43",2.22,"89,491,968",1.36,128,576,87.95,0.23,483.51,18.87,40.52,"3,499,684","147,456","3,662,507","7,038,691","589,824","6,176,650","2,284,259","5,584,080","2,258,534","2,265,045","583,906",23.90,6.16,"2,265,045","583,906"
81,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[4274] python3.8,"    1,  512,    1","  256,    1,    1","60,602",0.05,"55,913.69",0.67,"2,560,000",1.18,256,512,15.68,0.02,369.10,7.33,143.35,"147,456","99,787","251,671","589,824","228,959","234,292","591,705",0,"589,824","622,067","127,066",68.64,14.02,"622,067","127,066"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8," 6272,    1,    1","   64,    1,    1","29,838",0.03,"26,643.01",2.15,"3,888,640",1.13,64,"6,272",48.87,0.01,251.00,6.42,246.87,"53,463","50,176","105,880","204,037","200,704","206,267","201,600","3,263","200,768","201,968","111,828",44.90,24.86,"201,968","111,828"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8," 6272,    1,    1","   64,    1,    1","25,855",0.03,"22,955.35",0.23,"351,232",1.00,64,"6,272",5.73,0.01,249.01,6.42,249.01,"50,176","50,176","102,347","200,704","200,704","202,747","201,636",0,"200,704","201,132","109,620",52.10,28.40,"201,132","109,620"
84,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[4274] python3.8,"    1,  512,    1","  256,    1,    1","83,626",0.06,"67,352.74",0.56,"2,564,096",1.37,256,512,14.30,0.01,107.23,18.87,309.13,"80,767","147,456","232,458","204,815","589,824","615,028","202,703","24,218","200,814","201,287","496,867",16.11,39.77,"201,287","496,867"
85,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[4274] python3.8,"   16,   64,    1","   32,    8,    1","171,640",0.13,"160,456.94",0.23,"2,506,752",1.30,256,"1,024",9.13,0.01,71.51,37.75,286.04,"73,728","294,912","371,172","294,912","1,179,648","1,181,710","302,514",0,"294,912","298,916","1,154,718",11.67,45.07,"298,916","1,154,718"
86,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[4274] python3.8,"    2,    8,   36","  128,    1,    1","632,772",0.47,"594,471.40",2.21,"89,491,968",1.35,128,576,88.18,0.23,483.27,18.87,40.49,"3,497,042","147,456","3,657,946","7,035,999","589,824","6,180,783","2,287,131","5,584,430","2,256,396","2,274,259","509,444",24.06,5.39,"2,274,259","509,444"
87,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[4274] python3.8,"    1,  512,    1","  256,    1,    1","60,617",0.05,"55,872.56",0.67,"2,560,000",1.21,256,512,15.67,0.02,377.85,7.33,146.71,"147,456","99,784","249,322","589,824","229,113","231,174","591,483",0,"589,824","599,745","125,499",66.16,13.84,"599,745","125,499"
88,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8," 6272,    1,    1","   64,    1,    1","35,328",0.03,"27,202.96",2.10,"3,888,640",1.35,64,"6,272",41.06,0.01,252.48,6.42,248.40,"53,445","50,176","106,268","204,023","200,704","206,232","218,906","3,316","200,768","200,808","111,771",37.99,21.14,"200,808","111,771"
89,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8," 6272,    1,    1","   64,    1,    1","32,652",0.02,"22,982.04",0.22,"351,232",1.43,64,"6,272",4.53,0.01,282.68,6.42,282.68,"50,176","50,176","102,240","200,704","200,704","202,763","201,520",0,"200,704","203,196","188,719",41.69,38.72,"203,196","188,719"
90,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[4274] python3.8,"    1,  512,    1","  256,    1,    1","79,991",0.06,"66,574.44",0.57,"2,564,096",1.30,256,512,14.95,0.01,106.65,18.87,307.36,"80,838","147,456","230,980","204,671","589,824","615,910","211,787","24,505","200,780","209,347","571,760",17.52,47.85,"209,347","571,760"
91,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[4274] python3.8,"   16,   64,    1","   32,    8,    1","164,745",0.14,"158,729.40",0.23,"2,506,752",1.16,256,"1,024",9.52,0.01,66.29,37.75,265.15,"73,728","294,912","373,043","294,912","1,179,648","1,182,079","301,138",0,"294,912","295,494","1,078,521",12.00,43.80,"295,494","1,078,521"
92,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[4274] python3.8,"    2,    8,   36","  128,    1,    1","636,063",0.47,"593,978",2.22,"89,491,968",1.36,128,576,87.72,0.23,482.78,18.87,40.45,"3,499,287","147,456","3,662,618","7,038,264","589,824","6,176,233","2,317,165","5,583,176","2,254,084","2,361,765","508,917",24.85,5.36,"2,361,765","508,917"
93,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[4274] python3.8,"    1,  512,    1","  256,    1,    1","61,197",0.05,"56,278.91",0.67,"2,560,000",1.22,256,512,15.53,0.02,379.31,7.33,147.30,"147,456","99,886","250,026","589,824","229,083","231,097","589,961",0,"589,824","591,885","127,331",64.67,13.91,"591,885","127,331"
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8," 6272,    1,    1","   64,    1,    1","30,024",0.03,"26,554.24",2.15,"3,888,640",1.04,64,"6,272",48.56,0.01,230.05,6.42,226.27,"53,419","50,176","106,252","203,994","200,704","211,367","201,264","3,277","200,768","200,848","111,724",44.43,24.71,"200,848","111,724"
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[4274] python3.8," 6272,    1,    1","   64,    1,    1","26,172",0.02,"22,858.01",0.23,"351,232",1.06,64,"6,272",5.67,0.01,260.32,6.42,260.32,"50,176","50,176","102,552","200,704","200,704","203,263","207,130",0,"200,704","201,486","110,756",51.58,28.35,"201,486","110,756"
96,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[4274] python3.8," 1568,    1,    1","  256,    1,    1","28,065",0.02,"27,610.65",1.38,"2,596,608",1.16,256,"1,568",34.53,0.01,278.71,4.82,200.70,"109,815","37,632","150,231","207,340","150,528","224,016","201,243","67,975","200,704","201,341","64,973",47.99,15.49,"201,341","64,973"
97,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[4274] python3.8," 8192,    1,    1","   32,    8,    1","116,233",0.08,"111,023.01",2.69,"20,319,676",1.37,256,"8,192",64.99,0.00,21.52,3.05,35.97,"44,259","59,223","106,400","56,970","95,192","121,843","56,528","23,891","50,176","53,548","44,796",3.09,2.58,"53,548","44,796"
98,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[4274] python3.8,"  256,    1,    1","   64,    1,    1","5,860",0.00,"2,597.72",0.63,"110,592",1.20,64,256,7.33,0.00,50.61,0.26,53.54,"1,936","2,048","4,960","7,744","8,192","16,826",787,"7,232",512,523,0,0.60,0,523,0
