ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[14629] python3.8,"25088,    1,    1","  256,    1,    1","584,166",0.43,"289,960.72",2.11,"41,545,728",1.35,256,"25,088",26.26,0.10,243.64,77.07,178.93,"1,413,093","602,112","2,027,281","3,279,370","2,408,448","2,854,788","3,239,131","443,959","3,211,264","3,239,603","2,329,030",37.15,26.70,"3,239,603","2,329,030"
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[14629] python3.8,"    8,  256,    1","  256,    1,    1","242,418",0.18,"116,461.81",1.22,"9,691,136",1.38,256,"2,048",18.45,0.05,261.25,57.80,329.80,"602,405","664,350","1,307,316","1,430,845","1,806,336","2,631,874","803,705","823,710","802,966","817,073","1,800,048",22.57,49.72,"817,073","1,800,048"
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[14629] python3.8,"    8,   64,    1","   32,    8,    1","76,708",0.05,"32,197.25",0.57,"1,253,376",1.43,256,512,10.27,0.00,88.62,18.87,354.46,"36,864","147,456","185,374","147,456","589,824","591,222","148,688",0,"147,456","149,130","569,234",13.02,49.71,"149,130","569,234"
49,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[14629] python3.8,"   13,    8,   36","  128,    1,    1","3,903,536",2.86,"1,935,200.87",2.26,"297,513,216",1.36,128,"3,744",46.57,0.71,247.15,115.61,40.40,"11,263,586","903,168","12,264,805","22,101,635","3,612,672","23,609,920","2,573,061","19,992,401","2,400,836","2,570,527","3,524,841",4.41,6.05,"2,570,527","3,524,841"
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[14629] python3.8,"    8,  512,    1","  256,    1,    1","425,775",0.31,"206,582.38",1.43,"20,114,432",1.37,256,"4,096",17.46,0.12,372.75,66.06,213.00,"1,381,580","971,728","2,367,280","3,612,672","2,064,384","2,066,112","3,652,585",0,"3,612,672","3,616,829","1,608,755",56.89,25.30,"3,616,829","1,608,755"
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"50176,    1,    1","   64,    1,    1","338,586",0.25,"166,899.37",2.74,"31,109,120",1.35,64,"50,176",34.02,0.05,209.07,51.38,206.59,"420,298","401,408","835,902","1,624,620","1,605,632","1,626,898","1,615,008","19,090","1,605,696","1,631,536","1,516,682",32.27,30.00,"1,631,536","1,516,682"
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"50176,    1,    1","   64,    1,    1","252,542",0.19,"124,460.69",0.33,"2,809,856",1.34,64,"50,176",4.69,0.05,272.97,51.38,272.97,"401,408","401,408","803,926","1,605,632","1,605,632","1,607,317","1,617,554",0,"1,605,632","1,637,286","1,511,814",43.42,40.09,"1,637,286","1,511,814"
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[14629] python3.8,"    8,  512,    1","  256,    1,    1","469,076",0.34,"229,899.44",1.24,"19,382,272",1.37,256,"4,096",19.06,0.09,268.72,115.61,338.27,"1,205,384","1,329,348","2,546,562","2,870,205","3,612,672","5,271,538","1,616,443","1,658,826","1,605,908","1,625,151","3,606,564",23.21,51.50,"1,625,151","3,606,564"
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[14629] python3.8,"   16,   64,    1","   32,    8,    1","142,024",0.10,"74,996.65",0.49,"2,506,752",1.40,256,"1,024",11.08,0.01,93.24,37.75,372.95,"73,728","294,912","370,258","294,912","1,179,648","1,181,346","296,354",0,"294,912","298,800","1,080,700",14.09,50.97,"298,800","1,080,700"
55,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[14629] python3.8,"   13,    8,   36","  128,    1,    1","7,615,784",5.58,"3,776,270.28",2.27,"581,697,792",1.36,128,"3,744",47.62,1.42,253.43,115.61,20.70,"22,544,226","903,168","23,563,695","44,220,267","3,612,672","41,840,762","6,964,533","38,258,372","6,446,876","6,823,595","3,536,226",6.00,3.11,"6,823,595","3,536,226"
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[14629] python3.8,"    8,  512,    1","  256,    1,    1","418,067",0.31,"207,226.18",1.43,"20,114,432",1.35,256,"4,096",17.81,0.12,375.03,66.06,214.30,"1,382,116","971,260","2,357,091","3,612,672","2,064,384","2,066,223","3,626,393",0,"3,612,672","3,660,211","1,613,693",58.62,25.84,"3,660,211","1,613,693"
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"50176,    1,    1","   64,    1,    1","338,240",0.25,"166,892.09",2.74,"31,109,120",1.35,64,"50,176",34.04,0.05,208.82,51.38,206.41,"420,238","401,408","827,655","1,624,562","1,605,632","1,626,710","1,622,608","18,990","1,605,696","1,626,874","1,594,058",32.22,31.57,"1,626,874","1,594,058"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"50176,    1,    1","   64,    1,    1","255,542",0.19,"124,940.12",0.33,"2,809,856",1.33,64,"50,176",4.63,0.05,269.00,51.38,269.00,"401,408","401,408","810,177","1,605,632","1,605,632","1,607,382","1,615,092",0,"1,605,632","1,609,890","1,516,762",42.19,39.75,"1,609,890","1,516,762"
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[14629] python3.8,"    8,  512,    1","  256,    1,    1","465,358",0.34,"230,154.74",1.24,"19,382,272",1.34,256,"4,096",19.20,0.09,266.12,115.61,335.10,"1,205,896","1,329,232","2,535,986","2,868,959","3,612,672","5,272,586","1,622,191","1,657,246","1,605,842","1,652,469","3,529,029",23.79,50.80,"1,652,469","3,529,029"
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[14629] python3.8,"   16,   64,    1","   32,    8,    1","134,276",0.10,"63,335.26",0.58,"2,506,752",1.34,256,"1,024",11.73,0.01,94.92,37.75,379.67,"73,728","294,912","371,992","294,912","1,179,648","1,180,967","301,414",0,"294,912","311,576","1,083,561",15.54,54.04,"311,576","1,083,561"
61,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[14629] python3.8,"   13,    8,   36","  128,    1,    1","7,616,061",5.58,"3,776,376.09",2.27,"581,697,792",1.36,128,"3,744",47.70,1.42,253.41,115.61,20.70,"22,544,100","903,168","23,557,446","44,220,149","3,612,672","41,943,411","6,927,683","38,354,256","6,729,884","6,993,797","3,535,810",6.15,3.11,"6,993,797","3,535,810"
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[14629] python3.8,"    8,  512,    1","  256,    1,    1","421,275",0.31,"206,350.65",1.43,"20,114,432",1.35,256,"4,096",17.66,0.12,372.21,66.06,212.69,"1,380,735","971,358","2,361,544","3,612,672","2,064,384","2,066,176","3,619,013",0,"3,612,672","3,616,545","1,537,767",57.49,24.45,"3,616,545","1,537,767"
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"50176,    1,    1","   64,    1,    1","337,880",0.25,"166,863.50",2.74,"31,109,120",1.35,64,"50,176",34.07,0.05,208.49,51.38,206.01,"420,597","401,408","823,365","1,624,923","1,605,632","1,626,790","1,617,112","19,204","1,605,696","1,608,574","1,516,626",31.88,30.06,"1,608,574","1,516,626"
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"50176,    1,    1","   64,    1,    1","253,004",0.19,"125,026.28",0.33,"2,809,856",1.31,64,"50,176",4.68,0.05,266.80,51.38,266.80,"401,408","401,408","805,451","1,605,632","1,605,632","1,607,302","1,607,604",0,"1,605,632","1,607,838","1,516,694",42.56,40.15,"1,607,838","1,516,694"
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[14629] python3.8,"    8,  512,    1","  256,    1,    1","465,410",0.34,"231,404.28",1.23,"19,382,272",1.35,256,"4,096",19.20,0.09,267.24,115.61,336.34,"1,205,952","1,327,007","2,543,334","2,870,203","3,612,672","5,271,630","1,609,213","1,657,896","1,606,012","1,612,325","3,528,411",23.20,50.78,"1,612,325","3,528,411"
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[14629] python3.8,"   16,   64,    1","   32,    8,    1","136,648",0.10,"63,170.78",0.58,"2,506,752",1.39,256,"1,024",11.52,0.01,96.25,37.75,385.00,"73,728","294,912","371,579","294,912","1,179,648","1,180,947","298,366",0,"294,912","296,660","1,157,801",14.54,56.74,"296,660","1,157,801"
67,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[14629] python3.8,"   13,    8,   36","  128,    1,    1","7,616,476",5.58,"3,776,848.53",2.26,"581,697,792",1.36,128,"3,744",47.64,1.42,253.43,115.61,20.70,"22,543,929","903,168","23,532,362","44,219,966","3,612,672","41,872,380","6,784,329","38,247,662","6,584,204","6,999,259","3,536,476",6.16,3.11,"6,999,259","3,536,476"
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[14629] python3.8,"    8,  512,    1","  256,    1,    1","418,292",0.31,"206,184.07",1.43,"20,114,432",1.35,256,"4,096",17.79,0.12,375.11,66.06,214.35,"1,382,280","971,283","2,364,518","3,612,672","2,064,384","2,066,107","3,634,805",0,"3,612,672","3,633,719","1,536,164",58.17,24.59,"3,633,719","1,536,164"
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"50176,    1,    1","   64,    1,    1","338,300",0.25,"166,858.63",2.74,"31,109,120",1.35,64,"50,176",34.05,0.05,209.13,51.38,206.65,"420,581","401,408","823,663","1,624,915","1,605,632","1,626,710","1,612,240","19,448","1,605,696","1,614,384","1,516,666",31.96,30.03,"1,614,384","1,516,666"
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"50176,    1,    1","   64,    1,    1","252,769",0.19,"124,806.74",0.33,"2,809,856",1.34,64,"50,176",4.68,0.05,273.07,51.38,273.07,"401,408","401,408","811,264","1,605,632","1,605,632","1,607,297","1,618,052",0,"1,605,632","1,616,418","1,594,258",42.83,42.24,"1,616,418","1,594,258"
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[14629] python3.8,"12544,    1,    1","  256,    1,    1","284,276",0.21,"140,412.53",2.18,"20,772,864",1.34,256,"12,544",27.01,0.05,248.98,38.54,182.29,"863,074","301,056","1,165,355","1,643,782","1,204,224","1,532,142","1,606,093","326,806","1,605,632","1,609,601","1,125,495",37.92,26.52,"1,609,601","1,125,495"
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[14629] python3.8,"    2,  512,    1","  256,    1,    1","149,848",0.11,"70,815.41",1.06,"5,128,192",1.33,256,"1,024",16.01,0.01,117.60,37.75,337.72,"172,536","294,912","471,458","410,754","1,179,648","1,237,063","405,935","56,683","401,410","410,429","1,086,537",18.35,48.57,"410,429","1,086,537"
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[14629] python3.8,"   16,   64,    1","   32,    8,    1","147,657",0.11,"69,610.49",0.53,"2,506,752",1.34,256,"1,024",10.66,0.01,86.31,37.75,345.23,"73,728","294,912","369,928","294,912","1,179,648","1,182,430","299,516",0,"294,912","299,490","1,081,188",13.59,49.05,"299,490","1,081,188"
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[14629] python3.8,"    4,    8,   36","  128,    1,    1","2,383,524",1.75,"1,165,990.62",2.26,"178,983,936",1.36,128,"1,152",46.86,0.45,258.68,37.75,21.58,"7,061,616","294,912","7,374,592","14,139,538","1,179,648","13,502,434","2,435,035","12,320,820","2,415,884","2,444,650","1,103,513",6.87,3.10,"2,444,650","1,103,513"
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[14629] python3.8,"    2,  512,    1","  256,    1,    1","125,367",0.10,"60,832.26",1.24,"5,120,000",1.30,256,"1,024",15.15,0.04,393.48,14.67,152.91,"294,912","200,246","497,319","1,179,648","458,411","459,823","1,187,519",0,"1,179,648","1,187,649","339,701",63.40,18.14,"1,187,649","339,701"
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"12544,    1,    1","   64,    1,    1","87,720",0.07,"42,265.76",2.71,"7,777,280",1.31,64,"12,544",32.96,0.01,195.23,12.85,193.26,"104,482","100,352","207,215","405,570","401,408","407,171","404,552","3,874","401,472","401,912","312,447",30.68,23.85,"401,912","312,447"
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"12544,    1,    1","   64,    1,    1","59,542",0.05,"28,321.88",0.36,"702,464",1.22,64,"12,544",4.99,0.01,265.66,12.85,265.66,"100,352","100,352","203,870","401,408","401,408","402,751","402,156",0,"401,408","406,790","313,460",45.78,35.28,"406,790","313,460"
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[14629] python3.8,"    2,  512,    1","  256,    1,    1","153,885",0.11,"70,916.56",1.06,"5,128,192",1.40,256,"1,024",15.58,0.01,120.31,37.75,345.43,"173,020","294,912","474,910","410,625","1,179,648","1,240,098","407,367","55,770","401,410","407,075","1,158,633",17.72,50.44,"407,075","1,158,633"
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[14629] python3.8,"   16,   64,    1","   32,    8,    1","154,160",0.11,"68,661.43",0.54,"2,506,752",1.38,256,"1,024",10.21,0.01,84.87,37.75,339.47,"73,728","294,912","373,399","294,912","1,179,648","1,181,314","302,790",0,"294,912","304,652","1,159,074",13.24,50.36,"304,652","1,159,074"
80,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[14629] python3.8,"    4,    8,   36","  128,    1,    1","2,400,856",1.74,"1,165,746.12",2.26,"178,983,936",1.38,128,"1,152",46.58,0.45,260.68,37.75,21.75,"7,061,469","294,912","7,434,365","14,139,395","1,179,648","13,504,302","2,566,063","12,314,693","2,411,052","2,547,587","1,106,803",7.11,3.09,"2,547,587","1,106,803"
81,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[14629] python3.8,"    2,  512,    1","  256,    1,    1","125,098",0.09,"60,261.63",1.25,"5,120,000",1.31,256,"1,024",15.19,0.04,399.61,14.67,155.29,"294,912","200,125","496,099","1,179,648","458,423","460,150","1,182,851",0,"1,179,648","1,183,423","339,792",63.33,18.18,"1,183,423","339,792"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"12544,    1,    1","   64,    1,    1","87,563",0.07,"42,311.99",2.70,"7,777,280",1.32,64,"12,544",33.01,0.01,197.51,12.85,195.52,"104,452","100,352","208,045","405,554","401,408","406,950","403,504","4,011","401,472","402,864","312,620",30.79,23.89,"402,864","312,620"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"12544,    1,    1","   64,    1,    1","59,742",0.05,"28,656.41",0.36,"702,464",1.20,64,"12,544",4.97,0.01,260.49,12.85,260.49,"100,352","100,352","202,268","401,408","401,408","403,627","402,718",0,"401,408","401,548","312,376",45.00,35.00,"401,548","312,376"
84,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[14629] python3.8,"    2,  512,    1","  256,    1,    1","149,639",0.11,"72,124.84",1.05,"5,128,192",1.34,256,"1,024",16.04,0.01,118.79,37.75,341.14,"172,380","294,912","471,673","410,710","1,179,648","1,237,832","403,623","56,121","401,418","405,367","1,160,768",18.14,51.96,"405,367","1,160,768"
85,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[14629] python3.8,"   16,   64,    1","   32,    8,    1","148,807",0.11,"70,796.26",0.52,"2,506,752",1.30,256,"1,024",10.58,0.01,82.59,37.75,330.34,"73,728","294,912","369,678","294,912","1,179,648","1,181,315","304,636",0,"294,912","302,626","1,161,018",13.62,52.24,"302,626","1,161,018"
86,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[14629] python3.8,"    4,    8,   36","  128,    1,    1","2,409,698",1.74,"1,165,746.51",2.26,"178,983,936",1.38,128,"1,152",46.44,0.45,260.49,37.75,21.73,"7,061,107","294,912","7,377,415","14,139,016","1,179,648","13,495,707","2,537,543","12,317,438","2,410,056","2,550,949","1,101,707",7.09,3.06,"2,550,949","1,101,707"
87,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[14629] python3.8,"    2,  512,    1","  256,    1,    1","131,619",0.09,"60,581.44",1.24,"5,120,000",1.38,256,"1,024",14.42,0.04,399.34,14.67,155.18,"294,912","200,094","499,448","1,179,648","458,461","459,814","1,179,915",0,"1,179,648","1,183,265","339,774",60.20,17.29,"1,183,265","339,774"
88,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"12544,    1,    1","   64,    1,    1","87,381",0.07,"42,262.32",2.71,"7,777,280",1.33,64,"12,544",33.07,0.01,198.66,12.85,196.67,"104,405","100,352","208,131","405,498","401,408","407,089","401,680","4,157","401,472","419,414","313,925",32.13,24.05,"419,414","313,925"
89,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"12544,    1,    1","   64,    1,    1","60,136",0.05,"28,322.81",0.36,"702,464",1.27,64,"12,544",4.93,0.01,273.25,12.85,273.25,"100,352","100,352","201,992","401,408","401,408","402,743","404,684",0,"401,408","404,632","390,604",45.07,43.51,"404,632","390,604"
90,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[14629] python3.8,"    2,  512,    1","  256,    1,    1","150,786",0.11,"71,810.19",1.05,"5,128,192",1.36,256,"1,024",15.91,0.01,119.35,37.75,342.62,"172,330","294,912","468,307","410,993","1,179,648","1,238,533","406,475","55,846","401,418","404,591","1,160,680",17.97,51.55,"404,591","1,160,680"
91,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[14629] python3.8,"   16,   64,    1","   32,    8,    1","147,360",0.11,"68,870.44",0.54,"2,506,752",1.34,256,"1,024",10.68,0.01,85.98,37.75,343.92,"73,728","294,912","371,908","294,912","1,179,648","1,181,314","304,210",0,"294,912","296,866","1,081,439",13.50,49.16,"296,866","1,081,439"
92,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[14629] python3.8,"    4,    8,   36","  128,    1,    1","2,411,306",1.74,"1,166,169.57",2.26,"178,983,936",1.38,128,"1,152",46.41,0.45,260.58,37.75,21.74,"7,061,291","294,912","7,435,335","14,139,204","1,179,648","13,496,066","2,587,743","12,313,007","2,409,692","2,581,395","1,102,431",7.17,3.06,"2,581,395","1,102,431"
93,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[14629] python3.8,"    2,  512,    1","  256,    1,    1","124,440",0.10,"62,788.74",1.20,"5,120,000",1.29,256,"1,024",15.27,0.04,393.74,14.67,153.02,"294,912","200,331","498,755","1,179,648","458,375","462,631","1,207,103",0,"1,179,648","1,183,251","338,242",63.62,18.19,"1,183,251","338,242"
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[14629] python3.8,"12544,    1,    1","   64,    1,    1","87,637",0.07,"42,323.91",2.70,"7,777,280",1.32,64,"12,544",33.01,0.01,198.05,12.85,196.10,"104,401","100,352","208,151","405,491","401,408","406,995","408,676","4,139","401,472","410,744","312,586",31.39,23.89,"410,744","312,586"
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[14629] python3.8,"12544,    1,    1","   64,    1,    1","59,528",0.05,"28,372.68",0.36,"702,464",1.22,64,"12,544",4.98,0.01,264.96,12.85,264.96,"100,352","100,352","202,052","401,408","401,408","402,759","402,422",0,"401,408","402,340","312,612",45.28,35.18,"402,340","312,612"
