ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","59,799",0.05,"28,698.54",0.36,"702,464",1.27,64,"12,544",4.96,0.01,273.81,12.85,273.81,"100,352","100,352","202,440","401,408","401,408","402,794","402,706",0,"401,408","402,556","312,456",45.08,34.99,"402,556","312,456"
49,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","200,984",0.15,"100,241.43",1.42,"9,691,136",1.34,256,"2,048",22.20,0.02,152.56,57.80,386.80,"306,440","660,880","977,280","712,851","1,806,336","2,219,972","405,931","410,293","401,420","406,789","1,722,126",13.56,57.39,"406,789","1,722,126"
50,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"   16,   64,    1","   32,    8,    1","142,573",0.11,"68,939.53",0.53,"2,506,752",1.34,256,"1,024",11.02,0.01,88.86,37.75,355.42,"73,728","294,912","370,784","294,912","1,179,648","1,182,395","296,186",0,"294,912","301,740","1,083,976",14.18,50.93,"301,740","1,083,976"
51,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29901] python3.8,"    7,    8,   36","  128,    1,    1","4,118,744",3.02,"2,033,115.97",2.27,"313,221,888",1.36,128,"2,016",47.40,0.73,240.53,57.80,19.14,"12,480,229","560,242","13,091,059","22,696,304","1,806,336","22,063,660","3,094,433","20,255,460","3,033,420","3,179,477","1,731,264",5.17,2.82,"3,179,477","1,731,264"
52,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","183,760",0.14,"88,818.97",1.47,"8,893,952",1.34,256,"2,048",17.89,0.06,424.02,16.52,121.15,"695,773","243,556","943,408","1,806,336","516,096","517,800","1,817,317",0,"1,806,336","1,806,979","360,090",65.88,13.13,"1,806,979","360,090"
53,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","87,426",0.07,"42,278.99",2.71,"7,777,280",1.33,64,"12,544",32.95,0.01,198.60,12.85,196,"105,551","100,352","209,335","406,656","401,408","408,522","403,176","5,279","401,472","406,504","312,417",31.15,23.94,"406,504","312,417"
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","65,866",0.05,"28,702.10",0.36,"702,464",1.39,64,"12,544",4.50,0.01,271.22,12.85,271.22,"100,352","100,352","202,012","401,408","401,408","403,626","406,180",0,"401,408","404,838","312,711",41.17,31.80,"404,838","312,711"
55,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","205,271",0.15,"99,390.16",1.43,"9,691,136",1.38,256,"2,048",21.73,0.02,153.69,57.80,389.55,"306,680","661,449","991,830","712,515","1,806,336","2,220,314","401,855","410,546","401,408","409,159","1,722,006",13.35,56.20,"409,159","1,722,006"
56,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"   16,   64,    1","   32,    8,    1","143,238",0.10,"67,789.87",0.54,"2,506,752",1.37,256,"1,024",10.97,0.01,90.66,37.75,362.63,"73,728","294,912","369,996","294,912","1,179,648","1,181,308","302,196",0,"294,912","296,328","1,159,379",13.85,54.20,"296,328","1,159,379"
57,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29901] python3.8,"    7,    8,   36","  128,    1,    1","4,119,194",3.02,"2,033,942.15",2.26,"313,221,888",1.36,128,"2,016",47.38,0.73,240.52,57.80,19.14,"12,480,322","560,543","13,098,111","22,695,873","1,806,336","22,063,084","3,155,075","20,255,055","3,032,016","3,374,733","1,730,518",5.49,2.81,"3,374,733","1,730,518"
58,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","182,531",0.14,"88,867.75",1.47,"8,893,952",1.33,256,"2,048",18.01,0.06,423.13,16.52,120.89,"695,752","243,542","943,520","1,806,336","516,096","517,898","1,810,243",0,"1,806,336","1,812,539","358,469",66.53,13.16,"1,812,539","358,469"
59,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","87,069",0.07,"42,263.46",2.71,"7,777,280",1.32,64,"12,544",33.09,0.01,198.72,12.85,196.19,"105,432","100,352","207,846","406,525","401,408","408,266","402,264","5,124","401,472","407,422","389,585",31.35,29.98,"407,422","389,585"
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","59,570",0.05,"28,461.65",0.36,"702,464",1.26,64,"12,544",4.97,0.01,272.51,12.85,272.51,"100,352","100,352","202,200","401,408","401,408","402,666","402,678",0,"401,408","403,262","312,464",45.34,35.13,"403,262","312,464"
61,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","205,597",0.15,"100,175.38",1.42,"9,691,136",1.38,256,"2,048",21.69,0.02,153.09,57.80,388.21,"306,147","661,685","970,569","712,522","1,806,336","2,219,333","406,011","410,289","401,410","457,321","1,722,979",14.90,56.14,"457,321","1,722,979"
62,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[29901] python3.8,"   16,   64,    1","   32,    8,    1","141,620",0.11,"67,315.56",0.55,"2,506,752",1.32,256,"1,024",11.10,0.01,88.27,37.75,353.08,"73,728","294,912","370,589","294,912","1,179,648","1,181,351","299,132",0,"294,912","297,880","1,082,448",14.09,51.20,"297,880","1,082,448"
63,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[29901] python3.8,"    7,    8,   36","  128,    1,    1","4,118,030",3.02,"2,034,021.54",2.26,"313,221,888",1.36,128,"2,016",47.40,0.73,240.61,57.80,19.15,"12,479,352","560,782","13,102,623","22,696,154","1,806,336","22,062,633","3,151,041","20,255,609","3,031,096","3,146,663","1,730,067",5.12,2.81,"3,146,663","1,730,067"
64,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[29901] python3.8,"    4,  512,    1","  256,    1,    1","181,594",0.14,"89,058.62",1.47,"8,893,952",1.32,256,"2,048",18.10,0.06,422.04,16.52,120.58,"695,615","243,569","943,217","1,806,336","516,096","519,055","1,815,593",0,"1,806,336","1,814,087","359,578",66.93,13.27,"1,814,087","359,578"
65,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","87,457",0.07,"42,335.31",2.70,"7,777,280",1.33,64,"12,544",32.94,0.01,198.29,12.85,195.71,"105,651","100,352","208,673","406,742","401,408","408,278","404,638","5,222","401,472","403,896","312,523",30.94,23.94,"403,896","312,523"
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"12544,    1,    1","   64,    1,    1","72,114",0.05,"28,468.79",0.36,"702,464",1.52,64,"12,544",4.11,0.01,271.59,12.85,271.59,"100,352","100,352","201,936","401,408","401,408","402,674","404,884",0,"401,408","404,804","312,719",37.60,29.05,"404,804","312,719"
67,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29901] python3.8," 3136,    1,    1","  256,    1,    1","76,395",0.06,"34,753.46",2.20,"5,193,216",1.36,256,"3,136",25.14,0.01,234.47,9.63,171.84,"215,237","75,264","294,478","409,607","301,056","383,665","402,571","81,037","401,408","402,945","221,710",35.34,19.44,"402,945","221,710"
68,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29901] python3.8,"   16,  128,    1","   32,    4,    1","72,219",0.05,"34,758.43",1.22,"2,883,584",1.31,128,"2,048",15.11,0.01,196.78,16.78,306.78,"237,482","131,072","376,363","335,361","524,288","661,255","298,388","136,795","294,962","297,804","428,652",27.63,39.76,"297,804","428,652"
69,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29901] python3.8,"  128,    2,    1","  256,    1,    1","1,554,512",1.14,"726,338.40",1.81,"89,606,144",1.36,256,256,34.00,0.33,290.05,3.35,2.94,"3,361,002","32,603","3,513,556","10,321,920","104,646","6,101,980","4,427,299","5,995,645","4,378,880","4,421,571","99,238",19.05,0.43,"4,421,571","99,238"
70,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","24,641",0.02,"11,110.32",2.57,"1,944,320",1.25,64,"3,136",29.48,0.00,167.88,3.21,165.05,"26,769","25,088","52,887","102,051","100,352","103,536","102,100","1,648","100,416","100,760","11,444",27.41,3.11,"100,760","11,444"
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","12,366",0.01,"4,899.12",0.53,"175,616",0.94,64,"3,136",6.02,0.00,245.36,3.21,245.36,"25,088","25,088","51,140","100,352","100,352","101,607","100,478",0,"100,352","100,582","11,440",54.42,6.19,"100,582","11,440"
72,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29901] python3.8,"   16,  128,    1","   32,    4,    1","71,810",0.06,"34,384.10",1.23,"2,883,584",1.27,128,"2,048",15.20,0.01,190.73,16.78,298.23,"238,639","131,072","371,704","335,935","524,288","661,724","296,202","134,828","294,978","300,278","430,328",28.01,40.15,"300,278","430,328"
73,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29901] python3.8,"  128,    2,    1","  256,    1,    1","1,553,624",1.14,"725,936.94",1.82,"89,606,144",1.36,256,256,34.03,0.33,289.66,3.35,2.94,"3,361,144","32,567","3,420,096","10,321,920","104,639","6,102,295","4,443,263","5,995,642","4,378,880","4,444,973","99,424",19.16,0.43,"4,444,973","99,424"
74,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","24,717",0.02,"11,044.62",2.59,"1,944,320",1.24,64,"3,136",29.41,0.00,165.12,3.21,162.38,"26,744","25,088","53,027","102,030","100,352","103,510","100,728","1,641","100,416","100,416","11,432",27.20,3.10,"100,416","11,432"
75,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","12,020",0.01,"4,879.13",0.53,"175,616",1.00,64,"3,136",6.19,0.00,269.04,3.21,269.04,"25,088","25,088","51,118","100,352","100,352","101,687","100,356",0,"100,352","101,300","11,652",56.37,6.48,"101,300","11,652"
76,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29901] python3.8,"   16,  128,    1","   32,    4,    1","71,470",0.06,"34,020.19",1.25,"2,883,584",1.20,128,"2,048",15.27,0.01,181.30,16.78,282.79,"238,237","131,072","370,951","335,794","524,288","661,303","296,058","135,052","294,954","296,390","431,592",27.78,40.45,"296,390","431,592"
77,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29901] python3.8,"  128,    2,    1","  256,    1,    1","1,553,349",1.14,"726,306.46",1.81,"89,606,144",1.36,256,256,34.05,0.33,290.31,3.35,2.94,"3,361,021","32,617","3,424,788","10,321,920","104,638","6,102,277","4,433,401","5,995,658","4,378,880","4,447,347","99,215",19.18,0.43,"4,447,347","99,215"
78,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","24,440",0.02,"11,047.04",2.59,"1,944,320",1.24,64,"3,136",29.72,0.00,167.26,3.21,164.51,"26,730","25,088","53,302","102,015","100,352","103,414","101,992","1,613","100,416","100,864","11,467",27.63,3.14,"100,864","11,467"
79,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","17,513",0.01,"4,828.71",0.53,"175,616",1.46,64,"3,136",4.24,0.00,269.76,3.21,269.76,"25,088","25,088","51,266","100,352","100,352","101,661","100,924",0,"100,352","100,740","11,431",38.50,4.37,"100,740","11,431"
80,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[29901] python3.8,"   16,  128,    1","   32,    4,    1","72,206",0.06,"33,590.74",1.26,"2,883,584",1.30,128,"2,048",15.11,0.01,193.37,16.78,302.88,"239,073","131,072","372,597","335,934","524,288","661,898","297,322","134,687","294,970","295,640","428,579",27.44,39.78,"295,640","428,579"
81,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[29901] python3.8,"  128,    2,    1","  256,    1,    1","1,551,696",1.14,"726,733.78",1.81,"89,606,144",1.36,256,256,34.06,0.33,290.46,3.35,2.94,"3,361,236","32,585","3,417,485","10,321,920","104,653","6,102,389","4,426,257","5,995,665","4,378,880","4,615,073","99,240",19.92,0.43,"4,615,073","99,240"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","24,616",0.02,"11,054.24",2.59,"1,944,320",1.24,64,"3,136",29.51,0.00,166.14,3.21,163.44,"26,713","25,088","53,084","102,010","100,352","103,380","101,064","1,651","100,416","101,976","83,107",27.76,22.62,"101,976","83,107"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8," 3136,    1,    1","   64,    1,    1","12,277",0.01,"4,769.76",0.54,"175,616",1.02,64,"3,136",6.06,0.00,269.04,3.21,269.04,"25,088","25,088","51,418","100,352","100,352","101,663","101,388",0,"100,352","100,652","11,499",54.76,6.26,"100,652","11,499"
84,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[29901] python3.8,"  784,    1,    1","  256,    1,    1","20,575",0.02,"8,845.35",2.16,"1,298,304",1.24,256,784,23.49,0.00,198.94,2.41,146.14,"54,637","18,816","74,482","102,557","75,264","108,697","100,675","32,156","100,352","101,387","2,376",33.00,0.77,"101,387","2,376"
85,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[29901] python3.8," 4096,    1,    1","   32,    8,    1","113,018",0.08,"54,995",2.70,"10,086,372",1.35,256,"4,096",33.19,0.00,10.93,1.52,18.22,"22,129","29,338","53,768","28,467","47,385","60,805","29,172","11,978","25,088","28,044",0,1.66,0,"28,044",0
86,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"  128,    1,    1","   64,    1,    1","4,695",0.00,"1,266.53",0.64,"55,296",1.02,64,128,4.58,0.00,28.44,0.13,28.44,"1,024","1,024","2,794","4,096","4,096","8,802","1,311","3,584",512,651,0,0.93,0,651,0
87,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[29901] python3.8,"   32,    1,    5","  256,    1,    1","2,320,144",1.70,"1,085,050.65",1.76,"129,737,520",1.36,256,160,32.78,0.50,292.61,0.66,0.39,"6,092,279","5,280","6,136,997","15,555,676","20,640","3,963,028","12,992,187","3,935,999","12,912,134","12,987,853","18,135",37.49,0.05,"12,987,853","18,135"
88,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"  128,    1,    1","   64,    1,    1","3,605",0.00,772.19,0.14,"7,168",1.16,64,128,0.84,0.00,42.23,0.13,42.23,"1,024","1,024","2,578","4,096","4,096","4,857","4,396",0,"4,096","4,112",0,7.65,0,"4,112",0
89,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[29901] python3.8,"  128,    1,    1","  256,    1,    1","4,661",0.00,"1,271.03",1.18,"102,400",1.14,256,128,8.39,0.00,32.25,0.16,40.31,"1,024","1,280","2,920","4,096","5,120","6,173","4,128",0,"4,096","4,792",0,6.86,0,"4,792",0
90,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"  128,    1,    1","   64,    1,    1","4,668",0.00,"1,266.09",0.64,"55,296",1.03,64,128,4.60,0.00,29.05,0.13,29.05,"1,024","1,024","2,662","4,096","4,096","8,723",643,"3,584",512,515,0,0.74,0,515,0
91,gemmSN_TN_kernel,"void gemmSN_TN_kernel<float, (int)128, (int)16, (int)2, (int)4, (int)8, (int)9, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T1>)",[29901] python3.8,"  512,    1,    1","  128,    1,    1","497,807",0.37,"235,795.76",0.98,"15,738,880",1.36,128,512,38.03,0.13,364.20,0.33,0.90,"1,206,616","10,363","1,225,950","4,165,192","10,406","2,074,564","2,108,134","2,063,764","2,107,556","2,117,830","4,467",28.50,0.06,"2,117,830","4,467"
92,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[29901] python3.8,"  128,    1,    1","   64,    1,    1","3,524",0.00,763.88,0.14,"7,168",1.12,64,128,0.86,0.00,41.80,0.13,41.80,"1,024","1,024","2,458","4,096","4,096","4,857","4,244",0,"4,096","4,124",0,7.86,0,"4,124",0
93,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[29901] python3.8,"  128,    1,    1","  256,    1,    1","4,690",0.00,"1,275.88",1.18,"102,400",1.15,256,128,8.34,0.00,32.25,0.16,40.31,"1,024","1,280","3,298","4,096","5,120","6,197","4,314",0,"4,096","4,700",0,6.75,0,"4,700",0
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[29901] python3.8,"   32,    1,    1","   64,    1,    1","4,131",0.00,"1,550.88",0.13,"13,538",0.93,64,32,1.27,0.00,7.25,0.03,7.25,357,250,"1,282","1,000","1,000","7,189",241,889,126,249,0,0.40,0,249,0
95,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[29901] python3.8,"    8,    1,    4","  256,    1,    1","104,631",0.08,"46,336.91",1.74,"5,471,488",1.35,256,32,29.84,0.02,226.33,0.13,1.66,"136,192","1,386","138,626","544,768","4,000","34,042","519,555","28,672","516,096","524,463","78,018",33.60,5.00,"524,463","78,018"
96,splitKreduce_kernel,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *)",[29901] python3.8,"   63,    1,    1","  128,    1,    1","4,724",0.00,"1,148.62",0.31,"24,334",1.12,128,63,2.00,0.00,38.17,0.03,7.63,"1,250",250,"2,119","5,000","1,000","1,959","5,107",0,"5,000","5,251",20,7.43,0.03,"5,251",20
