ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
46,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[32394] python3.8,"25088,    1,    1","  256,    1,    1","2,892,791",2.12,"255,168.85",2.39,"41,545,728",1.36,256,"25,088",5.28,0.10,49.01,77.07,36.29,"1,408,046","602,112","2,067,650","3,253,877","2,408,448","2,830,938","3,240,259","420,426","3,211,264","3,401,833","2,334,481",7.88,5.41,"3,401,833","2,334,481"
47,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32394] python3.8,"    8,  256,    1","  256,    1,    1","1,129,590",0.83,"98,781.37",1.44,"9,691,136",1.37,256,"2,048",3.94,0.05,55.90,57.80,70.03,"599,779","660,105","1,298,277","1,441,682","1,806,336","2,627,029","842,997","820,785","802,816","876,821","1,724,279",5.20,10.22,"876,821","1,724,279"
48,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32394] python3.8,"    8,   64,    1","   32,    8,    1","223,654",0.17,"19,236.41",0.96,"1,253,376",1.34,256,512,3.51,0.00,28.25,18.87,112.99,"36,864","147,456","184,861","147,456","589,824","591,063","152,282",0,"147,456","151,218","501,384",4.53,15.01,"151,218","501,384"
49,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[32394] python3.8,"   13,    4,   36","  256,    1,    1","22,016,226",16.06,"1,929,987.47",2.23,"292,511,232",1.37,256,"1,872",8.24,0.48,29.68,115.61,7.20,"9,472,622","903,168","10,846,338","14,891,630","3,612,672","16,407,735","3,331,449","12,790,087","2,396,368","3,322,473","3,530,083",1.01,1.07,"3,322,473","3,530,083"
50,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32394] python3.8,"    8,  512,    1","  256,    1,    1","1,565,266",1.15,"137,705.41",2.15,"20,114,432",1.36,256,"4,096",4.73,0.12,100.37,66.06,57.35,"1,393,880","966,904","2,394,210","3,612,672","2,064,384","2,065,720","3,658,431",0,"3,612,672","3,676,793","1,628,628",15.73,6.97,"3,676,793","1,628,628"
51,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"50176,    1,    1","   64,    1,    1","1,880,896",1.38,"165,794.68",2.76,"31,109,120",1.36,64,"50,176",6.09,0.05,37.53,51.38,37.25,"413,700","401,408","851,093","1,617,924","1,605,632","1,619,320","1,681,754","12,258","1,605,696","1,678,344","1,516,980",5.98,5.40,"1,678,344","1,516,980"
52,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"50176,    1,    1","   64,    1,    1","764,933",0.56,"68,252.24",0.61,"2,809,856",1.35,64,"50,176",1.55,0.05,90.99,51.38,90.99,"401,408","401,408","820,647","1,605,632","1,605,632","1,606,787","1,624,448",0,"1,605,632","1,650,356","1,516,628",14.45,13.28,"1,650,356","1,516,628"
53,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32394] python3.8,"    8,  512,    1","  256,    1,    1","2,295,980",1.66,"198,966.46",1.43,"19,382,272",1.38,256,"4,096",3.88,0.09,55.58,115.61,69.62,"1,199,546","1,320,286","2,522,557","2,884,435","3,612,672","5,256,812","1,821,861","1,642,399","1,605,632","1,770,407","3,531,480",5.16,10.30,"1,770,407","3,531,480"
54,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32394] python3.8,"   16,   64,    1","   32,    8,    1","436,203",0.32,"38,218.88",0.96,"2,506,752",1.37,256,"1,024",3.60,0.01,29.67,37.75,118.68,"73,728","294,912","376,789","294,912","1,179,648","1,180,741","309,610",0,"294,912","330,250","1,091,774",5.07,16.76,"330,250","1,091,774"
55,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[32394] python3.8,"   13,    4,   36","  256,    1,    1","42,596,074",31.20,"3,757,884.72",2.24,"571,903,488",1.37,256,"1,872",8.49,0.95,30.55,115.61,3.71,"18,946,729","903,168","20,682,115","29,784,745","3,612,672","29,005,497","6,736,625","25,369,407","4,946,052","6,715,958","3,560,862",1.06,0.56,"6,715,958","3,560,862"
56,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32394] python3.8,"    8,  512,    1","  256,    1,    1","1,568,126",1.15,"138,287.78",2.14,"20,114,432",1.36,256,"4,096",4.72,0.12,100.12,66.06,57.21,"1,393,861","966,600","2,389,827","3,612,672","2,064,384","2,065,388","3,616,113",0,"3,612,672","3,679,525","1,621,303",15.72,6.93,"3,679,525","1,621,303"
57,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"50176,    1,    1","   64,    1,    1","1,880,253",1.38,"165,775.85",2.76,"31,109,120",1.36,64,"50,176",6.09,0.05,37.51,51.38,37.23,"413,699","401,408","855,646","1,617,924","1,605,632","1,623,909","1,704,920","12,258","1,605,696","1,626,048","1,517,213",5.79,5.40,"1,626,048","1,517,213"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"50176,    1,    1","   64,    1,    1","766,606",0.56,"67,598.38",0.61,"2,809,856",1.36,64,"50,176",1.54,0.05,91.37,51.38,91.37,"401,408","401,408","826,960","1,605,632","1,605,632","1,607,071","1,607,852",0,"1,605,632","1,642,944","1,595,221",14.35,13.94,"1,642,944","1,595,221"
59,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32394] python3.8,"    8,  512,    1","  256,    1,    1","2,271,751",1.67,"199,248.16",1.43,"19,382,272",1.36,256,"4,096",3.92,0.09,55.22,115.61,69.16,"1,199,713","1,317,299","2,574,551","2,884,025","3,612,672","5,256,051","1,671,403","1,640,269","1,605,632","1,699,305","3,531,429",5.01,10.41,"1,699,305","3,531,429"
60,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32394] python3.8,"   16,   64,    1","   32,    8,    1","436,982",0.32,"37,968.19",0.97,"2,506,752",1.37,256,"1,024",3.59,0.01,29.63,37.75,118.52,"73,728","294,912","373,261","294,912","1,179,648","1,180,654","333,494",0,"294,912","301,186","1,091,613",4.62,16.73,"301,186","1,091,613"
61,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[32394] python3.8,"   13,    4,   36","  256,    1,    1","42,595,624",31.20,"3,754,707.79",2.24,"571,903,488",1.37,256,"1,872",8.49,0.95,30.55,115.61,3.71,"18,946,660","903,168","20,745,415","29,784,680","3,612,672","29,035,215","6,694,196","25,415,843","4,940,396","6,724,133","3,559,620",1.06,0.56,"6,724,133","3,559,620"
62,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32394] python3.8,"    8,  512,    1","  256,    1,    1","1,571,839",1.15,"137,943.54",2.14,"20,114,432",1.36,256,"4,096",4.71,0.12,100.38,66.06,57.36,"1,392,763","966,991","2,422,695","3,612,672","2,064,384","2,065,389","3,630,993",0,"3,612,672","3,702,407","1,550,605",15.78,6.61,"3,702,407","1,550,605"
63,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"50176,    1,    1","   64,    1,    1","1,879,903",1.38,"165,800.88",2.76,"31,109,120",1.36,64,"50,176",6.09,0.05,37.52,51.38,37.24,"413,694","401,408","852,963","1,617,922","1,605,632","1,618,970","1,754,256","12,261","1,605,696","1,682,592","1,518,156",6.00,5.41,"1,682,592","1,518,156"
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"50176,    1,    1","   64,    1,    1","774,420",0.57,"67,403.53",0.61,"2,809,856",1.36,64,"50,176",1.53,0.05,90.16,51.38,90.16,"401,408","401,408","811,281","1,605,632","1,605,632","1,606,989","1,634,000",0,"1,605,632","1,610,688","1,516,819",13.93,13.12,"1,610,688","1,516,819"
65,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32394] python3.8,"    8,  512,    1","  256,    1,    1","2,257,319",1.66,"199,945.69",1.43,"19,382,272",1.36,256,"4,096",3.94,0.09,55.61,115.61,69.66,"1,199,374","1,321,918","2,567,891","2,884,569","3,612,672","5,260,754","1,706,517","1,641,925","1,605,632","1,748,877","3,531,184",5.19,10.48,"1,748,877","3,531,184"
66,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32394] python3.8,"   16,   64,    1","   32,    8,    1","433,274",0.32,"38,017.68",0.97,"2,506,752",1.35,256,"1,024",3.62,0.01,29.43,37.75,117.72,"73,728","294,912","378,169","294,912","1,179,648","1,180,885","317,780",0,"294,912","311,660","1,168,951",4.82,18.07,"311,660","1,168,951"
67,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[32394] python3.8,"   13,    4,   36","  256,    1,    1","42,619,787",31.23,"3,758,399.85",2.24,"571,903,488",1.36,256,"1,872",8.49,0.95,30.52,115.61,3.70,"18,946,694","903,168","20,736,548","29,784,710","3,612,672","28,998,459","6,730,097","25,358,800","4,948,780","6,761,109","3,630,388",1.06,0.57,"6,761,109","3,630,388"
68,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32394] python3.8,"    8,  512,    1","  256,    1,    1","1,566,197",1.15,"137,791.88",2.15,"20,114,432",1.36,256,"4,096",4.73,0.12,100.26,66.06,57.29,"1,393,542","966,883","2,396,007","3,612,672","2,064,384","2,065,609","3,639,231",0,"3,612,672","3,636,479","1,549,634",15.55,6.63,"3,636,479","1,549,634"
69,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"50176,    1,    1","   64,    1,    1","1,881,879",1.38,"165,729.22",2.76,"31,109,120",1.36,64,"50,176",6.09,0.05,37.53,51.38,37.25,"413,701","401,408","852,513","1,617,925","1,605,632","1,619,353","1,679,184","12,259","1,605,696","1,632,264","1,591,139",5.81,5.66,"1,632,264","1,591,139"
70,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"50176,    1,    1","   64,    1,    1","771,981",0.56,"68,032.62",0.61,"2,809,856",1.37,64,"50,176",1.53,0.05,91.39,51.38,91.39,"401,408","401,408","830,668","1,605,632","1,605,632","1,606,988","1,606,498",0,"1,605,632","1,620,132","1,588,756",14.06,13.78,"1,620,132","1,588,756"
71,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[32394] python3.8,"12544,    1,    1","  256,    1,    1","1,418,232",1.04,"124,520.69",2.45,"20,772,864",1.36,256,"12,544",5.39,0.05,50.28,38.54,37.06,"859,437","301,056","1,226,341","1,633,403","1,204,224","1,522,102","1,739,586","317,764","1,605,632","1,665,735","1,130,609",7.87,5.34,"1,665,735","1,130,609"
72,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32394] python3.8,"    2,  512,    1","  256,    1,    1","586,842",0.43,"52,173.50",1.45,"5,128,192",1.35,256,"1,024",4.07,0.01,30.59,37.75,87.27,"178,259","294,912","486,587","413,520","1,179,648","1,242,082","405,475","61,702","401,408","403,185","1,163,632",4.60,13.28,"403,185","1,163,632"
73,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32394] python3.8,"   16,   64,    1","   32,    8,    1","431,571",0.32,"38,136.91",0.97,"2,506,752",1.33,256,"1,024",3.63,0.01,29.12,37.75,116.47,"73,728","294,912","369,077","294,912","1,179,648","1,181,202","315,346",0,"294,912","295,308","1,129,638",4.58,17.53,"295,308","1,129,638"
74,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32394] python3.8,"    4,    8,   36","  128,    1,    1","13,163,505",9.64,"1,159,869",2.27,"178,983,936",1.36,128,"1,152",8.46,0.45,46.95,37.75,3.91,"7,074,718","294,912","7,621,246","14,151,713","1,179,648","13,568,542","2,874,011","12,381,999","2,359,296","2,850,521","1,122,664",1.45,0.57,"2,850,521","1,122,664"
75,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32394] python3.8,"    2,  512,    1","  256,    1,    1","384,136",0.28,"33,635.51",2.24,"5,120,000",1.35,256,"1,024",4.91,0.04,133.05,14.67,51.70,"294,912","199,945","504,110","1,179,648","458,305","459,279","1,182,991",0,"1,179,648","1,180,353","356,861",20.58,6.22,"1,180,353","356,861"
76,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"12544,    1,    1","   64,    1,    1","473,191",0.35,"41,525.69",2.75,"7,777,280",1.36,64,"12,544",6.05,0.01,37.53,12.85,36.90,"107,228","100,352","225,450","408,325","401,408","409,747","420,248","6,835","401,472","424,032","387,895",6.00,5.49,"424,032","387,895"
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"12544,    1,    1","   64,    1,    1","189,698",0.14,"16,541.25",0.62,"702,464",1.31,64,"12,544",1.56,0.01,89.12,12.85,89.12,"100,352","100,352","205,041","401,408","401,408","402,428","406,572",0,"401,408","410,056","313,890",14.48,11.08,"410,056","313,890"
78,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32394] python3.8,"    2,  512,    1","  256,    1,    1","588,912",0.43,"51,799.34",1.46,"5,128,192",1.37,256,"1,024",4.06,0.01,30.75,37.75,87.70,"177,891","294,912","473,965","413,474","1,179,648","1,242,735","427,781","61,836","401,408","424,301","1,168,230",4.83,13.29,"424,301","1,168,230"
79,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32394] python3.8,"   16,   64,    1","   32,    8,    1","433,357",0.32,"38,283.51",0.96,"2,506,752",1.35,256,"1,024",3.62,0.01,29.37,37.75,117.47,"73,728","294,912","369,317","294,912","1,179,648","1,180,655","331,406",0,"294,912","332,546","1,092,441",5.14,16.89,"332,546","1,092,441"
80,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32394] python3.8,"    4,    8,   36","  128,    1,    1","13,164,544",9.64,"1,160,519.22",2.27,"178,983,936",1.36,128,"1,152",8.46,0.45,46.97,37.75,3.92,"7,074,524","294,912","7,691,413","14,151,392","1,179,648","13,565,469","3,046,265","12,382,012","2,359,296","2,877,407","1,198,843",1.46,0.61,"2,877,407","1,198,843"
81,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32394] python3.8,"    2,  512,    1","  256,    1,    1","384,180",0.28,"33,628.56",2.24,"5,120,000",1.36,256,"1,024",4.91,0.04,133.69,14.67,51.95,"294,912","200,002","498,996","1,179,648","458,288","459,347","1,193,465",0,"1,179,648","1,205,417","355,873",21.02,6.20,"1,205,417","355,873"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"12544,    1,    1","   64,    1,    1","473,339",0.35,"41,505.09",2.76,"7,777,280",1.36,64,"12,544",6.05,0.01,37.62,12.85,36.99,"107,031","100,352","216,853","408,141","401,408","409,341","414,872","6,575","401,472","475,744","312,672",6.73,4.42,"475,744","312,672"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"12544,    1,    1","   64,    1,    1","190,455",0.15,"16,558.06",0.62,"702,464",1.30,64,"12,544",1.55,0.01,88.03,12.85,88.03,"100,352","100,352","201,263","401,408","401,408","402,325","401,744",0,"401,408","411,466","312,852",14.47,11.00,"411,466","312,852"
84,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32394] python3.8,"    2,  512,    1","  256,    1,    1","596,957",0.44,"52,112.71",1.45,"5,128,192",1.37,256,"1,024",4.00,0.01,30.39,37.75,86.75,"177,971","294,912","473,422","413,300","1,179,648","1,242,844","440,897","61,840","401,408","443,939","1,092,908",4.98,12.26,"443,939","1,092,908"
85,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32394] python3.8,"   16,   64,    1","   32,    8,    1","439,046",0.32,"37,663.46",0.98,"2,506,752",1.38,256,"1,024",3.57,0.01,29.78,37.75,119.13,"73,728","294,912","382,398","294,912","1,179,648","1,181,730","354,594",0,"294,912","300,338","1,091,452",4.58,16.65,"300,338","1,091,452"
86,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32394] python3.8,"    4,    8,   36","  128,    1,    1","13,161,578",9.64,"1,160,583.81",2.27,"178,983,936",1.36,128,"1,152",8.46,0.45,46.96,37.75,3.91,"7,074,718","294,912","7,615,497","14,151,649","1,179,648","13,563,032","2,851,963","12,382,223","2,359,296","2,836,729","1,120,884",1.44,0.57,"2,836,729","1,120,884"
87,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32394] python3.8,"    2,  512,    1","  256,    1,    1","386,003",0.28,"33,553.68",2.24,"5,120,000",1.36,256,"1,024",4.89,0.04,133.57,14.66,51.89,"294,912","199,905","505,178","1,179,648","458,288","459,318","1,182,873",0,"1,179,648","1,197,383","433,970",20.78,7.53,"1,197,383","433,970"
88,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"12544,    1,    1","   64,    1,    1","472,848",0.35,"41,485.69",2.76,"7,777,280",1.36,64,"12,544",6.06,0.01,37.63,12.85,37.01,"106,987","100,352","216,482","408,100","401,408","409,240","419,424","6,811","401,472","401,472","312,511",5.69,4.43,"401,472","312,511"
89,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"12544,    1,    1","   64,    1,    1","191,097",0.14,"16,554.10",0.62,"702,464",1.33,64,"12,544",1.55,0.01,89.54,12.85,89.54,"100,352","100,352","205,214","401,408","401,408","402,445","404,342",0,"401,408","403,296","312,739",14.14,10.96,"403,296","312,739"
90,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[32394] python3.8,"    2,  512,    1","  256,    1,    1","595,767",0.43,"51,988.56",1.45,"5,128,192",1.38,256,"1,024",4.01,0.01,30.62,37.75,87.34,"177,739","294,912","489,173","413,468","1,179,648","1,244,456","423,017","61,750","401,408","425,161","1,169,471",4.78,13.15,"425,161","1,169,471"
91,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[32394] python3.8,"   16,   64,    1","   32,    8,    1","434,609",0.32,"37,913.09",0.97,"2,506,752",1.35,256,"1,024",3.61,0.01,29.38,37.75,117.51,"73,728","294,912","377,137","294,912","1,179,648","1,180,832","300,930",0,"294,912","300,526","1,167,887",4.63,18.00,"300,526","1,167,887"
92,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[32394] python3.8,"    4,    8,   36","  128,    1,    1","13,153,628",9.64,"1,160,115.74",2.27,"178,983,936",1.36,128,"1,152",8.47,0.45,46.95,37.75,3.91,"7,074,668","294,912","7,680,730","14,151,635","1,179,648","13,562,998","3,032,673","12,382,053","2,359,296","2,858,333","1,198,764",1.46,0.61,"2,858,333","1,198,764"
93,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[32394] python3.8,"    2,  512,    1","  256,    1,    1","385,067",0.28,"33,536.72",2.25,"5,120,000",1.35,256,"1,024",4.90,0.04,132.54,14.67,51.50,"294,912","199,823","495,589","1,179,648","458,220","459,525","1,191,463",0,"1,179,648","1,186,857","355,421",20.64,6.18,"1,186,857","355,421"
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[32394] python3.8,"12544,    1,    1","   64,    1,    1","474,434",0.35,"41,477.66",2.76,"7,777,280",1.37,64,"12,544",6.04,0.01,37.69,12.85,37.06,"107,036","100,352","225,939","408,149","401,408","409,374","403,614","6,677","401,472","420,624","312,647",5.94,4.41,"420,624","312,647"
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[32394] python3.8,"12544,    1,    1","   64,    1,    1","191,901",0.14,"16,535.76",0.62,"702,464",1.33,64,"12,544",1.54,0.01,89.16,12.85,89.16,"100,352","100,352","202,499","401,408","401,408","402,934","411,678",0,"401,408","413,092","312,716",14.42,10.91,"413,092","312,716"
