ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Mbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
49,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25499] python3.8,"  196,    1,    1","    8,    8,    1","44,429",33.09,"18,061.35",1.61,"1,976,072",1.33,64,196,19.46,4.73,142.98,3.21,97.05,"79,767","37,625","116,703","150,058","100,352","137,869","113,976","34,761","113,472","113,552",0,17.14,0,"113,552",0
50,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,188",2.91,19,0.05,65,1.09,64,1,0.01,0.00,0.01,0.00,0.01,1,1,230,1,1,462,46,0,2,138,0,0.29,0,138,0
51,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"   32,    1,    1","  512,    1,    1","11,523",8.74,"4,241.28",1.17,"338,016",1.31,512,32,11.16,0.81,92.37,0.81,92.37,"9,230","7,219","17,512","25,216","25,216","26,641","25,618",120,"25,104","25,266",0,14.60,0,"25,266",0
52,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"    7,    1,    1","  128,    1,    1","2,898",2.72,102.84,0.28,"1,979",1.07,128,7,0.27,0,0,0.00,1.84,0,46,244,0,156,704,1,0,0,113,0,0.26,0,113,0
53,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25499] python3.8,"   49,    3,    1","  128,    1,    1","43,077",32.64,"17,822.50",1.80,"2,182,656",1.30,128,147,22.38,3.33,102.14,4.82,147.58,"55,376","53,872","111,431","104,088","150,528","230,232","27,038","78,494","25,994","27,922","144,472",4.34,22.45,"27,922","144,472"
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,228",2.88,19.09,0.05,65,1.12,64,1,0.01,0.00,0.01,0.00,0.01,1,1,208,1,1,446,6,0,2,514,0,1.07,0,514,0
55,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  192,    1,    1","  512,    1,    1","37,572",29.31,"16,508.65",1.81,"2,028,096",1.27,512,192,20.65,4.84,165.07,4.84,165.17,"55,726","46,017","103,243","151,197","151,296","153,343","150,660",621,"150,624","151,234","134,067",26.96,23.90,"151,234","134,067"
56,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 4704,    1,    1","   64,    1,    1","19,558",20.22,"11,600.12",0.38,"301,056",0.96,64,"4,704",7.16,4.82,238.18,4.82,238.18,"37,632","37,632","76,732","150,528","150,528","151,901","151,052",0,"150,528","151,300","61,656",51.71,21.07,"151,300","61,656"
57,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25499] python3.8," 1176,    1,    1"," 1024,    1,    1","122,253",90.43,"55,071.97",2.00,"7,488,768",1.35,"1,024","1,176",22.63,5.24,57.89,4.82,53.27,"64,084","37,632","105,195","163,544","150,528","184,172","158,415","31,704","150,744","156,331","69,913",8.56,3.83,"156,331","69,913"
58,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,147",4.16,19.53,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,596,1,1,430,190,0,2,110,0,0.23,0,110,0
59,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  192,    1,    1","  512,    1,    1","37,324",31.14,"18,515.15",1.61,"2,028,096",1.19,512,192,20.78,4.84,155.40,4.84,155.49,"55,661","45,415","102,908","151,201","151,296","157,062","152,170",622,"150,624","151,034","63,454",27.08,11.38,"151,034","63,454"
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 4704,    1,    1","   64,    1,    1","19,567",20.48,"8,524.15",0.52,"301,056",0.94,64,"4,704",7.16,4.82,235.20,4.82,235.20,"37,632","37,632","76,712","150,528","150,528","153,399","151,556",0,"150,528","150,916","61,664",51.49,21.04,"150,916","61,664"
61,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25499] python3.8,"  196,    1,    1","    8,    8,    1","56,270",41.63,"23,274.13",1.63,"2,578,184",1.34,64,196,20.32,6.41,153.99,3.21,77.13,"112,255","37,734","150,286","205,973","100,352","155,612","158,568","54,365","151,296","152,056","1,061",18.10,0.13,"152,056","1,061"
62,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,129",2.91,18.56,0.05,65,1.07,64,1,0.01,0.00,0.01,0.00,0.01,1,1,155,1,1,445,6,0,2,6,0,0.01,0,6,0
63,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"   32,    1,    1","  512,    1,    1","11,461",9.47,"4,201.16",1.18,"338,016",1.20,512,32,11.21,0.81,85.19,0.81,85.19,"9,057","7,176","17,185","25,216","25,216","29,678","26,378",120,"25,104","25,418",0,14.84,0,"25,418",0
64,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[25499] python3.8,"  784,    1,    1","   64,    1,    1","10,418",6.27,"2,436.07",0.22,"36,064",1.65,64,784,2.22,1.61,256,0.80,128,"12,544","6,272","20,392","50,176","25,088","26,373","50,182",0,"50,176","50,380",0,32.47,0,"50,380",0
65,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"    7,    1,    1","  128,    1,    1","2,912",3.94,102.63,0.28,"1,979",0.74,128,7,0.27,0,0,0.00,1.27,0,46,250,0,156,"1,248",57,0,0,279,0,0.64,0,279,0
66,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25499] python3.8,"   49,    3,    1","  128,    1,    1","43,556",32.32,"17,544.68",1.83,"2,182,656",1.33,128,147,22.13,3.33,102.99,4.82,149.04,"55,721","53,779","112,757","104,403","150,528","230,443","26,020","78,630","25,954","27,054","143,265",4.15,22.00,"27,054","143,265"
67,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,127",2.85,19.26,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,184,1,1,446,310,0,2,6,0,0.01,0,6,0
68,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  192,    1,    1","  512,    1,    1","36,944",29.95,"18,474.87",1.61,"2,028,096",1.22,512,192,21.01,4.84,161.55,4.84,161.64,"55,825","44,971","102,573","151,197","151,296","157,852","152,672",632,"150,624","151,822","63,074",27.51,11.43,"151,822","63,074"
69,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 4704,    1,    1","   64,    1,    1","26,066",17.79,"8,465.79",0.52,"301,056",1.46,64,"4,704",5.34,4.82,270.73,4.82,270.73,"37,632","37,632","76,216","150,528","150,528","151,815","150,732",0,"150,528","151,780","136,090",38.95,34.93,"151,780","136,090"
70,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25499] python3.8," 1176,    1,    1"," 1024,    1,    1","120,862",89.31,"54,741.10",2.01,"7,488,768",1.35,"1,024","1,176",22.91,5.23,58.61,4.82,53.93,"64,167","37,632","119,805","163,592","150,528","184,022","150,935","31,683","150,744","150,817","69,907",8.36,3.88,"150,817","69,907"
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,229",2.85,18.63,0.05,65,1.13,64,1,0.01,0.00,0.01,0.00,0.01,1,1,164,1,1,430,182,0,2,350,16,0.73,0.03,350,16
72,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  192,    1,    1","  512,    1,    1","41,461",28.70,"17,345.72",1.72,"2,028,096",1.43,512,192,18.67,4.84,168.57,4.84,168.67,"55,884","45,331","102,168","151,206","151,296","153,325","151,914",626,"150,624","151,660","63,050",24.47,10.17,"151,660","63,050"
73,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 4704,    1,    1","   64,    1,    1","19,277",20.38,"8,504.87",0.52,"301,056",0.93,64,"4,704",7.26,4.82,236.31,4.82,236.31,"37,632","37,632","76,324","150,528","150,528","151,855","150,884",0,"150,528","150,764","61,504",52.26,21.32,"150,764","61,504"
74,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25499] python3.8,"  196,    1,    1","    8,    8,    1","54,805",41.70,"23,740.88",1.60,"2,578,184",1.30,64,196,20.86,6.43,154.28,3.21,77.02,"111,334","37,693","148,119","205,067","100,352","158,864","172,744","51,920","151,296","152,936",931,18.69,0.11,"152,936",931
75,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,164",2.85,18.94,0.05,65,1.11,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,445,6,0,2,62,0,0.13,0,62,0
76,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"   32,    1,    1","  512,    1,    1","11,404",9.44,"4,181.74",1.19,"338,016",1.20,512,32,11.27,0.81,85.48,0.81,85.48,"9,186","7,184","17,072","25,216","25,216","26,697","25,250",120,"25,104","25,394",0,14.87,0,"25,394",0
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[25499] python3.8,"  784,    1,    1","   64,    1,    1","7,044",6.11,"2,471.66",0.21,"36,064",1.15,64,784,3.29,1.61,262.70,0.80,131.35,"12,544","6,272","20,056","50,176","25,088","26,343","50,198",0,"50,176","51,100",0,48.45,0,"51,100",0
78,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"    7,    1,    1","  128,    1,    1","2,903",4.10,102.62,0.28,"1,979",0.71,128,7,0.27,0,0,0.00,1.22,0,46,368,0,156,700,345,0,0,89,0,0.20,0,89,0
79,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25499] python3.8,"   49,    3,    1","  128,    1,    1","44,740",32.38,"17,502.66",1.83,"2,182,656",1.36,128,147,21.52,3.33,102.84,4.82,148.74,"55,297","53,936","110,600","103,850","150,528","230,521","26,162","78,307","25,986","27,910","67,090",4.17,10.03,"27,910","67,090"
80,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,161",2.88,18.99,0.05,65,1.10,64,1,0.01,0.00,0.01,0.00,0.01,1,1,204,1,1,438,118,0,2,118,0,0.25,0,118,0
81,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  192,    1,    1","  512,    1,    1","39,998",29.12,"16,580.56",1.80,"2,028,096",1.36,512,192,19.40,4.84,166.15,4.84,166.26,"55,672","46,225","103,861","151,208","151,296","153,354","151,850",629,"150,624","150,628","62,786",25.19,10.50,"150,628","62,786"
82,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 4704,    1,    1","   64,    1,    1","19,354",17.70,"8,547.34",0.52,"301,056",1.08,64,"4,704",7.24,4.82,272.20,4.82,272.20,"37,632","37,632","76,374","150,528","150,528","151,879","150,764",0,"150,528","150,532","62,232",51.99,21.49,"150,532","62,232"
83,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25499] python3.8,"  294,    1,    1"," 1024,    1,    1","46,488",36.58,"20,318.50",1.36,"1,872,192",1.26,"1,024",294,14.94,4.93,134.88,1.20,32.92,"81,399","9,408","93,286","154,056","37,632","72,039","150,751","31,725","150,744","150,785","3,263",21.74,0.47,"150,785","3,263"
84,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,145",4.22,19.94,0.05,65,0.74,64,1,0.01,0.00,0.01,0.00,0.01,1,1,452,1,1,460,"1,186",0,2,"1,352",0,2.89,0,"1,352",0
85,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  192,    1,    1","  512,    1,    1","21,444",14.75,"8,181.57",1.83,"1,018,368",1.44,512,192,18.00,1.24,84.29,1.30,88.08,"17,361","14,229","32,893","38,857","40,608","47,771","37,770","5,929","37,728","38,180",0,11.92,0,"38,180",0
86,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 1176,    1,    1","   64,    1,    1","6,428",5.44,"2,161.76",0.51,"75,264",1.17,64,"1,176",5.42,1.20,221.36,1.20,221.36,"9,408","9,408","19,704","37,632","37,632","38,853","37,740",0,"37,632","37,876",0,39.35,0,"37,876",0
87,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[25499] python3.8,"   49,    2,    1","    8,    8,    1","31,561",24.42,"13,939.82",1.36,"1,289,092",1.28,64,98,18.14,4.58,187.49,1.84,75.16,"92,386","25,088","120,465","140,770","57,344","166,807","39,176","108,315","39,168","39,328",0,8.36,0,"39,328",0
88,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,151",4.16,19.60,0.05,65,0.76,64,1,0.01,0.00,0.01,0.00,0.01,1,1,340,1,1,459,626,0,2,"1,262",0,2.69,0,"1,262",0
89,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"   64,    1,    1","  512,    1,    1","8,931",6.78,"3,169.66",1.57,"339,456",1.31,512,64,14.67,0.42,61.58,0.43,63.78,"5,718","4,646","11,561","13,056","13,458","16,807","15,936","1,994","12,576","12,578",0,9.41,0,"12,578",0
90,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[25499] python3.8,"    2,    1,    1","  128,    1,    1","2,881",2.69,29.84,0.28,563,1.07,128,2,0.08,0,0,0.00,0.50,0,15,237,0,42,510,1,0,0,201,0,0.47,0,201,0
91,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[25499] python3.8,"   13,    6,    1","  128,    1,    1","42,110",32.16,"15,766.07",1.80,"1,925,664",1.30,128,78,23.38,3.83,119.20,2.68,83.48,"70,687","33,897","106,527","119,801","83,682","192,128","17,666","106,891","15,642","16,658","1,400",2.65,0.22,"16,658","1,400"
92,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","3,174",4.26,18.99,0.05,65,0.75,64,1,0.01,0.00,0.01,0.00,0.01,1,1,156,1,1,"1,002",6,0,2,106,0,0.22,0,106,0
93,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[25499] python3.8,"  384,    1,    1","  512,    1,    1","37,985",26.18,"15,561.10",1.92,"2,036,736",1.44,512,384,20.21,2.50,95.36,2.61,99.83,"34,704","28,938","65,032","77,979","81,722","95,139","75,762","12,078","75,456","75,818","1,391",13.38,0.25,"75,818","1,391"
94,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_scalar_kernel_impl(at::TensorIterator &, c10::Scalar, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8," 2352,    1,    1","   64,    1,    1","11,138",9.12,"3,647.26",0.61,"150,528",1.21,64,"2,352",6.27,2.41,264.08,2.41,264.08,"18,816","18,816","39,006","75,264","75,264","76,559","75,268",0,"75,264","75,820",35,45.49,0.02,"75,820",35
95,spatialDepthwiseConvolutionUpdateOutput,"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, (int)3>(THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)4, int, DefaultPtrTraits>, THCDeviceTensor<T1, (int)1, int, DefaultPtrTraits>, bool, T3, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",[25499] python3.8,"  588,    1,    1"," 1024,    1,    1","65,121",46.69,"27,675.91",1.99,"3,744,384",1.39,"1,024",588,21.29,2.62,56.21,2.41,51.59,"42,657","18,816","62,920","81,936","75,264","94,528","76,583","17,666","75,696","76,225",8,7.85,0.00,"76,225",8
96,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[25499] python3.8,"    1,    1,    1","   64,    1,    1","4,991",2.88,19.10,0.05,65,1.73,64,1,0.01,0.00,0.01,0.00,0.01,1,1,152,1,1,428,6,0,2,270,8,0.36,0.01,270,8
