ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8,"12544,    1,    1","   64,    1,    1","190,174",0.14,"16,620.56",0.62,"702,464",1.35,64,"12,544",1.55,0.01,91.06,12.85,91.06,"100,352","100,352","204,358","401,408","401,408","402,330","409,708",0,"401,408","408,126","312,553",14.37,11.01,"408,126","312,553"
49,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[2142] python3.8,"    4,  512,    1","  256,    1,    1","1,062,931",0.78,"91,349.18",1.56,"9,691,136",1.36,256,"2,048",4.18,0.02,29.63,57.80,73.93,"309,367","662,065","982,873","724,103","1,806,336","2,224,854","441,187","414,077","401,408","402,123","1,723,387",2.53,10.86,"402,123","1,723,387"
50,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[2142] python3.8,"   16,   64,    1","   32,    8,    1","430,197",0.32,"38,736.68",0.95,"2,506,752",1.36,256,"1,024",3.64,0.01,29.84,37.75,119.35,"73,728","294,912","377,331","294,912","1,179,648","1,180,933","310,094",0,"294,912","309,876","1,092,023",4.82,17.00,"309,876","1,092,023"
51,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[2142] python3.8,"    7,    4,   36","  256,    1,    1","23,016,425",16.86,"2,029,071.50",2.23,"307,948,032",1.37,256,"1,008",8.46,0.50,29.39,57.80,3.43,"10,352,729","579,157","11,395,924","15,481,760","1,806,336","14,905,796","3,922,721","13,085,540","2,986,072","3,927,870","1,748,084",1.14,0.51,"3,927,870","1,748,084"
52,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[2142] python3.8,"    4,  512,    1","  256,    1,    1","658,079",0.49,"57,994.93",2.26,"8,893,952",1.35,256,"2,048",4.97,0.06,118.97,16.52,33.99,"702,287","243,586","960,010","1,806,336","516,096","517,298","1,833,769",0,"1,806,336","1,829,777","370,028",18.62,3.77,"1,829,777","370,028"
53,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8,"12544,    1,    1","   64,    1,    1","472,721",0.35,"41,545.06",2.75,"7,777,280",1.36,64,"12,544",6.05,0.01,37.22,12.85,36.93,"103,424","100,352","210,799","404,481","401,408","405,934","420,852","3,042","401,472","413,330","313,662",5.86,4.44,"413,330","313,662"
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8,"12544,    1,    1","   64,    1,    1","189,702",0.14,"16,463.94",0.63,"702,464",1.35,64,"12,544",1.56,0.01,91.21,12.85,91.21,"100,352","100,352","201,262","401,408","401,408","402,630","407,872",0,"401,408","405,172","312,774",14.30,11.04,"405,172","312,774"
55,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[2142] python3.8,"    4,  512,    1","  256,    1,    1","1,065,514",0.78,"91,453.57",1.56,"9,691,136",1.37,256,"2,048",4.17,0.02,29.68,57.80,74.07,"310,109","659,623","977,816","723,818","1,806,336","2,221,802","401,413","414,935","401,408","447,989","1,800,955",2.82,11.32,"447,989","1,800,955"
56,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[2142] python3.8,"   16,   64,    1","   32,    8,    1","436,948",0.32,"38,228.41",0.96,"2,506,752",1.37,256,"1,024",3.59,0.01,29.61,37.75,118.45,"73,728","294,912","375,425","294,912","1,179,648","1,180,650","307,690",0,"294,912","309,490","1,091,602",4.74,16.73,"309,490","1,091,602"
57,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[2142] python3.8,"    7,    4,   36","  256,    1,    1","22,964,015",16.83,"2,027,448.97",2.23,"307,948,032",1.36,256,"1,008",8.48,0.50,29.44,57.80,3.44,"10,352,980","578,027","11,404,689","15,481,706","1,806,336","14,893,656","3,928,241","13,085,544","2,985,992","3,922,831","1,745,596",1.14,0.51,"3,922,831","1,745,596"
58,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[2142] python3.8,"    4,  512,    1","  256,    1,    1","657,151",0.49,"58,039.13",2.25,"8,893,952",1.35,256,"2,048",4.99,0.06,118.81,16.52,33.95,"701,584","243,607","952,671","1,806,336","516,096","517,169","1,822,803",0,"1,806,336","1,819,601","371,159",18.55,3.78,"1,819,601","371,159"
59,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8,"12544,    1,    1","   64,    1,    1","473,146",0.35,"41,507.79",2.76,"7,777,280",1.36,64,"12,544",6.05,0.01,37.29,12.85,37.01,"103,425","100,352","206,425","404,482","401,408","406,474","409,754","3,040","401,472","414,712","312,643",5.87,4.43,"414,712","312,643"
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8,"12544,    1,    1","   64,    1,    1","190,509",0.14,"16,498.29",0.63,"702,464",1.34,64,"12,544",1.55,0.01,90.12,12.85,90.12,"100,352","100,352","204,200","401,408","401,408","402,544","406,176",0,"401,408","404,362","313,107",14.22,11.01,"404,362","313,107"
61,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[2142] python3.8,"    4,  512,    1","  256,    1,    1","1,045,174",0.77,"91,360.85",1.56,"9,691,136",1.36,256,"2,048",4.25,0.02,30.11,57.80,75.15,"309,661","659,902","983,723","724,160","1,806,336","2,223,994","427,745","414,244","401,408","426,669","1,723,585",2.73,11.05,"426,669","1,723,585"
62,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[2142] python3.8,"   16,   64,    1","   32,    8,    1","432,415",0.32,"37,606.28",0.98,"2,506,752",1.35,256,"1,024",3.63,0.01,29.56,37.75,118.25,"73,728","294,912","376,039","294,912","1,179,648","1,180,773","313,938",0,"294,912","315,110","1,091,297",4.88,16.90,"315,110","1,091,297"
63,volta_sgemm_128x128_nn,volta_sgemm_128x128_nn,[2142] python3.8,"    7,    4,   36","  256,    1,    1","23,006,360",16.86,"2,026,621.79",2.23,"307,948,032",1.36,256,"1,008",8.47,0.50,29.38,57.80,3.43,"10,352,553","581,100","11,402,503","15,481,732","1,806,336","14,893,694","3,926,937","13,085,549","2,986,012","3,926,953","1,746,515",1.14,0.51,"3,926,953","1,746,515"
64,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[2142] python3.8,"    4,  512,    1","  256,    1,    1","657,999",0.49,"57,822.37",2.26,"8,893,952",1.35,256,"2,048",4.98,0.06,118.68,16.52,33.91,"701,940","243,593","957,780","1,806,336","516,096","518,531","1,827,465",0,"1,806,336","1,825,185","369,984",18.58,3.77,"1,825,185","369,984"
65,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8,"12544,    1,    1","   64,    1,    1","473,352",0.35,"41,526.62",2.75,"7,777,280",1.36,64,"12,544",6.05,0.01,37.26,12.85,36.98,"103,424","100,352","208,770","404,480","401,408","406,079","413,480","3,041","401,472","414,314","312,551",5.86,4.42,"414,314","312,551"
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8,"12544,    1,    1","   64,    1,    1","190,507",0.15,"16,550.31",0.62,"702,464",1.31,64,"12,544",1.55,0.01,88.51,12.85,88.51,"100,352","100,352","204,060","401,408","401,408","402,397","403,736",0,"401,408","408,392","312,892",14.36,11.00,"408,392","312,892"
67,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[2142] python3.8," 3136,    1,    1","  256,    1,    1","352,591",0.26,"30,948.15",2.47,"5,193,216",1.35,256,"3,136",5.42,0.01,49.91,9.63,36.80,"214,900","75,264","341,758","407,945","301,056","381,595","401,697","79,299","401,408","408,107","295,735",7.75,5.62,"408,107","295,735"
68,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[2142] python3.8,"   16,  128,    1","   32,    4,    1","289,472",0.21,"25,309.62",1.68,"2,883,584",1.36,128,"2,048",3.75,0.01,53.57,16.78,78.97,"252,271","131,072","390,898","354,634","524,288","685,651","303,436","160,489","294,912","302,244","438,413",6.99,10.14,"302,244","438,413"
69,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[2142] python3.8,"  128,    2,    1","  256,    1,    1","8,336,334",6.11,"728,723.19",1.81,"89,606,144",1.36,256,256,6.32,0.33,54.05,3.35,0.55,"3,360,551","32,560","3,524,172","10,321,920","104,632","1,779,211","9,207,679","1,672,378","8,752,830","9,001,993","102,204",7.23,0.08,"9,001,993","102,204"
70,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8," 3136,    1,    1","   64,    1,    1","121,248",0.09,"10,477.74",2.73,"1,944,320",1.36,64,"3,136",5.91,0.00,36.55,3.21,35.93,"26,782","25,088","54,948","102,073","100,352","103,345","106,944","1,678","100,416","103,096","11,995",5.70,0.66,"103,096","11,995"
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8," 3136,    1,    1","   64,    1,    1","45,744",0.04,"3,904.26",0.66,"175,616",1.25,64,"3,136",1.62,0.00,87.72,3.21,87.72,"25,088","25,088","50,636","100,352","100,352","101,143","100,612",0,"100,352","100,356","11,335",14.69,1.66,"100,356","11,335"
72,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[2142] python3.8,"   16,  128,    1","   32,    4,    1","288,274",0.21,"25,281.88",1.68,"2,883,584",1.36,128,"2,048",3.77,0.01,53.45,16.78,79.09,"251,216","131,072","384,612","354,236","524,288","685,151","304,700","160,189","294,912","302,570","437,427",7.03,10.16,"302,570","437,427"
73,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[2142] python3.8,"  128,    2,    1","  256,    1,    1","8,333,711",6.11,"728,824.04",1.81,"89,606,144",1.36,256,256,6.32,0.33,54.05,3.35,0.55,"3,360,455","32,609","3,543,925","10,321,920","104,649","1,779,319","8,997,213","1,672,501","8,754,230","9,301,145","102,308",7.48,0.08,"9,301,145","102,308"
74,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8," 3136,    1,    1","   64,    1,    1","120,617",0.09,"10,444.54",2.74,"1,944,320",1.35,64,"3,136",5.94,0.00,36.50,3.21,35.89,"26,817","25,088","53,262","102,109","100,352","103,119","105,360","1,709","100,416","104,728","12,146",5.82,0.67,"104,728","12,146"
75,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8," 3136,    1,    1","   64,    1,    1","44,744",0.04,"3,775.96",0.68,"175,616",1.24,64,"3,136",1.65,0.00,89.44,3.21,89.44,"25,088","25,088","51,456","100,352","100,352","100,949","117,388",0,"100,352","104,346","11,779",15.62,1.76,"104,346","11,779"
76,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[2142] python3.8,"   16,  128,    1","   32,    4,    1","287,974",0.21,"25,133.68",1.69,"2,883,584",1.35,128,"2,048",3.77,0.01,53.71,16.78,79.01,"252,748","131,072","388,594","357,427","524,288","682,742","314,628","160,031","294,912","304,062","437,938",7.07,10.19,"304,062","437,938"
77,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[2142] python3.8,"  128,    2,    1","  256,    1,    1","8,334,788",6.11,"728,881.65",1.81,"89,606,144",1.36,256,256,6.32,0.33,54.06,3.35,0.55,"3,360,513","32,583","3,517,684","10,321,920","104,665","1,778,119","9,246,449","1,672,523","8,751,074","9,002,111","102,082",7.23,0.08,"9,002,111","102,082"
78,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8," 3136,    1,    1","   64,    1,    1","120,751",0.09,"10,479.82",2.73,"1,944,320",1.35,64,"3,136",5.93,0.00,36.54,3.21,35.92,"26,834","25,088","57,430","102,119","100,352","108,289","109,164","1,653","100,416","102,746","13,152",5.70,0.73,"102,746","13,152"
79,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8," 3136,    1,    1","   64,    1,    1","45,343",0.04,"3,786.59",0.68,"175,616",1.23,64,"3,136",1.63,0.00,87.34,3.21,87.34,"25,088","25,088","55,689","100,352","100,352","100,979","100,468",0,"100,352","100,356","11,408",14.83,1.69,"100,356","11,408"
80,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[2142] python3.8,"   16,  128,    1","   32,    4,    1","287,364",0.21,"25,097.87",1.69,"2,883,584",1.35,128,"2,048",3.78,0.01,53.48,16.78,78.91,"251,666","131,072","387,920","356,607","524,288","685,775","303,971","158,211","294,912","304,922","437,806",7.11,10.20,"304,922","437,806"
81,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[2142] python3.8,"  128,    2,    1","  256,    1,    1","8,333,928",6.11,"728,788.35",1.81,"89,606,144",1.36,256,256,6.32,0.33,54.06,3.35,0.55,"3,360,452","32,576","3,634,161","10,321,920","104,663","1,779,182","9,028,137","1,673,182","8,753,188","9,040,999","174,223",7.27,0.14,"9,040,999","174,223"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8," 3136,    1,    1","   64,    1,    1","120,521",0.09,"10,472.13",2.73,"1,944,320",1.35,64,"3,136",5.94,0.00,36.50,3.21,35.89,"26,798","25,088","52,671","102,086","100,352","103,183","100,416","1,780","100,416","100,416","11,348",5.58,0.63,"100,416","11,348"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8," 3136,    1,    1","   64,    1,    1","49,242",0.04,"3,809.84",0.68,"175,616",1.38,64,"3,136",1.50,0.00,89.92,3.21,89.92,"25,088","25,088","51,614","100,352","100,352","101,119","103,268",0,"100,352","101,772","11,716",13.84,1.59,"101,772","11,716"
84,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[2142] python3.8,"  784,    1,    1","  256,    1,    1","88,539",0.07,"7,522.37",2.54,"1,298,304",1.33,256,784,5.40,0.00,49.17,2.41,36.24,"54,521","18,816","75,802","102,204","75,264","107,893","103,779","31,982","100,352","106,593","4,701",8.06,0.36,"106,593","4,701"
85,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[2142] python3.8," 4096,    1,    1","   32,    8,    1","620,124",0.46,"54,563.63",2.71,"10,070,316",1.36,256,"4,096",6.03,0.00,1.99,1.52,3.34,"21,994","29,485","60,636","28,312","47,525","62,530","45,558","11,699","25,088","51,388",0,0.56,0,"51,388",0
86,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8,"  128,    1,    1","   64,    1,    1","7,027",0.01,444.50,1.83,"55,296",1.11,64,128,3.00,0.00,10.51,0.13,20.69,504,"1,024","1,958","2,016","4,096","6,294",579,"1,536",512,739,0,0.70,0,739,0
87,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[2142] python3.8,"   32,    1,    4","  256,    1,    1","12,171,068",8.92,"1,048,055",1.81,"129,275,136",1.36,256,128,6.22,0.44,49.04,0.53,0.06,"3,416,832","4,224","3,636,335","13,665,024","16,512","674,713","13,639,739","653,185","13,011,864","13,617,649","17,670",7.49,0.01,"13,617,649","17,670"
88,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8,"  128,    1,    1","   64,    1,    1","5,318",0.00,273.94,0.38,"7,168",1.22,64,128,0.57,0.00,30.12,0.13,30.12,"1,024","1,024","2,344","4,096","4,096","4,683","4,508",0,"4,096","4,452",0,5.59,0,"4,452",0
89,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[2142] python3.8,"   24,    1,    1","  256,    1,    1","6,625",0.00,394.34,1.78,"47,616",1.34,256,24,2.69,0.00,26.60,0.16,33.25,"1,024","1,280","2,678","4,096","5,120","5,811","4,464",0,"4,096","4,208",0,4.26,0,"4,208",0
90,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8,"  128,    1,    1","   64,    1,    1","7,023",0.01,434.44,1.87,"55,296",1.12,64,128,3.00,0.00,10.45,0.13,20.90,504,"1,024","1,880","2,016","4,096","6,230","1,147","1,408",512,581,0,0.55,0,581,0
91,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[2142] python3.8,"   32,    1,    2","  256,    1,    1","2,061,373",1.51,"175,390.03",1.80,"21,451,008",1.36,256,64,6.01,0.07,47.38,0.26,0.17,"559,360","2,112","690,148","2,236,672","8,256","125,142","2,201,921","113,287","2,123,514","2,376,419","8,012",7.72,0.03,"2,376,419","8,012"
92,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[2142] python3.8,"  128,    1,    1","   64,    1,    1","5,192",0.00,283.01,0.37,"7,168",1.17,64,128,0.58,0.00,29.47,0.13,29.47,"1,024","1,024","2,346","4,096","4,096","4,683","4,212",0,"4,096","4,404",0,5.68,0,"4,404",0
93,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[2142] python3.8,"   24,    1,    1","  256,    1,    1","6,671",0.00,404.51,1.73,"47,616",1.36,256,24,2.67,0.00,26.77,0.16,33.46,"1,024","1,280","2,898","4,096","5,120","5,811","4,112",0,"4,096","4,104",0,4.12,0,"4,104",0
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[2142] python3.8,"   32,    1,    1","   64,    1,    1","4,512",0.00,215.79,0.92,"13,538",1.01,64,32,1.17,0.00,4.06,0.03,7.19,248,250,"2,054",565,"1,000","2,064","1,177",455,126,525,0,0.78,0,525,0
95,gemmSN_TN_kernel,"void gemmSN_TN_kernel<float, (int)128, (int)16, (int)2, (int)4, (int)8, (int)9, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T1>)",[2142] python3.8,"  125,    1,    1","  128,    1,    1","653,246",0.48,"56,928.04",0.99,"3,842,500",1.36,128,125,7.06,0.03,68.02,0.08,0.17,"294,928","2,553","309,730","1,019,336","2,533","506,934","539,978","502,840","517,104","536,212","1,787",5.50,0.02,"536,212","1,787"
