ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [msecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%],l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/second],l1tex__m_l1tex2xbar_write_bytes.sum [Mbyte],l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/second],lts__t_requests_srcunit_tex_op_read.sum [request],lts__t_requests_srcunit_tex_op_write.sum [request],lts__t_requests.sum [request],lts__t_sectors_srcunit_tex_op_read.sum [sector],lts__t_sectors_srcunit_tex_op_write.sum [sector],lts__t_sectors_lookup_hit.sum [sector],lts__t_sectors_lookup_miss.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum [sector],lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum [sector],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector],dram__bytes_read.sum.pct_of_peak_sustained_elapsed [%],dram__bytes_write.sum.pct_of_peak_sustained_elapsed [%],dram__sectors_read.sum [sector],dram__sectors_write.sum [sector]
48,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8,"12544,    1,    1","   64,    1,    1","80,252",0.06,"17,121.79",0.60,"702,464",1.38,64,"12,544",3.69,0.01,221.53,12.85,221.53,"100,352","100,352","203,022","401,408","401,408","402,294","405,916",0,"401,408","402,372","312,472",33.60,26.09,"402,372","312,472"
49,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[31957] python3.8,"    4,  512,    1","  256,    1,    1","400,063",0.30,"93,497.60",1.52,"9,691,136",1.35,256,"2,048",11.13,0.02,77.90,57.80,195.11,"309,020","659,575","969,851","721,140","1,806,336","2,227,971","428,697","417,200","401,408","438,823","1,723,840",7.35,28.86,"438,823","1,723,840"
50,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[31957] python3.8,"   16,   64,    1","   32,    8,    1","168,898",0.13,"38,480.71",0.96,"2,506,752",1.32,256,"1,024",9.29,0.01,74.15,37.75,296.62,"73,728","294,912","372,574","294,912","1,179,648","1,180,915","302,958",0,"294,912","301,762","1,090,969",11.97,43.27,"301,762","1,090,969"
51,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[31957] python3.8,"    7,    8,   36","  128,    1,    1","8,671,503",6.37,"2,030,108.75",2.27,"313,221,888",1.36,128,"2,016",22.48,0.73,114.09,57.80,9.08,"12,486,940","560,115","13,187,444","22,702,452","1,806,336","22,118,266","3,300,073","20,305,694","2,986,252","3,251,077","1,742,588",2.51,1.35,"3,251,077","1,742,588"
52,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[31957] python3.8,"    4,  512,    1","  256,    1,    1","278,380",0.21,"64,524.78",2.03,"8,893,952",1.34,256,"2,048",11.78,0.06,278.88,16.52,79.68,"700,576","243,538","949,388","1,806,336","516,096","517,454","1,818,425",0,"1,806,336","1,816,279","366,057",43.71,8.81,"1,816,279","366,057"
53,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8,"12544,    1,    1","   64,    1,    1","180,455",0.13,"41,789.22",2.74,"7,777,280",1.35,64,"12,544",15.90,0.01,98.25,12.85,96.68,"107,026","100,352","209,194","408,125","401,408","409,401","411,124","6,678","401,472","407,464","313,769",15.12,11.65,"407,464","313,769"
54,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8,"12544,    1,    1","   64,    1,    1","78,825",0.06,"17,430.93",0.59,"702,464",1.37,64,"12,544",3.75,0.01,224.13,12.85,224.13,"100,352","100,352","204,626","401,408","401,408","402,395","438,038",0,"401,408","404,240","383,847",34.36,32.62,"404,240","383,847"
55,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[31957] python3.8,"    4,  512,    1","  256,    1,    1","402,472",0.29,"93,464.71",1.52,"9,691,136",1.37,256,"2,048",11.06,0.02,78.91,57.80,197.67,"309,365","661,882","972,061","721,192","1,806,336","2,226,868","402,337","416,415","401,408","417,241","1,723,516",6.94,28.68,"417,241","1,723,516"
56,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[31957] python3.8,"   16,   64,    1","   32,    8,    1","165,533",0.13,"38,613.96",0.95,"2,506,752",1.29,256,"1,024",9.49,0.01,73.95,37.75,295.80,"73,728","294,912","370,180","294,912","1,179,648","1,180,954","304,620",0,"294,912","301,348","1,168,314",12.20,47.29,"301,348","1,168,314"
57,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[31957] python3.8,"    7,    8,   36","  128,    1,    1","8,679,981",6.37,"2,029,681.94",2.27,"313,221,888",1.36,128,"2,016",22.46,0.73,114.08,57.80,9.08,"12,486,447","560,937","13,192,355","22,702,443","1,806,336","22,119,519","3,252,677","20,305,735","2,986,352","3,279,915","1,741,835",2.53,1.34,"3,279,915","1,741,835"
58,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[31957] python3.8,"    4,  512,    1","  256,    1,    1","277,110",0.21,"64,607.24",2.02,"8,893,952",1.34,256,"2,048",11.83,0.06,279.84,16.52,79.95,"700,920","243,534","948,152","1,806,336","516,096","517,442","1,815,619",0,"1,806,336","1,806,888","366,996",43.67,8.87,"1,806,888","366,996"
59,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8,"12544,    1,    1","   64,    1,    1","181,827",0.13,"41,790.44",2.74,"7,777,280",1.36,64,"12,544",15.77,0.01,98.13,12.85,96.54,"106,844","100,352","209,472","407,938","401,408","409,308","403,170","6,577","401,472","404,394","383,955",14.90,14.14,"404,394","383,955"
60,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8,"12544,    1,    1","   64,    1,    1","77,419",0.06,"17,307.81",0.60,"702,464",1.33,64,"12,544",3.82,0.01,221.04,12.85,221.04,"100,352","100,352","214,597","401,408","401,408","402,395","405,116",0,"401,408","404,384","389,924",35.00,33.75,"404,384","389,924"
61,winogradForwardData4x4,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)",[31957] python3.8,"    4,  512,    1","  256,    1,    1","399,610",0.30,"93,565.85",1.52,"9,691,136",1.35,256,"2,048",11.15,0.02,77.83,57.80,194.96,"309,263","659,520","969,385","720,970","1,806,336","2,226,216","415,241","417,457","401,408","414,351","1,723,280",6.94,28.88,"414,351","1,723,280"
62,winogradForwardFilter4x4,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)",[31957] python3.8,"   16,   64,    1","   32,    8,    1","166,255",0.13,"38,757.47",0.95,"2,506,752",1.30,256,"1,024",9.44,0.01,74.17,37.75,296.69,"73,728","294,912","372,058","294,912","1,179,648","1,180,616","300,540",0,"294,912","301,694","1,092,422",12.15,44.01,"301,694","1,092,422"
63,volta_sgemm_128x64_nn,volta_sgemm_128x64_nn,[31957] python3.8,"    7,    8,   36","  128,    1,    1","8,662,847",6.37,"2,029,703.93",2.27,"313,221,888",1.36,128,"2,016",22.50,0.73,114.13,57.80,9.08,"12,486,071","560,726","13,317,773","22,702,521","1,806,336","22,116,400","3,280,309","20,305,812","2,986,376","3,250,700","1,743,923",2.51,1.35,"3,250,700","1,743,923"
64,winogradForwardOutput4x4,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)",[31957] python3.8,"    4,  512,    1","  256,    1,    1","277,444",0.21,"64,506.76",2.03,"8,893,952",1.34,256,"2,048",11.82,0.06,279.36,16.52,79.82,"700,107","243,539","950,150","1,806,336","516,096","517,057","1,807,391",0,"1,806,336","1,823,123","367,479",44.01,8.87,"1,823,123","367,479"
65,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8,"12544,    1,    1","   64,    1,    1","179,978",0.13,"41,834.91",2.73,"7,777,280",1.35,64,"12,544",15.94,0.01,98.20,12.85,96.61,"106,912","100,352","210,860","408,011","401,408","414,225","404,632","6,569","401,472","406,234","312,478",15.12,11.63,"406,234","312,478"
66,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8,"12544,    1,    1","   64,    1,    1","75,432",0.06,"17,316.88",0.60,"702,464",1.30,64,"12,544",3.93,0.01,221.65,12.85,221.65,"100,352","100,352","201,320","401,408","401,408","402,368","402,348",0,"401,408","401,652","312,439",35.66,27.74,"401,652","312,439"
67,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[31957] python3.8," 3136,    1,    1","  256,    1,    1","141,427",0.11,"32,768.71",2.33,"5,193,216",1.31,256,"3,136",13.53,0.01,121.35,9.63,89.25,"215,432","75,264","313,075","409,982","301,056","382,625","402,085","80,067","401,408","406,779","223,765",19.26,10.60,"406,779","223,765"
68,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31957] python3.8,"   16,  128,    1","   32,    4,    1","115,485",0.09,"25,945.75",1.63,"2,883,584",1.35,128,"2,048",9.42,0.01,130.06,16.78,196.36,"245,287","131,072","384,283","344,245","524,288","667,893","301,168","146,931","294,912","299,712","436,084",17.38,25.29,"299,712","436,084"
69,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31957] python3.8,"  128,    2,    1","  256,    1,    1","3,114,977",2.29,"729,056.03",1.81,"89,606,144",1.36,256,256,16.93,0.33,144.53,3.35,1.47,"3,360,520","32,608","3,459,545","10,321,920","104,667","1,949,813","8,596,081","1,841,097","8,517,632","8,816,707","100,363",18.96,0.22,"8,816,707","100,363"
70,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8," 3136,    1,    1","   64,    1,    1","47,630",0.04,"10,849.99",2.64,"1,944,320",1.30,64,"3,136",15.11,0.00,89.45,3.21,88.34,"26,332","25,088","51,945","101,616","100,352","107,390","102,394","1,188","100,416","100,432","11,460",14.13,1.61,"100,432","11,460"
71,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8," 3136,    1,    1","   64,    1,    1","19,714",0.02,"4,173.85",0.62,"175,616",1.09,64,"3,136",3.76,0.00,178.88,3.21,178.88,"25,088","25,088","51,632","100,352","100,352","101,839","100,980",0,"100,352","100,444","11,360",34.06,3.85,"100,444","11,360"
72,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31957] python3.8,"   16,  128,    1","   32,    4,    1","115,281",0.09,"26,358.38",1.61,"2,883,584",1.33,128,"2,048",9.43,0.01,128.05,16.78,193.89,"244,611","131,072","376,671","345,531","524,288","671,831","305,270","142,683","294,912","296,596","436,170",17.23,25.34,"296,596","436,170"
73,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31957] python3.8,"  128,    2,    1","  256,    1,    1","3,121,756",2.30,"728,930.85",1.81,"89,606,144",1.36,256,256,16.90,0.33,143.83,3.35,1.46,"3,360,658","32,647","3,434,763","10,321,920","104,646","1,947,603","8,609,859","1,841,083","8,517,632","8,617,377","99,911",18.49,0.21,"8,617,377","99,911"
74,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8," 3136,    1,    1","   64,    1,    1","47,348",0.04,"10,694.96",2.67,"1,944,320",1.32,64,"3,136",15.15,0.00,90.60,3.21,89.44,"26,400","25,088","53,102","101,685","100,352","102,803","103,016","1,186","100,416","101,952","80,134",14.43,11.34,"101,952","80,134"
75,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8," 3136,    1,    1","   64,    1,    1","19,891",0.02,"4,032.79",0.64,"175,616",1.26,64,"3,136",3.71,0.00,203.14,3.21,203.14,"25,088","25,088","50,949","100,352","100,352","101,298","107,998",0,"100,352","101,012","11,540",34.02,3.89,"101,012","11,540"
76,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31957] python3.8,"   16,  128,    1","   32,    4,    1","118,037",0.09,"26,347.68",1.61,"2,883,584",1.37,128,"2,048",9.19,0.01,128.18,16.78,195.34,"245,021","131,072","380,024","345,666","524,288","670,894","296,228","147,454","294,912","296,102","436,187",16.80,24.75,"296,102","436,187"
77,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31957] python3.8,"  128,    2,    1","  256,    1,    1","3,106,621",2.28,"729,535.38",1.81,"89,606,144",1.36,256,256,16.96,0.33,145.07,3.35,1.47,"3,360,400","32,612","3,457,861","10,321,920","104,658","1,951,916","8,600,565","1,841,062","8,517,632","8,698,827","100,336",18.75,0.22,"8,698,827","100,336"
78,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8," 3136,    1,    1","   64,    1,    1","47,528",0.04,"10,707.44",2.67,"1,944,320",1.31,64,"3,136",15.10,0.00,89.82,3.21,88.73,"26,342","25,088","54,057","101,621","100,352","102,688","101,576","1,293","100,416","102,088","89,050",14.39,12.55,"102,088","89,050"
79,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8," 3136,    1,    1","   64,    1,    1","19,637",0.02,"4,148.34",0.62,"175,616",1.17,64,"3,136",3.76,0.00,192.25,3.21,192.25,"25,088","25,088","51,560","100,352","100,352","101,807","100,492",0,"100,352","101,096","11,631",34.46,3.96,"101,096","11,631"
80,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[31957] python3.8,"   16,  128,    1","   32,    4,    1","116,053",0.09,"26,550.75",1.60,"2,883,584",1.35,128,"2,048",9.35,0.01,128.54,16.78,194.83,"243,782","131,072","377,956","343,843","524,288","670,909","295,302","145,436","294,912","296,686","437,546",17.13,25.26,"296,686","437,546"
81,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[31957] python3.8,"  128,    2,    1","  256,    1,    1","3,107,984",2.28,"729,100.49",1.81,"89,606,144",1.36,256,256,16.95,0.33,145.06,3.35,1.47,"3,360,400","32,609","3,463,397","10,321,920","104,662","1,946,995","8,559,835","1,841,094","8,517,632","8,790,083","100,070",18.94,0.22,"8,790,083","100,070"
82,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>, OffsetCalculator<(int)2, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8," 3136,    1,    1","   64,    1,    1","48,244",0.04,"10,724.75",2.67,"1,944,320",1.34,64,"3,136",14.88,0.00,90.72,3.21,89.60,"26,347","25,088","52,502","101,628","100,352","102,632","105,200","1,212","100,416","101,664","11,676",14.12,1.62,"101,664","11,676"
83,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8," 3136,    1,    1","   64,    1,    1","19,792",0.02,"4,092.29",0.63,"175,616",1.21,64,"3,136",3.73,0.00,197.16,3.21,197.16,"25,088","25,088","50,980","100,352","100,352","101,211","100,748",0,"100,352","100,604","87,767",34.08,29.73,"100,604","87,767"
84,max_pool_forward_nchw,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *, long *)",[31957] python3.8,"  784,    1,    1","  256,    1,    1","35,635",0.03,"7,842.16",2.43,"1,298,304",1.24,256,784,13.43,0.00,113.63,2.41,83.63,"54,570","18,816","74,437","102,306","75,264","108,717","102,051","32,216","100,352","101,679","78,411",19.11,14.74,"101,679","78,411"
85,adaptive_average_pool,"void at::native::<unnamed>::adaptive_average_pool<float>(T1 *, T1 *, int, int, int, int, long, long, long)",[31957] python3.8," 4096,    1,    1","   32,    8,    1","234,224",0.17,"54,477.65",2.70,"9,998,184",1.36,256,"4,096",15.84,0.00,5.29,1.52,8.82,"22,036","29,381","55,433","28,428","47,414","61,349","31,792","11,728","25,088","32,668","22,572",0.93,0.65,"32,668","22,572"
86,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8,"  128,    1,    1","   64,    1,    1","5,083",0.00,680.63,1.19,"55,296",1.02,64,128,4.22,0.00,3.30,0.13,26.43,128,"1,024","1,520",512,"4,096","4,931",667,0,512,835,0,1.10,0,835,0
87,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[31957] python3.8,"   32,    1,    2","  256,    1,    1","4,423,112",3.24,"1,040,258.19",1.82,"128,762,112",1.36,256,64,17.10,0.44,134.69,0.26,0.08,"3,414,272","2,112","3,475,904","13,656,320","8,256","764,382","13,022,889","752,894","12,903,428","13,026,711","7,241",19.73,0.01,"13,026,711","7,241"
88,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8,"  128,    1,    1","   64,    1,    1","3,905",0.00,415.13,0.25,"7,168",1.17,64,128,0.77,0.00,39.38,0.13,39.38,"1,024","1,024","2,886","4,096","4,096","5,317","4,100",0,"4,096","4,428","1,033",7.59,1.77,"4,428","1,033"
89,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[31957] python3.8,"   64,    1,    1","  256,    1,    1","5,442",0.00,738.60,1.40,"70,144",1.29,256,64,4.88,0.00,31.03,0.16,38.79,"1,024","1,280","2,838","4,096","5,120","7,143","4,272",0,"4,096","4,378",0,5.38,0,"4,378",0
90,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8,"  128,    1,    1","   64,    1,    1","5,061",0.01,662.69,1.23,"55,296",1.01,64,128,4.24,0.00,3.26,0.13,26.09,128,"1,024","3,235",512,"4,096","4,918","1,691",0,512,595,0,0.79,0,595,0
91,volta_sgemm_128x32_sliced1x4_tn,volta_sgemm_128x32_sliced1x4_tn,[31957] python3.8,"   32,    1,    3","  256,    1,    1","776,495",0.57,"181,673.85",1.77,"21,896,448",1.36,256,96,16.12,0.08,145.25,0.40,0.69,"934,912","3,168","957,624","2,593,585","12,384","657,366","2,167,759","640,424","2,134,056","2,151,373","11,421",18.56,0.10,"2,151,373","11,421"
92,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[31957] python3.8,"  128,    1,    1","   64,    1,    1","3,809",0.00,397.99,0.26,"7,168",0.83,64,128,0.79,0.00,28.44,0.13,28.44,"1,024","1,024","2,584","4,096","4,096","6,343","4,100",0,"4,096","4,148",0,7.30,0,"4,148",0
93,fused_dropout_kernel_vec,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<unsigned char, T3>, T3, T2, at::PhiloxCudaState)",[31957] python3.8,"   64,    1,    1","  256,    1,    1","5,245",0.00,738.96,1.40,"70,144",1.24,256,64,5.05,0.00,31.03,0.16,38.79,"1,024","1,280","2,894","4,096","5,120","6,115","4,862",0,"4,096","4,178",0,5.32,0,"4,178",0
94,unrolled_elementwise_kernel,"void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, OffsetCalculator<(int)1, unsigned int>, OffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T3, T4, T5, T6)",[31957] python3.8,"   32,    1,    1","   64,    1,    1","4,251",0.00,542.37,0.37,"13,538",1.00,64,32,1.24,0.00,5.20,0.03,7.52,257,250,"1,151",692,"1,000","2,316",129,576,126,129,0,0.20,0,129,0
95,scal_kernel,"void scal_kernel<float, float, (int)1, (bool)0, (int)6, (int)5, (int)5, (int)3>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)",[31957] python3.8,"   16,    1,    1","  256,    1,    1","4,254",0.00,556.34,0.78,"29,664",1.11,256,16,4.42,0.00,8.33,0.06,15.31,346,716,"2,332","1,000","1,851","2,619","1,563",64,"1,000","1,185",0,1.87,0,"1,185",0
96,sgemm_largek_lds64,"void sgemm_largek_lds64<(bool)1, (bool)0, (int)6, (int)3, (int)4, (int)5, (int)2, (int)66>(float *, const float *, const float *, int, int, int, int, int, int, const float *, const float *, float, float, int, int, int *, int *)",[31957] python3.8,"   16,    1,   20","   32,    4,    1","181,295",0.13,"40,777.06",0.97,"2,678,100",1.37,128,320,13.68,0.02,149.32,1.30,9.81,"304,434","14,128","343,178","618,297","40,318","163,516","523,204","101,592","517,098","520,092","1,317",19.22,0.05,"520,092","1,317"
