ID,Function Name,Demangled Name,Process,Grid Size,Block Size,gpc__cycles_elapsed.max [cycle],gpu__time_duration.sum [usecond],sm__cycles_active.avg [cycle],sm__inst_executed.avg.per_cycle_active [inst/cycle],smsp__inst_executed.sum [inst],gpc__cycles_elapsed.avg.per_second [cycle/nsecond],launch__block_size,launch__grid_size,sm__throughput.avg.pct_of_peak_sustained_elapsed [%]
73,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8," 1568,    1,    1","   64,    1,    1","11,378",10.75,"2,206.74",0.59,"87,808",1.06,64,"1,568",3.25
74,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[13184] python3.8,"   25,    4,    1","    8,    8,    1","142,165",100.42,"27,989.99",1.77,"3,363,424",1.41,64,100,10.76
75,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,270",2.88,19.13,0.05,65,1.14,64,1,0.01
76,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  128,    1,    1","  512,    1,    1","21,638",16.70,"4,598.07",1.76,"551,552",1.29,512,128,9.61
77,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  392,    1,    1","   64,    1,    1","7,774",4.70,773.53,0.42,"21,952",1.65,64,392,1.19
78,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[13184] python3.8,"    4,   32,    1","   32,    4,    1","10,111",8,"1,868.18",1.42,"180,224",1.26,128,128,6.72
79,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[13184] python3.8,"    4,    4,    2","  256,    1,    1","108,740",80.77,"24,958.56",1.73,"2,943,232",1.35,256,32,15.36
80,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,170",4.26,19.07,0.05,65,0.74,64,1,0.01
81,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  128,    1,    1","  512,    1,    1","23,569",16.64,"4,574.38",1.77,"551,552",1.42,512,128,8.82
82,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  392,    1,    1","   64,    1,    1","5,699",4.67,802.93,0.40,"21,952",1.22,64,392,1.62
83,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[13184] python3.8,"    7,    1,    1","  128,    1,    1","2,884",3.39,102.54,0.28,"1,979",0.85,128,7,0.28
84,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[13184] python3.8,"    7,    8,    1","  128,    1,    1","84,209",62.46,"17,289.24",2.11,"2,484,608",1.35,128,56,16.33
85,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,168",2.85,19,0.05,65,1.11,64,1,0.01
86,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  512,    1,    1","  512,    1,    1","75,688",58.98,"17,486.38",1.86,"2,206,208",1.28,512,512,10.90
87,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[13184] python3.8," 1568,    1,    1","   64,    1,    1","11,857",12.67,"2,315.21",0.46,"72,128",0.93,64,"1,568",3.90
88,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8," 1568,    1,    1","   64,    1,    1","12,912",9.31,"2,166.74",0.60,"87,808",1.38,64,"1,568",2.86
89,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[13184] python3.8,"   25,    4,    1","    8,    8,    1","135,307",99.84,"28,473.90",1.74,"3,363,424",1.35,64,100,11.23
90,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,266",2.85,18.84,0.05,65,1.15,64,1,0.01
91,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  128,    1,    1","  512,    1,    1","21,570",16.64,"4,601.06",1.76,"551,552",1.30,512,128,9.64
92,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  392,    1,    1","   64,    1,    1","5,443",4.67,797.54,0.40,"21,952",1.16,64,392,1.70
93,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[13184] python3.8,"    4,   32,    1","   32,    4,    1","10,337",7.97,"1,874.91",1.41,"180,224",1.30,128,128,6.57
94,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[13184] python3.8,"    4,    4,    2","  256,    1,    1","108,804",81.76,"25,028.74",1.73,"2,943,232",1.33,256,32,15.35
95,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,174",2.88,19.09,0.05,65,1.10,64,1,0.01
96,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  128,    1,    1","  512,    1,    1","23,644",16.58,"4,646.96",1.75,"551,552",1.43,512,128,8.79
97,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  392,    1,    1","   64,    1,    1","5,543",4.61,823.18,0.39,"21,952",1.20,64,392,1.67
98,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[13184] python3.8,"    7,    1,    1","  128,    1,    1","2,915",2.72,103.97,0.28,"1,979",1.07,128,7,0.27
99,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[13184] python3.8,"    7,    8,    1","  128,    1,    1","84,458",63.17,"17,292.15",2.11,"2,484,608",1.34,128,56,16.28
100,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,135",2.88,18.87,0.05,65,1.09,64,1,0.01
101,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  512,    1,    1","  512,    1,    1","78,641",57.25,"17,409.88",1.86,"2,206,208",1.37,512,512,10.49
102,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[13184] python3.8," 1568,    1,    1","   64,    1,    1","12,100",10.50,"2,360.32",0.45,"72,128",1.15,64,"1,568",3.83
103,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8," 1568,    1,    1","   64,    1,    1","12,431",9.06,"2,167.18",0.60,"87,808",1.37,64,"1,568",2.97
104,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[13184] python3.8,"   25,    4,    1","    8,    8,    1","136,458",100.13,"28,424.22",1.74,"3,363,424",1.36,64,100,11.13
105,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,163",4.29,18.88,0.05,65,0.74,64,1,0.01
106,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  128,    1,    1","  512,    1,    1","21,494",17.82,"4,586.31",1.77,"551,552",1.21,512,128,9.67
107,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  392,    1,    1","   64,    1,    1","5,510",4.54,863,0.37,"21,952",1.21,64,392,1.68
108,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[13184] python3.8,"    4,   32,    1","   32,    4,    1","10,674",8.16,"1,860.04",1.42,"180,224",1.31,128,128,6.36
109,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[13184] python3.8,"    4,    4,    2","  256,    1,    1","108,821",80.61,"24,999.87",1.73,"2,943,232",1.35,256,32,15.35
110,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,178",4.29,18.96,0.05,65,0.74,64,1,0.01
111,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  128,    1,    1","  512,    1,    1","21,600",16.99,"4,584.28",1.77,"551,552",1.27,512,128,9.63
112,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  392,    1,    1","   64,    1,    1","5,365",5.63,776.94,0.42,"21,952",0.95,64,392,1.72
113,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[13184] python3.8,"    7,    1,    1","  128,    1,    1","2,906",2.69,109.68,0.27,"1,979",1.08,128,7,0.27
114,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[13184] python3.8,"    7,    8,    1","  128,    1,    1","86,343",62.59,"17,282.26",2.11,"2,484,608",1.38,128,56,15.92
115,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,293",2.88,19.18,0.05,65,1.14,64,1,0.01
116,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  512,    1,    1","  512,    1,    1","76,035",58.82,"17,448.62",1.86,"2,206,208",1.29,512,512,10.85
117,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[13184] python3.8," 1568,    1,    1","   64,    1,    1","11,977",12.86,"2,965.41",0.36,"72,128",0.93,64,"1,568",3.86
118,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8," 1568,    1,    1","   64,    1,    1","12,786",9.34,"2,265.15",0.57,"87,808",1.37,64,"1,568",2.89
119,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[13184] python3.8,"   25,    8,    1","    8,    8,    1","239,721",179.52,"52,971.85",1.87,"6,726,848",1.34,64,200,12.67
120,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,266",2.85,19.19,0.05,65,1.15,64,1,0.01
121,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  256,    1,    1","  512,    1,    1","39,692",29.79,"8,843.41",1.83,"1,103,104",1.33,512,256,10.42
122,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  784,    1,    1","   64,    1,    1","7,367",6.05,"1,233.68",0.52,"43,904",1.22,64,784,2.51
123,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[13184] python3.8,"    7,    8,    1","    8,    8,    1","359,678",264.80,"78,322.15",1.56,"8,306,280",1.36,64,56,10.57
124,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,264",2.85,20.07,0.05,65,1.15,64,1,0.01
125,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  256,    1,    1","  512,    1,    1","32,319",24.45,"7,064.04",1.77,"849,408",1.32,512,256,9.91
126,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  196,    1,    1","   64,    1,    1","4,400",3.65,482.87,0.33,"10,976",1.20,64,196,1.05
127,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[13184] python3.8,"    7,   32,    1","    8,    8,    1","141,471",104.64,"31,966.34",1.78,"3,864,192",1.35,64,224,12.13
128,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,306",4.19,19.29,0.05,65,0.79,64,1,0.01
129,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8," 1024,    1,    1","  512,    1,    1","122,634",88.32,"27,530.29",1.81,"3,397,632",1.39,512,"1,024",10.40
130,computeOffsetsKernel,cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams),[13184] python3.8,"    2,    1,    1","  128,    1,    1","4,752",2.69,30.22,0.27,563,1.77,128,2,0.05
131,volta_scudnn_128x64_relu_interior_nn_v1,volta_scudnn_128x64_relu_interior_nn_v1,[13184] python3.8,"    2,   16,    1","  128,    1,    1","164,686",122.50,"36,890.15",2.07,"5,198,336",1.34,128,32,18.82
132,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,205",2.85,19.99,0.05,65,1.13,64,1,0.01
133,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8," 1024,    1,    1","  512,    1,    1","119,387",88.58,"27,621.28",1.81,"3,397,632",1.35,512,"1,024",10.68
134,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",[13184] python3.8,"  784,    1,    1","   64,    1,    1","8,058",8,"1,340.51",0.40,"36,064",1.01,64,784,2.87
135,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  784,    1,    1","   64,    1,    1","7,367",5.95,"1,195.84",0.54,"43,904",1.24,64,784,2.51
136,implicit_convolve_sgemm,"void cudnn::detail::implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)1, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, T1 *, kernel_conv_params, int, float, float, int, T2 *, T2 *, int, int)",[13184] python3.8,"    7,    8,    1","    8,    8,    1","145,114",107.20,"31,783.82",1.72,"3,718,560",1.35,64,56,11.67
137,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,164",4.22,19.04,0.05,65,0.75,64,1,0.01
138,bn_fw_tr_1C11_singleread,"void cudnn::detail::bn_fw_tr_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, const float *, float, float, float *, float *, float *, float *, float, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::detail::bnFwPersistentState *, int, float, float, float, int, float, float, cudnnStatus_t *, bool)",[13184] python3.8,"  256,    1,    1","  512,    1,    1","32,340",24.67,"7,089.90",1.76,"849,408",1.31,512,256,9.90
139,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::clamp_min_scalar_kernel_impl(at::TensorIterator &, c10::Scalar)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"  196,    1,    1","   64,    1,    1","4,210",5.15,481.03,0.34,"10,976",0.82,64,196,1.10
140,generateWinogradTilesKernel,"void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",[13184] python3.8,"    8,   64,    1","   32,    4,    1","30,530",24.70,"6,550.13",1.62,"720,896",1.23,128,512,8.90
141,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,[13184] python3.8,"    8,    2,    1","  256,    1,    1","103,604",76.70,"23,783.76",1.76,"2,847,872",1.35,256,16,15.97
142,vectorized_elementwise_kernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",[13184] python3.8,"    1,    1,    1","   64,    1,    1","3,161",2.98,19.13,0.05,65,1.06,64,1,0.01
